CH_000	GAMMA
-60	-0.00784615384615385
-50	-0.00732967032967033
-40	-0.00654945054945055
-35	-0.00601831501831502
-30	-0.0054981684981685
-25	-0.00497802197802198
-20	-0.00446520146520147
-20	-0.00394871794871795
-15	-0.00342490842490842
-10	-0.00290476190476191
-5	-0.0024029304029304
0	-0.00190476190476191
5	-0.0014029304029304
5	-0.000875457875457876
10	-0.000340659340659341
10	-3.66300366300366e-05
15	0.000113553113553114
15	0.000633699633699634
20	0.00114652014652015
25	0.00167032967032967
30	0.00218681318681319
35	0.0026959706959707
35	0.00321611721611722
40	0.00372527472527472
45	0.00423076923076923
45	0.00476190476190476
55	0.00527472527472527
55	0.00579487179487179
65	0.00657142857142857
70	0.0070952380952381
75	0.00762271062271062
80	0.00813186813186813
80	0.00828937728937729
65	0.00801098901098901
55	0.00747985347985348
45	0.00695970695970696
40	0.00645421245421245
30	0.00592307692307692
25	0.0053956043956044
15	0.00489010989010989
15	0.00437728937728938
10	0.00386446886446886
5	0.00333333333333333
5	0.00282417582417582
0	0.00230769230769231
-5	0.0018021978021978
-10	0.0013003663003663
-10	0.000783882783882784
-15	0.000271062271062271
-20	-0.000252747252747253
-20	-0.000758241758241758
-25	-0.0012967032967033
-30	-0.00205494505494505
-35	-0.00257875457875458
-35	-0.0031025641025641
-45	-0.00360805860805861
-45	-0.00413553113553114
-50	-0.00464835164835165
-50	-0.00517216117216117
-55	-0.0056959706959707
-60	-0.00620879120879121
-60	-0.00672893772893773
-65	-0.00724175824175824
-70	-0.00776556776556777
-75	-0.00827472527472528
-70	-0.00830769230769231
-60	-0.00789010989010989
-50	-0.00737362637362638
-45	-0.00683882783882784
-35	-0.00632967032967033
-35	-0.00581684981684982
-30	-0.0053003663003663
-25	-0.00476556776556777
-20	-0.00426373626373626
-15	-0.00373626373626374
-10	-0.0032014652014652
-5	-0.00268498168498168
-5	-0.00219413919413919
0	-0.00167032967032967
5	-0.00116483516483517
5	-0.000637362637362637
10	-0.000124542124542125
15	0.000194139194139194
25	0.00127472527472527
30	0.00232600732600733
35	0.00337728937728938
45	0.00441025641025641
50	0.00548351648351648
60	0.00654578754578755
70	0.0076043956043956
85	0.00864835164835165
90	0.00976190476190476
95	0.0108571428571429
105	0.011952380952381
110	0.012992673992674
110	0.0140695970695971
120	0.0151318681318681
125	0.0162344322344322
125	0.0166630036630037
110	0.0161941391941392
90	0.0151172161172161
70	0.0140659340659341
55	0.012992673992674
40	0.0119340659340659
30	0.0108717948717949
20	0.00981684981684982
15	0.00874725274725274
10	0.00769230769230769
5	0.00664102564102564
5	0.00558241758241758
0	0.00453113553113553
-5	0.00347619047619048
-10	0.00242490842490842
-15	0.000805860805860806
-25	-0.000223443223443223
-30	-0.00129304029304029
-35	-0.00235531135531136
-40	-0.00341391941391941
-50	-0.00446153846153846
-55	-0.00553479853479854
-60	-0.0065970695970696
-65	-0.00763369963369964
-75	-0.0086996336996337
-80	-0.00977289377289378
-90	-0.0108498168498169
-95	-0.0119047619047619
-100	-0.012948717948718
-105	-0.014010989010989
-110	-0.0150695970695971
-115	-0.0161318681318681
-120	-0.0166520146520147
-105	-0.0162783882783883
-85	-0.0152124542124542
-70	-0.0141208791208791
-55	-0.0130805860805861
-45	-0.012007326007326
-35	-0.010952380952381
-25	-0.0098937728937729
-20	-0.00883882783882784
-15	-0.00779120879120879
-10	-0.00671428571428572
-10	-0.00512820512820513
-5	-0.00408791208791209
0	-0.00304029304029304
5	-0.00198534798534799
10	-0.000923076923076923
10	-2.56410256410256e-05
15	3.66300366300366e-05
20	0.00107692307692308
25	0.00216849816849817
30	0.00321611721611722
35	0.00423076923076923
40	0.00528571428571429
50	0.00634432234432235
55	0.00740659340659341
60	0.00846153846153846
70	0.00955311355311355
80	0.0105860805860806
85	0.0116666666666667
95	0.0127179487179487
105	0.0137802197802198
110	0.0148461538461538
115	0.0159084249084249
120	0.0166666666666667
115	0.0165311355311355
85	0.0149304029304029
65	0.0138681318681319
50	0.0127802197802198
35	0.0117362637362637
25	0.0106813186813187
20	0.00961904761904762
10	0.00856410256410257
5	0.00750549450549451
5	0.00644688644688645
0	0.0053992673992674
0	0.00438095238095238
-5	0.0032967032967033
-10	0.00223809523809524
-10	0.00117582417582418
-15	0.000124542124542125
-25	-0.000956043956043956
-25	-0.00202197802197802
-30	-0.00307326007326007
-35	-0.00413186813186813
-45	0.000593406593406593
-45	0.000432234432234432
-50	0.000282051282051282
-60	-0.00838095238095238
-65	-0.00943223443223443
-70	-0.0104908424908425
-80	-0.0115347985347985
-90	-0.0131282051282051
-100	-0.0141831501831502
-105	-0.0152490842490842
-115	-0.0163296703296703
-115	-0.0166630036630037
-95	-0.0160695970695971
-80	-0.015003663003663
-60	-0.0139340659340659
-50	-0.0128717948717949
-40	-0.0117985347985348
-30	-0.0107435897435897
-25	-0.00967032967032967
-20	-0.00860805860805861
-15	-0.00753846153846154
-10	-0.00647985347985348
-10	-0.00543956043956044
-5	-0.00435897435897436
0	-0.00332600732600733
5	-0.00227838827838828
10	-0.0011978021978022
15	-0.000146520146520147
10	-1.83150183150183e-05
20	0.00137728937728938
30	0.00353113553113553
40	0.00568131868131868
55	0.00783516483516483
70	0.010003663003663
90	0.0121648351648352
105	0.0143406593406593
130	0.0175934065934066
145	0.0198205128205128
150	0.020956043956044
170	0.0242271062271062
180	0.0263882783882784
190	0.0285604395604396
195	0.0307435897435897
205	0.0328827838827839
200	0.0334249084249084
170	0.0321465201465201
125	0.02996336996337
95	0.0278205128205128
65	0.0256446886446886
45	0.0234652014652015
25	0.0212893772893773
20	0.0191135531135531
10	0.0169194139194139
5	0.0147582417582418
0	0.0126080586080586
-5	0.0104468864468864
-10	0.00830769230769231
-15	0.00612820512820513
-15	0.00395238095238095
-20	0.00177289377289377
-25	-0.000391941391941392
-30	-0.00256410256410256
-40	-0.00473626373626374
-55	-0.00795238095238095
-65	-0.0101135531135531
-80	-0.0122783882783883
-100	-0.0144285714285714
-115	-0.0166190476190476
-130	-0.0187765567765568
-145	-0.0209340659340659
-155	-0.0231062271062271
-165	-0.0253223443223443
-180	-0.0275018315018315
-195	-0.0296776556776557
-205	-0.0318498168498169
-210	-0.0334249084249084
-195	-0.0331098901098901
-150	-0.0309194139194139
-115	-0.0287692307692308
-85	-0.0265384615384615
-60	-0.0243809523809524
-45	-0.0222014652014652
-30	-0.020032967032967
-20	-0.0178388278388278
-10	-0.0156886446886447
-10	-0.0135494505494506
-5	-0.0113699633699634
0	-0.00922710622710623
0	-0.00705860805860806
5	-0.00490476190476191
5	-0.00272161172161172
10	-0.000549450549450549
10	0.000249084249084249
15	0.00241391941391941
20	0.00456410256410257
25	0.00674358974358974
35	0.00894505494505495
45	0.0110769230769231
55	0.0132564102564103
70	0.0154468864468865
85	0.0176190476190476
100	0.0197728937728938
110	0.0219450549450549
125	0.0241318681318681
140	0.0263113553113553
160	0.0284908424908425
180	0.0306483516483516
195	0.0328241758241758
195	0.0334505494505495
160	0.0322124542124542
120	0.0300915750915751
90	0.0279010989010989
60	0.0257216117216117
40	0.0235311355311355
30	0.0213516483516484
20	0.0191941391941392
10	0.017007326007326
5	0.0148315018315018
0	0.0126886446886447
-10	0.00946520146520147
-10	0.0073040293040293
-10	0.00514652014652015
-15	0.00294139194139194
-15	0.000776556776556777
-20	-0.00138461538461538
-25	-0.00356410256410256
-30	-0.00573992673992674
-35	-0.00789010989010989
-45	-0.01003663003663
-55	-0.0122051282051282
-65	-0.0143626373626374
-75	-0.0165531135531136
-95	-0.0187106227106227
-105	-0.0208791208791209
-120	-0.023032967032967
-140	-0.0252124542124542
-155	-0.0274212454212454
-175	-0.0295604395604396
-195	-0.0317142857142857
-205	-0.0334578754578755
-195	-0.0332967032967033
-150	-0.0311135531135531
-110	-0.028956043956044
-85	-0.0267875457875458
-50	-0.0235714285714286
-35	-0.0213699633699634
-25	-0.0192234432234432
-15	-0.017051282051282
-10	-0.0148644688644689
-5	-0.0126959706959707
0	-0.0105347985347985
0	-0.00834798534798535
0	-0.00619047619047619
5	-0.00401465201465202
5	-0.00182417582417582
5	-2.1978021978022e-05
10	-1.0989010989011e-05
5	-1.46520146520147e-05
5	-2.56410256410256e-05
5	-1.46520146520147e-05
5	-1.46520146520147e-05
15	0.00400732600732601
25	0.00835164835164835
50	0.0127069597069597
75	0.0171025641025641
105	0.0214798534798535
130	0.0258937728937729
170	0.0302527472527473
210	0.0346446886446886
235	0.0391098901098901
250	0.0436336996336996
265	0.0482967032967033
275	0.0526483516483517
290	0.0570732600732601
300	0.0614432234432235
310	0.0671208791208791
290	0.0668717948717949
200	0.0624688644688645
130	0.0580659340659341
90	0.0536666666666667
55	0.0492747252747253
30	0.0448315018315018
15	0.0403846153846154
5	0.036
-5	0.0316520146520146
-10	0.0272930402930403
-10	0.0228937728937729
-15	0.0184945054945055
-15	0.0141098901098901
-15	0.0096996336996337
-15	0.00532967032967033
-20	0.000930402930402931
-20	-0.00343956043956044
-35	-0.0077985347985348
-50	-0.0121721611721612
-75	-0.0165384615384615
-105	-0.0209084249084249
-135	-0.0252783882783883
-175	-0.0296556776556777
-215	-0.034040293040293
-255	-0.0405970695970696
-280	-0.045032967032967
-295	-0.0494578754578755
-315	-0.0537802197802198
-336	-0.0581831501831502
-351	-0.0625970695970696
-361	-0.0668681318681319
-346	-0.0668608058608059
-250	-0.0631098901098901
-170	-0.0587399267399267
-115	-0.0544102564102564
-75	-0.050025641025641
-45	-0.0456153846153846
-25	-0.0412637362637363
-15	-0.0368461538461538
0	-0.0324688644688645
5	-0.0280915750915751
5	-0.0236776556776557
10	-0.0192673992673993
5	-0.0148901098901099
5	-0.0105054945054945
5	-0.00612454212454213
10	-0.00174358974358974
10	-5.4945054945055e-05
10	0.00194505494505495
10	0.00633699633699634
15	0.0107362637362637
20	0.0151208791208791
40	0.0216923076923077
55	0.026047619047619
75	0.0304505494505494
100	0.0348205128205128
115	0.0391904761904762
145	0.0436043956043956
175	0.048007326007326
200	0.0524029304029304
230	0.0567948717948718
260	0.0612124542124542
295	0.0656446886446886
295	0.0671208791208791
235	0.0648571428571429
160	0.0604688644688645
110	0.0560659340659341
70	0.0516373626373626
45	0.0472454212454213
25	0.0428608058608059
10	0.0384652014652015
0	0.0340879120879121
-10	0.0297509157509158
-10	0.0253553113553114
-15	0.020967032967033
-10	0.0165860805860806
-15	0.0121978021978022
-15	0.0056043956043956
-15	0.00123076923076923
-20	-0.00314652014652015
-20	-0.00754578754578755
-20	-0.0119377289377289
-30	-0.0163333333333333
-45	-0.0207362637362637
-60	-0.0251355311355311
-85	-0.0295677655677656
-110	-0.033992673992674
-135	-0.0383333333333333
-160	-0.0427472527472527
-190	-0.0471868131868132
-220	-0.0516227106227106
-260	-0.055978021978022
-295	-0.0603772893772894
-330	-0.0647655677655678
-336	-0.0668681318681319
-285	-0.0653040293040293
-195	-0.0609084249084249
-130	-0.0565201465201465
-85	-0.0522527472527473
-55	-0.0478388278388278
-35	-0.0434981684981685
-20	-0.039043956043956
-5	-0.0346813186813187
0	-0.0303150183150183
5	-0.0259340659340659
5	-0.0215897435897436
5	-0.0171758241758242
5	-0.0105934065934066
10	-0.00621611721611722
10	-0.00186813186813187
10	-5.86080586080586e-05
10	0.00226373626373626
10	0.00765934065934066
15	0.0130695970695971
20	0.0185384615384615
35	0.0239377289377289
55	0.0293186813186813
85	0.0346886446886447
110	0.0401208791208791
145	0.0455311355311355
175	0.050952380952381
215	0.0563516483516484
250	0.0617435897435897
300	0.0672307692307692
330	0.0726886446886447
356	0.0781318681318681
366	0.0835494505494506
381	0.089010989010989
396	0.0946007326007326
406	0.100197802197802
391	0.100860805860806
295	0.0972307692307692
200	0.0917435897435898
130	0.0863846153846154
70	0.0781391941391941
45	0.0726666666666667
25	0.0671868131868132
10	0.0617362637362637
0	0.0563040293040293
-10	0.0508937728937729
-10	0.0455384615384615
-15	0.0401062271062271
-15	0.0346666666666667
-15	0.0292930402930403
-15	0.0238168498168498
-15	0.0183736263736264
-15	0.0129377289377289
-15	0.00752014652014652
-20	0.00212820512820513
-20	-0.00328571428571429
-20	-0.00868864468864469
-25	-0.0140732600732601
-40	-0.0194652014652015
-50	-0.0249084249084249
-80	-0.0303406593406593
-110	-0.0357692307692308
-145	-0.0411465201465202
-180	-0.0465787545787546
-215	-0.051945054945055
-260	-0.0573186813186813
-330	-0.0653809523809524
-371	-0.0707106227106227
-391	-0.0763003663003663
-401	-0.0791684981684982
-431	-0.0873223443223443
-446	-0.0926556776556777
-461	-0.098032967032967
-446	-0.100355311355311
-376	-0.0983223443223443
-265	-0.0929340659340659
-180	-0.0875567765567766
-115	-0.0821794871794872
-75	-0.0767106227106227
-50	-0.0713663003663004
-30	-0.0659450549450549
-15	-0.0605201465201465
0	-0.0551831501831502
5	-0.0498058608058608
10	-0.0444432234432234
10	-0.038967032967033
10	-0.0335677655677656
10	-0.0281135531135531
10	-0.0226739926739927
10	-0.0172820512820513
5	-0.0118717948717949
10	-0.00648717948717949
10	-0.00108424908424908
10	-6.95970695970696e-05
10	0.00341391941391941
15	0.0115604395604396
20	0.016970695970696
20	0.0224029304029304
25	0.0278131868131868
30	0.0332124542124542
45	0.0386190476190476
60	0.044014652014652
85	0.0494285714285714
110	0.0548351648351648
130	0.0601941391941392
160	0.0657142857142857
195	0.0711428571428572
225	0.0766153846153846
260	0.082029304029304
300	0.0874505494505494
341	0.0929120879120879
381	0.0983443223443224
386	0.100930402930403
325	0.0990805860805861
225	0.0935604395604396
145	0.0881062271062271
100	0.0826483516483517
65	0.0772527472527472
40	0.0718058608058608
20	0.0663150183150183
0	0.0581868131868132
-10	0.0527289377289377
-10	0.0472710622710623
-15	0.0418644688644689
-15	0.0364395604395604
-15	0.030996336996337
-15	0.0255860805860806
-15	0.0201648351648352
-15	0.0147545787545788
-15	0.00935164835164835
-15	0.00396336996336996
-20	-0.00145787545787546
-20	-0.00692307692307692
-20	-0.0123113553113553
-25	-0.0177948717948718
-25	-0.0232087912087912
-30	-0.0286153846153846
-40	-0.034018315018315
-55	-0.0394175824175824
-80	-0.0448571428571429
-105	-0.0502271062271062
-140	-0.0556263736263736
-170	-0.061021978021978
-200	-0.0664175824175824
-235	-0.0718095238095238
-270	-0.0772014652014652
-305	-0.0826080586080586
-366	-0.0907069597069597
-416	-0.0961172161172161
-436	-0.10048717948718
-411	-0.100106227106227
-285	-0.0947252747252747
-190	-0.0893369963369963
-130	-0.083948717948718
-85	-0.0785018315018315
-50	-0.0730915750915751
-30	-0.0677875457875458
-15	-0.0623296703296703
-5	-0.056945054945055
5	-0.0515677655677656
5	-0.0461575091575092
10	-0.0407472527472527
5	-0.0353882783882784
5	-0.030003663003663
5	-0.0245860805860806
5	-0.0191758241758242
5	-0.0137545787545788
10	-0.00834798534798535
5	-0.00293772893772894
5	-6.5934065934066e-05
5	-7.69230769230769e-05
5	-7.32600732600733e-05
5	-8.05860805860806e-05
5	-7.32600732600733e-05
5	-7.69230769230769e-05
5	-6.5934065934066e-05
5	-5.86080586080586e-05
5	-7.32600732600733e-05
5	-6.5934065934066e-05
5	-6.95970695970696e-05
5	-6.59340659340659e-05
5	-6.59340659340659e-05
5	-6.95970695970696e-05
5	-5.4945054945055e-05
5	-5.86080586080586e-05
5	-6.59340659340659e-05
10	-6.5934065934066e-05
5	-6.22710622710623e-05
