CH_000	GAMMA
-145	-0.00161538461538462
-125	-0.00152380952380952
-105	-0.0014029304029304
-90	-0.00131501831501831
-75	-0.00120512820512821
-60	-0.00111721611721612
-50	-0.001
-35	-0.000901098901098901
-25	-0.000791208791208791
-15	-0.000706959706959707
-5	-0.000597069597069597
5	-0.000516483516483517
10	-0.000432234432234432
20	-0.00032967032967033
30	-0.000223443223443223
35	-0.000164835164835165
35	-0.000153846153846154
60	7.32600732600733e-05
85	0.000326007326007326
110	0.000575091575091575
120	0.000816849816849817
140	0.00108058608058608
165	0.00132234432234432
215	0.0017032967032967
255	0.00195604395604396
280	0.00221978021978022
300	0.00247985347985348
290	0.00273626373626374
285	0.003
290	0.00326007326007326
325	0.00352014652014652
351	0.00377289377289377
346	0.00392673992673993
295	0.00384981684981685
210	0.00360805860805861
145	0.00335897435897436
105	0.0030952380952381
75	0.00285714285714286
65	0.00258241758241758
65	0.00232600732600733
55	0.00206959706959707
40	0.00181684981684982
25	0.00153846153846154
15	0.00130769230769231
0	0.00106959706959707
-10	0.000831501831501832
-25	0.000567765567765568
-40	0.000336996336996337
-55	8.42490842490842e-05
-75	-0.000142857142857143
-95	-0.000384615384615385
-115	-0.000637362637362637
-140	-0.000882783882783883
-170	-0.00113919413919414
-200	-0.00137362637362637
-235	-0.00163369963369963
-295	-0.00201831501831502
-320	-0.00227472527472527
-351	-0.00255677655677656
-371	-0.00279487179487179
-396	-0.00305494505494506
-416	-0.00333333333333333
-436	-0.00357875457875458
-456	-0.00380952380952381
-481	-0.00409157509157509
-466	-0.00410622710622711
-391	-0.00394139194139194
-330	-0.00371794871794872
-275	-0.0033956043956044
-230	-0.00315750915750916
-185	-0.00290476190476191
-145	-0.00265201465201465
-115	-0.0024029304029304
-90	-0.00215750915750916
-65	-0.0019010989010989
-45	-0.00165567765567766
-25	-0.00139194139194139
-10	-0.00115384615384615
5	-0.000926739926739927
20	-0.000692307692307692
35	-0.000450549450549451
45	-0.000223443223443223
45	-0.000190476190476191
65	7.32600732600733e-06
85	0.000256410256410256
100	0.000498168498168498
115	0.000743589743589744
125	0.00102564102564103
135	0.0013992673992674
135	0.00164835164835165
140	0.00192307692307692
140	0.00219413919413919
160	0.00242857142857143
185	0.0026996336996337
210	0.00295238095238095
245	0.0032014652014652
280	0.00344322344322344
315	0.00371794871794872
346	0.00393040293040293
325	0.00392673992673993
230	0.0036959706959707
160	0.00346886446886447
115	0.0032014652014652
85	0.00295604395604396
65	0.0026996336996337
65	0.00245054945054945
60	0.00218681318681319
55	0.00192673992673993
45	0.00166300366300366
30	0.00140659340659341
20	0.00115384615384615
0	0.000897435897435898
-15	0.000673992673992674
-20	0.000421245421245421
-35	0.000179487179487179
-50	-6.5934065934066e-05
-65	-0.000296703296703297
-80	-0.000549450549450549
-110	-0.000912087912087912
-130	-0.00115018315018315
-150	-0.00141758241758242
-175	-0.00165934065934066
-200	-0.00191208791208791
-225	-0.00216117216117216
-255	-0.00242124542124542
-280	-0.0027032967032967
-310	-0.00297069597069597
-341	-0.00322710622710623
-376	-0.00346886446886447
-411	-0.00372161172161172
-446	-0.00397069597069597
-451	-0.0040952380952381
-411	-0.00402564102564103
-341	-0.00377655677655678
-285	-0.00348717948717949
-235	-0.00324542124542124
-190	-0.00298534798534799
-150	-0.00272893772893773
-115	-0.00249084249084249
-90	-0.00223809523809524
-70	-0.00197802197802198
-50	-0.00172527472527473
-30	-0.00147985347985348
-15	-0.00123809523809524
0	-0.00101098901098901
15	-0.000761904761904762
30	-0.000516483516483517
40	-0.000296703296703297
40	-0.000168498168498169
60	1.83150183150183e-05
95	0.00052014652014652
120	0.00101465201465202
135	0.0017948717948718
145	0.00232600732600733
185	0.00282417582417582
255	0.00334798534798535
330	0.00386446886446886
396	0.00435531135531136
431	0.0049010989010989
461	0.00543956043956044
486	0.00594139194139194
506	0.00647619047619048
521	0.00699267399267399
541	0.00751648351648352
556	0.00804761904761905
536	0.00809157509157509
436	0.00772893772893773
356	0.00725641025641026
295	0.00672893772893773
245	0.00621978021978022
190	0.00571428571428572
145	0.0052014652014652
110	0.00468131868131868
70	0.00417948717948718
55	0.00364468864468864
50	0.00312087912087912
30	0.00259340659340659
15	0.0020989010989011
-10	0.00163003663003663
-30	0.00112454212454212
-45	0.000608058608058608
-65	0.000128205128205128
-90	-0.000377289377289377
-120	-0.000860805860805861
-155	-0.00138461538461538
-225	-0.00213919413919414
-275	-0.00265934065934066
-336	-0.0032051282051282
-396	-0.0037032967032967
-461	-0.00419413919413919
-511	-0.0046996336996337
-556	-0.00523443223443223
-591	-0.00576556776556776
-626	-0.00631135531135531
-661	-0.00682417582417583
-696	-0.00734432234432235
-721	-0.00784615384615385
-726	-0.0083003663003663
-691	-0.00826739926739927
-546	-0.00775824175824176
-431	-0.00725641025641026
-346	-0.00672527472527473
-275	-0.00622710622710623
-215	-0.00571794871794872
-165	-0.00516117216117216
-120	-0.00463736263736264
-80	-0.00413186813186813
-50	-0.00361904761904762
-35	-0.00312087912087912
-15	-0.00257875457875458
0	-0.0021025641025641
20	-0.00161538461538462
30	-0.00112087912087912
40	-0.000608058608058608
50	-0.000164835164835165
50	-0.000164835164835165
100	0.000586080586080586
125	0.0011025641025641
135	0.00161904761904762
135	0.00216483516483517
135	0.00267032967032967
165	0.0032014652014652
210	0.00371794871794872
255	0.00424542124542124
290	0.00474358974358974
320	0.00526373626373626
351	0.00579120879120879
386	0.0063040293040293
421	0.00682417582417583
461	0.00735164835164835
496	0.00784981684981685
496	0.00812087912087912
436	0.00794505494505494
346	0.00743223443223443
285	0.00691575091575092
235	0.00639194139194139
190	0.0058974358974359
145	0.00536996336996337
115	0.00483882783882784
80	0.00431135531135531
60	0.00380952380952381
55	0.00328205128205128
45	0.00276923076923077
30	0.00224908424908425
10	0.00173992673992674
-10	0.00127838827838828
-30	0.000750915750915751
-35	0.000267399267399267
-50	-0.000245421245421245
-65	-0.000750915750915751
-100	-0.00147985347985348
-125	-0.002
-155	-0.00252014652014652
-185	-0.00302930402930403
-215	-0.00356410256410256
-250	-0.00410989010989011
-285	-0.00462271062271062
-325	-0.00513186813186813
-376	-0.00564835164835165
-436	-0.00614652014652015
-491	-0.00668498168498168
-561	-0.00720879120879121
-626	-0.00771062271062271
-691	-0.0082051282051282
-681	-0.00827106227106227
-556	-0.00791941391941392
-436	-0.00742857142857143
-346	-0.00687912087912088
-275	-0.00638095238095238
-210	-0.00586813186813187
-165	-0.00531501831501832
-120	-0.00482051282051282
-85	-0.00432600732600733
-55	-0.00379120879120879
-35	-0.00325274725274725
-15	-0.00273992673992674
0	-0.00223809523809524
10	-0.00175457875457875
20	-0.00124175824175824
30	-0.000761904761904762
45	-0.000252747252747253
40	-0.000157509157509158
90	0.000567765567765568
135	0.00218681318681319
160	0.00328205128205128
240	0.00434065934065934
305	0.00543956043956044
376	0.00652380952380952
456	0.00759340659340659
531	0.00867032967032967
571	0.00976556776556777
596	0.0108827838827839
616	0.01196336996337
636	0.0130695970695971
656	0.0141428571428571
671	0.0152307692307692
681	0.0163150183150183
656	0.0164578754578755
486	0.0157069597069597
376	0.0146263736263736
305	0.0135567765567766
255	0.0124798534798535
215	0.0114065934065934
185	0.0103260073260073
155	0.00922710622710623
125	0.00815750915750916
105	0.00705128205128205
65	0.00598534798534799
50	0.00487179487179487
35	0.00378388278388278
5	0.00274358974358974
-30	0.0016959706959707
-60	0.000633699633699634
-75	-0.000421245421245421
-115	-0.00147252747252747
-150	-0.00254212454212454
-205	-0.00362271062271062
-320	-0.00525274725274725
-426	-0.0063040293040293
-546	-0.00740659340659341
-671	-0.00847619047619048
-746	-0.00954945054945055
-811	-0.0106739926739927
-871	-0.0117655677655678
-931	-0.0128424908424908
-976	-0.01396336996337
-1032	-0.01503663003663
-1067	-0.0161098901098901
-1047	-0.0166813186813187
-906	-0.0163223443223443
-656	-0.0152600732600733
-466	-0.0141721611721612
-330	-0.0130842490842491
-225	-0.012003663003663
-150	-0.0108864468864469
-95	-0.0097948717948718
-60	-0.00872893772893773
-40	-0.00765567765567766
-20	-0.00656410256410256
0	-0.00552380952380952
20	-0.00446153846153846
30	-0.00341758241758242
40	-0.00233333333333333
55	-0.00127472527472527
85	-0.000208791208791209
75	-0.000186813186813187
115	0.0012967032967033
135	0.00238095238095238
150	0.00345787545787546
185	0.00453846153846154
215	0.00561538461538462
250	0.00668864468864469
275	0.00778388278388278
300	0.00889010989010989
330	0.00998168498168498
366	0.0110659340659341
401	0.0121282051282051
446	0.0132234432234432
496	0.0142967032967033
541	0.0153846153846154
596	0.0164652014652015
571	0.0164798534798535
401	0.0155897435897436
310	0.0145164835164835
255	0.0134139194139194
215	0.0123553113553114
185	0.0112747252747253
155	0.0102014652014652
135	0.00910622710622711
115	0.008003663003663
90	0.00694139194139194
65	0.00584249084249084
50	0.00472893772893773
35	0.00364102564102564
15	0.00256776556776557
-10	0.00152747252747253
-30	0.000476190476190476
-50	-0.000593406593406593
-75	-0.00219047619047619
-100	-0.00325274725274725
-120	-0.00432600732600733
-135	-0.00543589743589744
-155	-0.00653846153846154
-190	-0.00761904761904762
-240	-0.00867765567765568
-305	-0.00976923076923077
-386	-0.0108498168498169
-476	-0.011952380952381
-581	-0.013025641025641
-696	-0.0140952380952381
-826	-0.0152051282051282
-951	-0.0162893772893773
-961	-0.0166739926739927
-781	-0.0161465201465201
-556	-0.0150586080586081
-396	-0.014007326007326
-270	-0.0128937728937729
-180	-0.0118315018315018
-115	-0.0107216117216117
-80	-0.00965201465201465
-50	-0.00855677655677656
-35	-0.00745787545787546
-15	-0.00637728937728938
5	-0.00532600732600733
15	-0.00425274725274725
25	-0.00317948717948718
35	-0.00208791208791209
50	-0.00103663003663004
70	-0.000186813186813187
75	-0.000131868131868132
90	0.000388278388278388
100	0.000886446886446887
115	0.00167032967032967
125	0.00217582417582418
130	0.00271062271062271
135	0.00323443223443223
140	0.00375091575091575
155	0.00427472527472527
170	0.00478021978021978
180	0.00531868131868132
200	0.00584249084249084
210	0.00635531135531136
220	0.00688644688644689
235	0.0073956043956044
250	0.00791575091575092
245	0.00817582417582418
215	0.00797069597069597
180	0.00744322344322344
155	0.00694139194139194
130	0.00641391941391941
115	0.0059010989010989
95	0.00538461538461539
75	0.00483882783882784
60	0.00433333333333333
60	0.0037985347985348
50	0.00328937728937729
40	0.00274725274725275
30	0.00223076923076923
20	0.00173626373626374
10	0.00123443223443223
-5	0.000732600732600733
-15	0.000249084249084249
-25	-0.000531135531135531
-30	-0.00107326007326007
-35	-0.00156043956043956
-45	-0.00208424908424908
-55	-0.00258974358974359
-65	-0.00309157509157509
-80	-0.0035970695970696
-95	-0.00411355311355311
-105	-0.00462637362637363
-115	-0.00515018315018315
-125	-0.00568498168498168
-130	-0.00619413919413919
-145	-0.00673260073260073
-155	-0.00727106227106227
-170	-0.00780586080586081
-180	-0.00832600732600733
-175	-0.00838095238095238
-125	-0.00796703296703297
-85	-0.00745787545787546
-65	-0.00695604395604396
-50	-0.00642124542124542
-40	-0.00590842490842491
-30	-0.00539194139194139
-15	-0.00487912087912088
-10	-0.00436996336996337
0	-0.00385714285714286
5	-0.00337728937728938
10	-0.00285347985347985
15	-0.00232234432234432
25	-0.00156043956043956
25	-0.00102564102564103
35	-0.000549450549450549
45	-0.000164835164835165
40	-0.000175824175824176
105	0.00134432234432234
140	0.00349084249084249
195	0.00567032967032967
250	0.00782783882783883
305	0.010007326007326
366	0.0122161172161172
456	0.0143626373626374
571	0.0165238095238095
646	0.0186923076923077
691	0.02096336996337
721	0.0231355311355311
746	0.0252820512820513
766	0.0274725274725275
786	0.0296849816849817
801	0.0318534798534799
776	0.0332344322344322
616	0.0326703296703297
396	0.0305238095238095
290	0.0283663003663004
230	0.0261501831501831
190	0.023974358974359
160	0.0217838827838828
135	0.0195934065934066
115	0.0173919413919414
100	0.0152124542124542
80	0.013018315018315
60	0.0108498168498169
45	0.00867765567765568
25	0.00649084249084249
0	0.00437728937728938
-35	0.00224908424908425
-90	-0.000952380952380952
-110	-0.00312087912087912
-140	-0.00531868131868132
-205	-0.00746520146520146
-295	-0.00963369963369963
-416	-0.0117948717948718
-591	-0.0139340659340659
-811	-0.0161355311355311
-991	-0.0182747252747253
-1112	-0.0204871794871795
-1132	-0.0226630036630037
-1052	-0.0248241758241758
-1077	-0.027021978021978
-1082	-0.0292271062271062
-1047	-0.0314358974358974
-956	-0.0334249084249084
-901	-0.0334615384615385
-461	-0.0313992673992674
-230	-0.0292747252747253
-115	-0.0270769230769231
-75	-0.0249047619047619
-35	-0.0227472527472527
-10	-0.0205384615384615
10	-0.0184102564102564
25	-0.0162783882783883
40	-0.0140732600732601
50	-0.0119084249084249
55	-0.00971428571428572
70	-0.00754578754578755
80	-0.00534432234432234
90	-0.00316849816849817
110	-0.000978021978021978
110	-0.000212454212454212
125	0.000941391941391941
150	0.00310989010989011
175	0.00526007326007326
200	0.00742857142857143
225	0.0107142857142857
240	0.0129084249084249
260	0.0150879120879121
290	0.0172527472527473
315	0.0194542124542125
351	0.0216007326007326
386	0.0237802197802198
431	0.02596336996337
486	0.0281208791208791
541	0.0302564102564103
601	0.0324505494505495
581	0.0332783882783883
396	0.0322344322344322
270	0.0300695970695971
205	0.0278791208791209
175	0.0257106227106227
145	0.0235128205128205
125	0.0213113553113553
115	0.0191318681318681
105	0.0169304029304029
90	0.0147545787545788
80	0.0125641025641026
65	0.0103846153846154
50	0.00822344322344322
35	0.00604761904761905
20	0.00387912087912088
-10	0.00175457875457875
-40	-0.000377289377289377
-55	-0.00253113553113553
-60	-0.0046959706959707
-70	-0.00685347985347985
-95	-0.0101318681318681
-110	-0.0123003663003663
-135	-0.0145091575091575
-165	-0.0166813186813187
-195	-0.0188351648351648
-225	-0.021
-260	-0.0232051282051282
-310	-0.0253589743589744
-371	-0.0275384615384615
-441	-0.0297289377289377
-431	-0.0319194139194139
-456	-0.0335531135531136
-386	-0.0332893772893773
-195	-0.0311391941391941
-120	-0.028967032967033
-80	-0.0267802197802198
-55	-0.0245860805860806
-35	-0.0223882783882784
-25	-0.0202087912087912
-10	-0.0180586080586081
-5	-0.0158608058608059
0	-0.0136776556776557
5	-0.0114725274725275
10	-0.0093003663003663
15	-0.00712820512820513
20	-0.00494505494505494
20	-0.00275457875457875
25	-0.000619047619047619
20	-0.000142857142857143
20	-0.000157509157509158
25	-0.000142857142857143
20	-0.000135531135531136
25	-0.000146520146520147
35	0.00224908424908425
65	0.00882051282051282
90	0.0132564102564103
115	0.0176373626373626
155	0.0220695970695971
230	0.0264542124542125
351	0.0308644688644689
471	0.0352380952380952
546	0.0395970695970696
591	0.0441611721611722
626	0.0485567765567766
651	0.0529413919413919
676	0.0573663003663004
686	0.0617802197802198
706	0.0662380952380953
651	0.0669120879120879
285	0.0637692307692308
145	0.0593846153846154
80	0.054989010989011
40	0.0506153846153846
10	0.0462527472527473
0	0.0418058608058608
-10	0.0374652014652015
-20	0.0330842490842491
-20	0.0286886446886447
-25	0.0243113553113553
-30	0.0198864468864469
-35	0.0154981684981685
-45	0.0111062271062271
-55	0.00673626373626374
-65	0.00235164835164835
-80	-0.00202564102564103
-105	-0.00856410256410256
-135	-0.0129120879120879
-175	-0.0172747252747253
-210	-0.0216813186813187
-260	-0.0260659340659341
-315	-0.0304468864468864
-381	-0.0348131868131868
-436	-0.0392051282051282
-476	-0.0435677655677656
-516	-0.0479560439560439
-541	-0.0522857142857143
-571	-0.0566080586080586
-596	-0.0609450549450549
-616	-0.0653333333333333
-586	-0.0668827838827839
-346	-0.0648901098901099
-195	-0.0606043956043956
-115	-0.0562161172161172
-70	-0.0518754578754579
-40	-0.0475860805860806
-20	-0.0431684981684982
-10	-0.0388278388278388
0	-0.0344285714285714
10	-0.0300915750915751
15	-0.0235457875457875
15	-0.0191538461538462
20	-0.0147619047619048
20	-0.0103260073260073
25	-0.00589010989010989
30	-0.00147985347985348
30	-0.000205128205128205
35	0.00227838827838828
45	0.00664835164835165
55	0.0110879120879121
65	0.0154981684981685
85	0.0199010989010989
95	0.0242710622710623
115	0.0286190476190476
130	0.0330586080586081
160	0.0373956043956044
195	0.0418095238095238
240	0.0462087912087912
285	0.0506813186813187
336	0.0550842490842491
396	0.0594871794871795
456	0.0638754578754579
471	0.0668937728937729
341	0.0660952380952381
170	0.0616959706959707
100	0.0573076923076923
50	0.0528901098901099
20	0.0485018315018315
5	0.0440622710622711
-5	0.0397728937728938
-5	0.0354065934065934
-10	0.0287765567765568
-15	0.0243479853479853
-15	0.0199194139194139
-20	0.0154761904761905
-25	0.0110512820512821
-30	0.00668131868131868
-30	0.00228571428571429
-40	-0.00207326007326007
-45	-0.00646886446886447
-50	-0.0108424908424908
-65	-0.0152564102564103
-80	-0.0196959706959707
-100	-0.0240512820512821
-120	-0.0284835164835165
-140	-0.0329340659340659
-170	-0.0372930402930403
-200	-0.0416813186813187
-240	-0.0460586080586081
-285	-0.0504065934065934
-336	-0.0547692307692308
-391	-0.0591245421245421
-451	-0.0635457875457876
-476	-0.0669084249084249
-411	-0.0665897435897436
-210	-0.0622197802197802
-125	-0.0578058608058608
-75	-0.0535457875457876
-45	-0.0491758241758242
-25	-0.0448644688644689
-15	-0.0404798534798535
-5	-0.0360879120879121
5	-0.0295054945054945
10	-0.0251135531135531
10	-0.0206666666666667
15	-0.0162454212454212
15	-0.0118205128205128
15	-0.0073956043956044
20	-0.00307326007326007
25	-0.000205128205128205
25	0.000274725274725275
25	0.00243589743589744
25	0.00460439560439561
35	0.00678754578754579
35	0.00896336996336997
40	0.0111501831501832
45	0.0133296703296703
45	0.0155018315018315
50	0.0177216117216117
55	0.0199010989010989
65	0.0220622710622711
70	0.0242454212454212
80	0.0264102564102564
85	0.0285897435897436
95	0.0307728937728938
105	0.03296336996337
100	0.0333040293040293
45	0.0317399267399267
20	0.0295567765567766
10	0.0274212454212454
5	0.0252161172161172
0	0.0230695970695971
-5	0.0209304029304029
-5	0.0187509157509158
-5	0.0165787545787546
-5	0.0132490842490843
-10	0.0121245421245421
-10	0.00996703296703297
-10	0.00671428571428571
-15	0.00453113553113553
-15	0.00234065934065934
-20	0.000186813186813187
-20	-0.00197069597069597
-25	-0.00416483516483516
-25	-0.00635164835164835
-25	-0.00852747252747253
-30	-0.0107069597069597
-35	-0.0129010989010989
-35	-0.0150989010989011
-40	-0.0172673992673993
-45	-0.0194468864468864
-45	-0.0216153846153846
-55	-0.0238278388278388
-65	-0.026018315018315
-70	-0.0282197802197802
-80	-0.0303956043956044
-95	-0.0325750915750916
-95	-0.0336410256410256
-65	-0.0328168498168498
-30	-0.0306703296703297
-15	-0.0285018315018315
-10	-0.0263369963369963
-5	-0.0241758241758242
0	-0.021992673992674
0	-0.0198278388278388
5	-0.0176520146520147
5	-0.0154981684981685
5	-0.0121794871794872
5	-0.010021978021978
10	-0.00783882783882784
10	-0.00568498168498168
10	-0.00351648351648352
10	-0.00133699633699634
10	-0.000190476190476191
10	-0.000183150183150183
20	0.00466666666666667
25	0.010040293040293
35	0.0155311355311355
50	0.020970695970696
70	0.0264358974358974
100	0.0318644688644689
125	0.0372527472527473
170	0.0426520146520147
210	0.0480549450549451
265	0.0535457875457876
330	0.0589413919413919
406	0.0643663003663004
476	0.0698461538461538
526	0.0753296703296703
566	0.0808498168498169
601	0.0862234432234432
626	0.0916483516483516
651	0.0972930402930403
621	0.100615384615385
446	0.0996520146520147
250	0.0941538461538462
145	0.0887252747252747
85	0.0832930402930403
30	0.0750989010989011
10	0.0695604395604396
-5	0.0641282051282051
-15	0.0586849816849817
-20	0.0532673992673993
-20	0.0477985347985348
-20	0.0423992673992674
-25	0.036981684981685
-25	0.0315274725274725
-25	0.0261098901098901
-30	0.0206849816849817
-35	0.0152747252747253
-40	0.00987545787545788
-45	0.00447619047619048
-55	-0.00091941391941392
-65	-0.00636996336996337
-75	-0.0117289377289377
-90	-0.0171318681318681
-105	-0.0225860805860806
-130	-0.0280586080586081
-160	-0.0334468864468864
-185	-0.0389010989010989
-220	-0.0443479853479854
-260	-0.0497692307692308
-310	-0.0551025641025641
-366	-0.0604835164835165
-421	-0.0658351648351648
-471	-0.0712417582417582
-516	-0.0766080586080586
-551	-0.0822161172161172
-601	-0.0902967032967033
-631	-0.0957472527472527
-636	-0.100556776556777
-606	-0.100542124542125
-325	-0.0952967032967033
-210	-0.0898827838827839
-140	-0.0845824175824176
-90	-0.0792161172161172
-55	-0.0738168498168498
-30	-0.0683663003663004
-15	-0.06303663003663
0	-0.0576556776556777
5	-0.0523150183150183
10	-0.046978021978022
10	-0.0415860805860806
15	-0.0361831501831502
15	-0.0307179487179487
15	-0.0252930402930403
20	-0.0198901098901099
20	-0.0143919413919414
20	-0.00899267399267399
25	-0.00361172161172161
20	-0.000245421245421245
25	0.000864468864468865
35	0.00627472527472527
35	0.0116703296703297
45	0.0171025641025641
55	0.0252197802197802
65	0.0307032967032967
85	0.0361684981684982
95	0.0416336996336996
115	0.0470769230769231
130	0.0525714285714286
160	0.058018315018315
195	0.0634395604395604
235	0.0688901098901099
275	0.0743406593406593
320	0.0798168498168498
366	0.0852417582417582
421	0.0906849816849817
471	0.0960805860805861
506	0.100688644688645
471	0.100681318681319
250	0.0953296703296703
145	0.0899304029304029
90	0.0843772893772894
45	0.0788461538461538
20	0.0733369963369963
5	0.0678717948717949
-10	0.0623626373626374
-15	0.0568791208791209
-15	0.0513956043956044
-15	0.0459487179487179
-15	0.0404542124542125
-15	0.035007326007326
-20	0.0295750915750916
-15	0.0241025641025641
-20	0.0186703296703297
-20	0.0132600732600733
-25	0.00786446886446886
-30	0.00246520146520146
-40	-0.00570695970695971
-45	-0.0111501831501832
-55	-0.0165347985347985
-60	-0.02196336996337
-70	-0.0273553113553114
-90	-0.0327838827838828
-105	-0.0381465201465201
-125	-0.0435824175824176
-145	-0.048967032967033
-170	-0.0542747252747253
-195	-0.0596263736263736
-230	-0.065054945054945
-270	-0.0704139194139194
-315	-0.0759010989010989
-366	-0.0813479853479853
-416	-0.0867582417582418
-476	-0.0921575091575092
-536	-0.0976227106227106
-541	-0.100501831501832
-416	-0.0989047619047619
-265	-0.0934798534798535
-170	-0.088007326007326
-110	-0.0826520146520147
-65	-0.0771501831501832
-40	-0.0717472527472527
-20	-0.0663553113553114
-5	-0.060959706959707
0	-0.0556373626373626
10	-0.0502747252747253
10	-0.0448974358974359
10	-0.0394468864468865
15	-0.0313699633699634
10	-0.02596336996337
10	-0.0205567765567766
15	-0.0151355311355311
15	-0.00966666666666667
15	-0.00428205128205128
20	-0.000238095238095238
20	-0.000238095238095238
15	-0.000263736263736264
15	-0.000241758241758242
