CH_000	GAMMA
686	0.0050952380952381
566	0.00521611721611722
466	0.00418681318681319
381	0.00367765567765568
300	0.00290476190476191
225	0.00286813186813187
155	0.00236263736263736
100	0.00176923076923077
45	0.00114652014652015
0	-9.15750915750916e-05
-35	-0.000571428571428572
-65	-0.000626373626373626
-100	-0.000897435897435897
-145	-0.00151648351648352
-200	-0.001996336996337
-255	-0.00266300366300366
-325	-0.00360805860805861
-406	-0.00192673992673993
-491	-0.00242124542124542
-631	-0.00321611721611722
-726	-0.00371428571428571
-816	-0.00422344322344322
-891	-0.00478754578754579
-961	-0.00528937728937729
-1032	-0.00579120879120879
-1087	-0.00630769230769231
-1147	-0.00684615384615385
-1207	-0.00736630036630037
-1257	-0.00787912087912088
-1252	-0.00814285714285714
-1137	-0.00798534798534799
-941	-0.00861172161172161
-781	-0.0083992673992674
-636	-0.00781318681318681
-511	-0.00743223443223443
-401	-0.00712454212454212
-300	-0.00655677655677656
-220	-0.00603296703296703
-155	-0.00551648351648352
-100	-0.00502564102564103
-55	-0.00464102564102564
-20	-0.00416117216117216
5	-0.00316483516483516
35	-0.0032967032967033
70	-0.00264835164835165
100	-0.00143589743589744
90	-0.00133699633699634
120	-0.000948717948717949
165	-0.00121245421245421
225	-0.000952380952380952
295	-0.000611721611721612
381	0.000344322344322344
461	0.000710622710622711
511	0.00132600732600733
586	0.00185347985347985
661	0.00256776556776557
731	0.00332967032967033
806	0.00434065934065934
881	0.00480952380952381
966	0.0045018315018315
1047	0.00486080586080586
1127	0.00548717948717949
1202	0.00577289377289377
1197	0.00590476190476191
1067	0.00625641025641026
876	0.00583882783882784
726	0.0057985347985348
601	0.00512820512820513
496	0.00463003663003663
371	0.00388644688644689
295	0.00398168498168498
225	0.00332234432234432
165	0.00242124542124542
115	0.00162637362637363
65	0.00119413919413919
25	0.000538461538461539
-10	0.000267399267399267
-40	-0.000684981684981685
-60	-0.00107326007326007
-90	-0.00126007326007326
-125	-0.00192307692307692
-155	-0.00247252747252747
-190	-0.00304395604395604
-230	-0.00378388278388278
-280	-0.0043003663003663
-341	-0.00472527472527473
-406	-0.00491941391941392
-481	-0.00539194139194139
-561	-0.00623443223443223
-641	-0.00686446886446887
-726	-0.00713186813186813
-816	-0.00726373626373626
-911	-0.0081025641025641
-1052	-0.00917948717948718
-1152	-0.0096996336996337
-1192	-0.0102087912087912
-1117	-0.00997069597069597
-926	-0.00960805860805861
-756	-0.00866666666666667
-611	-0.00826739926739927
-491	-0.00709157509157509
-381	-0.00645787545787546
-285	-0.00657875457875458
-210	-0.00600732600732601
-145	-0.00546153846153846
-95	-0.00498534798534798
-55	-0.00524908424908425
-25	-0.00416483516483516
5	-0.00358241758241758
35	-0.00280586080586081
55	-0.00271062271062271
75	-0.00227106227106227
90	-0.00209523809523809
100	-0.00171062271062271
175	-0.00052014652014652
315	0.000608058608058608
451	0.00146153846153846
591	0.00233699633699634
806	0.004003663003663
981	0.00511721611721612
1167	0.00617216117216117
1312	0.00708058608058608
1372	0.0105164835164835
1472	0.0110512820512821
1522	0.0122014652014652
1567	0.0132600732600733
1607	0.0142673992673993
1632	0.0152820512820513
1632	0.0162344322344322
1572	0.0162490842490842
1182	0.0152930402930403
891	0.0142600732600733
681	0.0131978021978022
526	0.0121465201465201
416	0.011025641025641
325	0.00996336996336996
255	0.00889010989010989
195	0.00781684981684982
150	0.00671794871794872
105	0.00564835164835165
55	0.00459340659340659
-35	0.00304761904761905
-95	0.00201098901098901
-150	0.000967032967032967
-200	-0.000124542124542125
-270	-0.00121611721611722
-361	-0.00227838827838828
-461	-0.00336630036630037
-586	-0.00444688644688645
-736	-0.0054981684981685
-901	-0.00661172161172161
-1067	-0.00762271062271062
-1222	-0.00864102564102564
-1347	-0.00961538461538462
-1437	-0.013018315018315
-1527	-0.0138681318681319
-1602	-0.0152087912087912
-1662	-0.0161941391941392
-1723	-0.0171318681318681
-1743	-0.0184139194139194
-1708	-0.0182417582417582
-1492	-0.0178315018315018
-1162	-0.0173846153846154
-891	-0.0160622710622711
-681	-0.0144505494505495
-501	-0.01296336996337
-300	-0.0115347985347985
-205	-0.0105274725274725
-135	-0.00913553113553114
-75	-0.00801465201465201
-40	-0.0072051282051282
5	-0.00557142857142857
40	-0.0049010989010989
75	-0.00396336996336996
105	-0.00276556776556777
145	-0.00181684981684982
150	-0.00168864468864469
190	-0.00118315018315018
260	-0.000245421245421245
310	0.00103663003663004
371	0.00221245421245421
441	0.00369230769230769
506	0.00460439560439561
581	0.00536263736263736
651	0.00647619047619048
736	0.0080952380952381
816	0.00915384615384616
906	0.0100879120879121
1007	0.0121648351648352
1112	0.0130659340659341
1232	0.0141025641025641
1397	0.0156483516483517
1407	0.0161648351648352
1237	0.0159010989010989
911	0.0148534798534799
686	0.0137619047619048
526	0.0127032967032967
416	0.0116300366300366
336	0.0105274725274725
265	0.00945787545787546
210	0.00838461538461539
165	0.0073003663003663
125	0.00621245421245421
90	0.00513186813186813
55	0.00405860805860806
5	0.002996336996337
-65	0.00144322344322344
-85	0.000926739926739927
-130	-0.000545787545787546
-160	-0.00168864468864469
-195	-0.00277655677655678
-245	-0.00384981684981685
-300	-0.00493040293040293
-366	-0.00600732600732601
-441	-0.0070952380952381
-531	-0.00817216117216117
-636	-0.00923443223443224
-756	-0.0103003663003663
-881	-0.0113150183150183
-1022	-0.0136336996336996
-1147	-0.0148571428571429
-1302	-0.0158351648351648
-1467	-0.017047619047619
-1617	-0.0184102564102564
-1582	-0.0186666666666667
-1292	-0.0177728937728938
-996	-0.0165018315018315
-756	-0.0152930402930403
-566	-0.0144505494505494
-411	-0.0130989010989011
-295	-0.0120805860805861
-205	-0.0111648351648352
-130	-0.010043956043956
-75	-0.00906959706959707
-40	-0.00765201465201465
10	-0.00613186813186813
40	-0.00464835164835165
65	-0.00453846153846154
100	-0.00336996336996337
135	-0.00156043956043956
130	-0.00148351648351648
225	2.56410256410257e-05
336	0.00237728937728938
451	0.00450549450549451
576	0.00628205128205128
721	0.00797069597069597
906	0.0101758241758242
1152	0.0117545787545788
1367	0.0162271062271062
1532	0.0182893772893773
1587	0.0204249084249084
1627	0.0226043956043956
1662	0.0247802197802198
1678	0.026981684981685
1678	0.0291062271062271
1673	0.0312710622710623
1602	0.032952380952381
1467	0.0328315018315018
901	0.0307545787545788
506	0.0275714285714286
376	0.0253809523809524
290	0.0232124542124542
220	0.021043956043956
170	0.0188461538461538
135	0.0166776556776557
105	0.0145054945054945
70	0.0123479853479853
40	0.0101831501831502
5	0.00805494505494506
-40	0.00587179487179487
-95	0.00375824175824176
-170	0.00161538461538462
-215	-0.000600732600732601
-275	-0.00278754578754579
-351	-0.00493406593406593
-461	-0.00711721611721612
-596	-0.00924175824175824
-786	-0.0113882783882784
-1042	-0.0133992673992674
-1217	-0.0172344322344322
-1427	-0.0194065934065934
-1582	-0.0212014652014652
-1688	-0.0231465201465201
-1803	-0.0263589743589744
-1853	-0.0287619047619048
-1888	-0.0312930402930403
-1903	-0.034029304029304
-1848	-0.0351318681318681
-1713	-0.0351282051282051
-1132	-0.0328827838827839
-761	-0.0311721611721612
-491	-0.0285641025641026
-310	-0.0261062271062271
-185	-0.0237948717948718
-100	-0.0212197802197802
-50	-0.0182454212454212
0	-0.0165201465201465
35	-0.0154761904761905
70	-0.0134835164835165
90	-0.0105714285714286
95	-0.0086996336996337
115	-0.00723076923076923
150	-0.0048974358974359
185	-0.00276190476190476
190	-0.00189010989010989
215	-0.00047985347985348
260	0.00247619047619048
320	0.00565567765567766
371	0.00738827838827839
416	0.0098937728937729
466	0.0123846153846154
521	0.0138168498168498
586	0.0158717948717949
651	0.017967032967033
731	0.0202673992673993
816	0.0228315018315018
911	0.0259194139194139
1002	0.0278205128205128
1097	0.029992673992674
1187	0.0321355311355311
1167	0.0331538461538462
891	0.0324505494505495
551	0.0302600732600733
396	0.0281245421245421
305	0.025978021978022
250	0.0237619047619048
200	0.0215641025641026
165	0.0194212454212454
140	0.0172417582417582
115	0.0150842490842491
85	0.0118131868131868
65	0.00962637362637363
40	0.00746520146520146
10	0.00532234432234432
-30	0.00316483516483516
-70	0.00102930402930403
-110	-0.00113186813186813
-140	-0.0033003663003663
-170	-0.00547252747252747
-205	-0.00766666666666667
-250	-0.00983882783882784
-295	-0.0120586080586081
-356	-0.0142197802197802
-421	-0.0163846153846154
-501	-0.0185750915750916
-601	-0.0207326007326007
-726	-0.0242234432234432
-861	-0.0261172161172161
-1037	-0.029010989010989
-1232	-0.0313919413919414
-1437	-0.0336520146520146
-1597	-0.035021978021978
-1507	-0.0354249084249084
-1022	-0.0331135531135531
-516	-0.0304029304029304
-320	-0.0283186813186813
-190	-0.0255091575091575
-105	-0.024003663003663
-60	-0.0217838827838828
-20	-0.0187435897435897
5	-0.0164725274725275
35	-0.0138754578754579
60	-0.0115787545787546
65	-0.00941391941391941
70	-0.0075018315018315
95	-0.00512820512820513
125	-0.00335897435897436
155	-0.00163003663003663
150	-0.00154945054945055
150	-0.000945054945054945
145	-0.000838827838827839
145	-0.000948717948717949
145	-0.00143223443223443
215	0.00166300366300366
300	0.00582783882783883
366	0.0100586080586081
456	0.0141062271062271
566	0.0191501831501832
711	0.0238864468864469
991	0.0294139194139194
1177	0.0353186813186813
1277	0.0396849816849817
1317	0.0440439560439561
1322	0.0484102564102564
1307	0.0528498168498168
1297	0.0572747252747253
1072	0.0616959706959707
1072	0.0661208791208791
986	0.0668351648351648
461	0.0638681318681319
270	0.0594175824175824
180	0.054978021978022
120	0.0505934065934066
75	0.0461355311355311
35	0.0417435897435897
10	0.0373589743589744
-15	0.033021978021978
-30	0.0286593406593407
-50	0.0242747252747253
-70	0.0198827838827839
-90	0.0154908424908425
-110	0.0110879120879121
-125	0.00673626373626374
-165	0.000106227106227106
-200	-0.00426373626373626
-240	-0.00865567765567765
-305	-0.0130586080586081
-386	-0.0174468864468864
-486	-0.0217985347985348
-431	-0.026978021978022
-511	-0.0322197802197802
-576	-0.0363919413919414
-626	-0.0397619047619048
-656	-0.0436556776556777
-681	-0.0487655677655678
-696	-0.0530769230769231
-711	-0.0573626373626374
-726	-0.0620805860805861
-736	-0.0667692307692308
-696	-0.0678791208791209
-451	-0.0657472527472527
-260	-0.0617435897435897
-165	-0.0577838827838828
-105	-0.0528864468864469
-70	-0.0485457875457875
-35	-0.0446813186813187
-15	-0.0406300366300366
15	-0.0337362637362637
30	-0.0295750915750916
45	-0.0249377289377289
55	-0.0206739926739927
65	-0.0161611721611722
70	-0.0113516483516484
80	-0.00694505494505495
95	-0.00291575091575091
95	-0.00078021978021978
105	0.000871794871794872
120	0.00506959706959707
140	0.00963369963369964
165	0.0141172161172161
190	0.0182527472527473
225	0.0230769230769231
255	0.0275311355311355
300	0.032956043956044
346	0.0373956043956044
396	0.0417545787545788
451	0.0461538461538462
496	0.0498058608058608
556	0.054967032967033
606	0.0593516483516483
676	0.065956043956044
651	0.0675054945054945
411	0.0527435897435898
275	0.0484725274725275
195	0.0438901098901099
130	0.0402124542124542
90	0.0358315018315018
60	0.0320695970695971
30	0.0275750915750916
15	0.023040293040293
0	0.0189120879120879
-10	0.0146483516483517
-25	0.0102344322344322
-35	0.00538461538461539
-45	0.000930402930402931
-55	-0.0032967032967033
-60	-0.00834798534798535
-70	-0.0124175824175824
-80	-0.0172051282051282
-90	-0.0214212454212454
-100	-0.0258168498168498
-120	-0.029952380952381
-145	-0.034992673992674
-170	-0.0387692307692308
-215	-0.0457545787545788
-250	-0.050014652014652
-290	-0.0544945054945055
-330	-0.0586446886446887
-381	-0.0631025641025641
-431	-0.0673406593406594
-486	-0.0716556776556777
-546	-0.0756373626373626
-551	-0.0789230769230769
-411	-0.0778424908424908
-240	-0.0741648351648352
-160	-0.0696336996336996
-110	-0.0646117216117216
-75	-0.0610695970695971
-50	-0.0567985347985348
-25	-0.0521098901098901
-10	-0.0478791208791209
5	-0.0435457875457876
20	-0.0388241758241758
30	-0.0344322344322344
35	-0.0298791208791209
45	-0.0261465201465201
55	-0.0218717948717949
55	-0.0172710622710623
60	-0.012948717948718
65	-0.0110586080586081
80	-0.00543223443223443
100	-0.000278388278388278
120	0.00528205128205128
155	0.0108461538461538
190	0.0166336996336996
230	0.0215238095238095
265	0.0267692307692308
320	0.0323992673992674
371	0.0377435897435897
431	0.0431318681318681
501	0.0492564102564103
571	0.0542893772893773
626	0.0599304029304029
661	0.064967032967033
701	0.0710549450549451
721	0.0765457875457876
736	0.0822234432234432
751	0.0869157509157509
706	0.101260073260073
461	0.097029304029304
310	0.0915274725274725
220	0.0861611721611722
145	0.0806520146520147
95	0.0746776556776557
65	0.0694505494505495
25	0.0615714285714286
10	0.0563736263736264
-5	0.0502967032967033
-15	0.0449267399267399
-30	0.0394322344322344
-35	0.0342967032967033
-40	0.0287362637362637
-45	0.023029304029304
-50	0.0176300366300366
-55	0.0125934065934066
-65	0.006996336996337
-70	0.00177289377289377
-80	-0.00356043956043956
-90	-0.00874725274725275
-100	-0.0141355311355311
-115	-0.019967032967033
-140	-0.024952380952381
-170	-0.0305164835164835
-195	-0.0356263736263736
-235	-0.0413260073260073
-270	-0.0469267399267399
-320	-0.0523589743589744
-371	-0.0577509157509158
-426	-0.0632051282051282
-476	-0.0685421245421245
-521	-0.0738937728937729
-581	-0.0821318681318681
-606	-0.0872344322344322
-631	-0.0927289377289377
-651	-0.0977435897435898
-626	-0.102043956043956
-531	-0.101091575091575
-341	-0.0957509157509158
-235	-0.0895824175824176
-170	-0.0841721611721612
-115	-0.0788388278388278
-75	-0.0731721611721612
-45	-0.0685164835164835
-25	-0.0626263736263736
-10	-0.0572307692307692
5	-0.0518608058608059
15	-0.0465274725274725
25	-0.0408791208791209
30	-0.0359010989010989
35	-0.0305641025641026
40	-0.0248241758241758
40	-0.0191282051282051
45	-0.0136630036630037
55	-0.0082014652014652
60	-0.00278388278388278
60	-0.00145787545787546
70	0.000989010989010989
75	0.00636630036630037
85	0.0116117216117216
100	0.0204285714285714
115	0.0254395604395604
135	0.0312014652014652
160	0.0365457875457875
180	0.0428608058608059
215	0.0484029304029304
240	0.0542087912087912
275	0.0599194139194139
310	0.0653406593406594
341	0.0709230769230769
386	0.0765164835164835
426	0.0817509157509157
466	0.0875018315018315
516	0.0924212454212454
561	0.097952380952381
566	0.101315018315018
471	0.100509157509158
315	0.0951611721611721
215	0.0892930402930403
150	0.0836080586080586
105	0.0781355311355312
70	0.0727985347985348
50	0.0677472527472527
20	0.0621318681318681
5	0.0566703296703297
-10	0.0486227106227106
-15	0.0432747252747253
-20	0.0374615384615385
-25	0.0316593406593407
-25	0.0261575091575092
-30	0.0206813186813187
-35	0.0151978021978022
-40	0.00981684981684982
-40	0.00459340659340659
-50	-0.000296703296703297
-55	-0.00586813186813187
-65	-0.011018315018315
-70	-0.0169047619047619
-80	-0.0222967032967033
-90	-0.0281684981684982
-110	-0.0334468864468864
-130	-0.0388901098901099
-150	-0.0443186813186813
-170	-0.0496263736263736
-205	-0.0551245421245421
-235	-0.0605677655677656
-270	-0.0657326007326007
-310	-0.0712637362637363
-351	-0.0762820512820513
-396	-0.0815457875457876
-461	-0.0898791208791209
-506	-0.0948827838827839
-551	-0.100798534798535
-521	-0.101194139194139
-346	-0.0966153846153846
-235	-0.0909230769230769
-170	-0.0856996336996337
-115	-0.0805860805860806
-80	-0.0746483516483517
-50	-0.0694102564102564
-30	-0.0638827838827839
-15	-0.0588974358974359
-5	-0.0537289377289377
10	-0.0481575091575092
15	-0.0426923076923077
25	-0.0368681318681319
25	-0.031032967032967
30	-0.0256666666666667
35	-0.021014652014652
40	-0.0155347985347985
45	-0.010007326007326
50	-0.00473626373626374
55	4.76190476190476e-05
50	-3.2967032967033e-05
50	-0.000227106227106227
50	-0.0003003663003663
