CH_000	GAMMA
-5	-0.00120879120879121
0	-0.000952380952380952
10	-0.000692307692307692
15	-0.00043956043956044
20	-0.000179487179487179
25	7.32600732600733e-05
30	0.00032967032967033
40	0.000586080586080586
35	0.000659340659340659
50	0.00102564102564103
60	0.00154212454212454
75	0.00205128205128205
90	0.00253113553113553
110	0.00304395604395604
120	0.00355311355311355
140	0.0041025641025641
180	0.00461538461538462
215	0.00512820512820513
240	0.00564468864468864
260	0.00641391941391941
270	0.0067032967032967
285	0.00747252747252747
295	0.00798534798534799
310	0.00853846153846154
305	0.00894139194139194
275	0.00890476190476191
185	0.00842857142857143
130	0.00787545787545788
95	0.00736263736263736
80	0.00685347985347985
75	0.00637362637362637
50	0.00582783882783883
35	0.00531501831501832
25	0.00483882783882784
15	0.00428937728937729
5	0.00377655677655678
-5	0.00326007326007326
-10	0.00275091575091575
-20	0.00223443223443223
-25	0.00172161172161172
-35	0.00121245421245421
-40	0.0006996336996337
-50	0.000186813186813187
-60	-0.000326007326007326
-70	-0.000842490842490843
-80	-0.00131501831501832
-105	-0.00208424908424908
-130	-0.0026007326007326
-155	-0.00311355311355311
-180	-0.00362637362637363
-200	-0.00413919413919414
-210	-0.00464835164835165
-220	-0.00516483516483517
-235	-0.00567399267399267
-245	-0.00618681318681319
-250	-0.0067032967032967
-260	-0.00721611721611722
-255	-0.00750549450549451
-205	-0.00735897435897436
-135	-0.00688644688644689
-90	-0.00636996336996337
-60	-0.00585714285714286
-40	-0.00534432234432235
-40	-0.00483516483516484
-30	-0.00432234432234432
-20	-0.00380952380952381
-10	-0.0032967032967033
0	-0.00278388278388278
5	-0.0023040293040293
15	-0.00153479853479854
20	-0.00102564102564103
25	-0.000509157509157509
30	3.66300366300366e-06
40	0.000512820512820513
35	0.000663003663003663
45	0.000992673992673993
50	0.00150549450549451
60	0.00201831501831502
65	0.00252747252747253
75	0.00304395604395604
85	0.00355311355311355
100	0.00406593406593407
105	0.00457875457875458
115	0.00505494505494506
120	0.00560805860805861
135	0.00611721611721612
155	0.00663003663003663
185	0.00714652014652015
210	0.00765934065934066
245	0.00816849816849817
270	0.00868131868131868
270	0.00893772893772894
175	0.0085018315018315
125	0.00802564102564103
90	0.00750915750915751
80	0.00695970695970696
70	0.00644688644688645
45	0.00593772893772894
35	0.00542124542124542
20	0.00491208791208791
15	0.00443223443223443
5	0.00392307692307692
0	0.00341025641025641
-5	0.0028974358974359
-15	0.00234798534798535
-15	0.00183516483516484
-20	0.00131868131868132
-30	0.00080952380952381
-30	0.000293040293040293
-40	-0.000216117216117216
-45	-0.000728937728937729
-55	-0.00124175824175824
-60	-0.00171794871794872
-70	-0.00223443223443223
-80	-0.00278388278388278
-90	-0.00326007326007326
-115	-0.00402564102564103
-130	-0.00453846153846154
-150	-0.00505494505494506
-150	-0.0056007326007326
-165	-0.00608058608058608
-190	-0.00658974358974359
-220	-0.0071025641025641
-235	-0.00750915750915751
-215	-0.00750915750915751
-135	-0.00699267399267399
-85	-0.00652014652014652
-60	-0.00596703296703297
-45	-0.00549450549450549
-45	-0.00498168498168498
-30	-0.00442857142857143
-20	-0.00391575091575092
-10	-0.00343956043956044
-5	-0.00292673992673993
0	-0.00241391941391941
10	-0.0019010989010989
15	-0.00138827838827839
15	-0.000875457875457876
25	-0.000362637362637363
35	0.000406593406593407
30	0.000659340659340659
40	0.00106593406593407
50	0.00208791208791209
70	0.00319047619047619
90	0.00421245421245421
110	0.00524175824175824
125	0.0063003663003663
170	0.00736630036630037
235	0.00842857142857143
295	0.00945421245421246
330	0.0105128205128205
351	0.0115787545787546
361	0.0126373626373626
376	0.0136996336996337
391	0.0147655677655678
406	0.0158278388278388
416	0.0168864468864469
401	0.0173260073260073
290	0.0168534798534799
170	0.0158241758241758
110	0.0147655677655678
70	0.0131904761904762
55	0.0121282051282051
35	0.0110622710622711
15	0.010040293040293
10	0.00897802197802198
0	0.00791208791208791
-10	0.00684981684981685
-15	0.00582417582417583
-20	0.00476556776556777
-25	0.00373992673992674
-35	0.00263736263736264
-40	0.00157509157509158
-50	0.000549450549450549
-60	-0.000512820512820513
-75	-0.00157509157509158
-90	-0.0025970695970696
-115	-0.00366300366300366
-140	-0.00468498168498169
-155	-0.00575091575091575
-185	-0.00677655677655678
-225	-0.00783516483516483
-255	-0.0089010989010989
-275	-0.00996336996336997
-295	-0.0115347985347985
-315	-0.0125970695970696
-330	-0.0136630036630037
-346	-0.0147289377289377
-356	-0.0157802197802198
-336	-0.0158791208791209
-195	-0.0150915750915751
-115	-0.0140622710622711
-65	-0.01303663003663
-40	-0.011974358974359
-35	-0.0109157509157509
-25	-0.00985347985347985
-10	-0.00878754578754579
0	-0.00776556776556777
5	-0.0066996336996337
10	-0.00563736263736264
15	-0.00461172161172161
20	-0.00355311355311355
25	-0.00249084249084249
30	-0.00146520146520147
35	-0.000399267399267399
40	0.000659340659340659
40	0.00106227106227106
50	0.00212820512820513
60	0.00319047619047619
65	0.00421611721611722
80	0.00527472527472527
90	0.00633699633699634
105	0.00736263736263736
115	0.00846153846153846
125	0.00952747252747253
130	0.0105860805860806
155	0.0116153846153846
185	0.0126739926739927
215	0.0137362637362637
255	0.0148021978021978
300	0.0158278388278388
341	0.0169230769230769
341	0.0173296703296703
225	0.0167802197802198
130	0.0157509157509158
90	0.0146923076923077
80	0.0135897435897436
55	0.0125274725274725
35	0.0115018315018315
20	0.0104798534798535
10	0.00937728937728938
0	0.00831501831501832
-5	0.00732967032967033
-10	0.00571794871794872
-15	0.00465201465201465
-20	0.00359340659340659
-25	0.00256410256410256
-30	0.00146886446886447
-30	0.00043956043956044
-40	-0.000622710622710623
-45	-0.00168498168498169
-50	-0.00271062271062271
-60	-0.00377289377289377
-65	-0.00483150183150183
-80	-0.00585714285714286
-90	-0.00692307692307692
-110	-0.00798534798534799
-125	-0.00901098901098901
-150	-0.0100732600732601
-155	-0.0111355311355311
-170	-0.0121978021978022
-205	-0.0132600732600733
-250	-0.0143223443223443
-295	-0.0153479853479854
-295	-0.0158608058608059
-215	-0.0155311355311355
-90	-0.013952380952381
-55	-0.0129304029304029
-35	-0.0119047619047619
-35	-0.0108021978021978
-20	-0.00978021978021978
-10	-0.00868131868131868
-5	-0.00765201465201465
0	-0.00658974358974359
5	-0.00553113553113553
10	-0.00450549450549451
15	-0.00344322344322344
15	-0.00237728937728938
20	-0.00131868131868132
25	-0.000256410256410256
30	0.000659340659340659
30	0.000659340659340659
45	0.00278388278388278
60	0.00494505494505494
80	0.00710622710622711
110	0.00927106227106227
125	0.0113956043956044
170	0.0135531135531136
305	0.0167399267399267
386	0.0189010989010989
436	0.0211025641025641
461	0.0232271062271062
481	0.0254212454212454
501	0.0275824175824176
521	0.0298205128205128
536	0.032014652014652
536	0.0340659340659341
506	0.034032967032967
225	0.0321611721611722
120	0.03003663003663
60	0.0278791208791209
35	0.0257179487179487
20	0.0235531135531136
5	0.0213919413919414
-5	0.0192307692307692
-10	0.0170695970695971
-15	0.0149084249084249
-20	0.0127106227106227
-25	0.0105494505494506
-30	0.00838827838827839
-35	0.00622710622710623
-45	0.00406593406593407
-50	0.00190476190476191
-70	-0.00131501831501832
-80	-0.00344322344322344
-100	-0.00564102564102564
-125	-0.00776556776556777
-150	-0.00992673992673993
-180	-0.0120476190476191
-230	-0.0142124542124542
-275	-0.0163699633699634
-320	-0.0185347985347985
-351	-0.0207032967032967
-381	-0.0228937728937729
-406	-0.025054945054945
-426	-0.0273992673992674
-446	-0.0295604395604396
-461	-0.0317582417582418
-436	-0.0326739926739927
-265	-0.0317948717948718
-120	-0.0296336996336996
-65	-0.0274725274725275
-35	-0.0253113553113553
-20	-0.0231501831501832
-5	-0.021025641025641
5	-0.0188278388278388
10	-0.0166666666666667
10	-0.0145421245421245
15	-0.0123809523809524
20	-0.0102564102564103
25	-0.006996336996337
30	-0.0047985347985348
30	-0.00263736263736264
35	-0.000476190476190476
35	0.000695970695970696
40	0.00139194139194139
50	0.00355677655677656
60	0.00571428571428572
70	0.00784249084249084
85	0.010040293040293
95	0.0122344322344322
110	0.0143589743589744
125	0.0165567765567766
145	0.0187179487179487
170	0.0208791208791209
195	0.023040293040293
230	0.0252014652014652
270	0.0273626373626374
315	0.0295274725274725
366	0.0316483516483516
416	0.0338095238095238
391	0.0341062271062271
190	0.0325677655677656
70	0.0293406593406593
40	0.0271794871794872
20	0.025021978021978
10	0.0228937728937729
0	0.0206996336996337
-5	0.0185714285714286
-5	0.0163736263736264
-10	0.0142124542124542
-15	0.0120512820512821
-20	0.00992673992673993
-20	0.00776556776556777
-25	0.00557142857142857
-30	0.00340659340659341
-35	0.00124908424908425
-40	-0.000915750915750916
-45	-0.00307326007326007
-55	-0.00523809523809524
-60	-0.00736263736263736
-65	-0.00952380952380952
-75	-0.0116849816849817
-90	-0.0138424908424908
-100	-0.015970695970696
-130	-0.0192307692307692
-155	-0.0213919413919414
-185	-0.0235531135531136
-225	-0.0257142857142857
-265	-0.0278754578754579
-315	-0.030018315018315
-371	-0.0322344322344322
-351	-0.0326739926739927
-170	-0.0312820512820513
-85	-0.0291575091575092
-45	-0.026996336996337
-20	-0.0247985347985348
-10	-0.0226739926739927
-5	-0.0205494505494506
0	-0.0183882783882784
5	-0.0161904761904762
5	-0.014029304029304
10	-0.0118681318681319
15	-0.00970695970695971
15	-0.00754578754578755
20	-0.00538461538461539
25	-0.00322344322344322
25	-0.0010989010989011
25	0.000659340659340659
25	0.000695970695970696
25	0.000659340659340659
25	0.000659340659340659
25	0.000663003663003663
35	0.0026043956043956
55	0.00695970695970696
70	0.0113186813186813
100	0.0156776556776557
125	0.02003663003663
170	0.0244322344322344
240	0.0287545787545787
351	0.0331135531135531
446	0.0374761904761905
501	0.0418315018315018
531	0.0462271062271062
551	0.0506263736263736
571	0.055018315018315
581	0.0594175824175824
596	0.0638461538461538
576	0.0677326007326007
546	0.0677655677655678
195	0.0637032967032967
70	0.0571062271062271
30	0.0527838827838828
5	0.0483882783882784
-5	0.0440659340659341
-10	0.0396739926739927
-15	0.0352747252747253
-20	0.0309157509157509
-25	0.0264835164835165
-25	0.0221245421245421
-35	0.0176959706959707
-40	0.0133333333333333
-40	0.00897802197802198
-50	0.00461904761904762
-60	0.00021978021978022
-75	-0.00413919413919414
-90	-0.00853113553113553
-115	-0.0128571428571429
-140	-0.0172161172161172
-175	-0.0216117216117216
-215	-0.0259340659340659
-265	-0.0303296703296703
-315	-0.0346520146520147
-381	-0.0411758241758242
-426	-0.0469267399267399
-446	-0.0494542124542125
-471	-0.0538864468864469
-496	-0.0582454212454213
-511	-0.0626080586080586
-496	-0.0660512820512821
-351	-0.0652967032967033
-155	-0.0607692307692308
-80	-0.0562967032967033
-35	-0.0517948717948718
-10	-0.0472857142857143
5	-0.042967032967033
10	-0.0386043956043956
15	-0.0342490842490843
15	-0.0298901098901099
20	-0.0254908424908425
20	-0.0210952380952381
25	-0.0166996336996337
25	-0.0123443223443223
30	-0.00794871794871795
35	-0.00358974358974359
35	0.000663003663003663
35	0.000659340659340659
45	0.00450549450549451
50	0.00886813186813187
60	0.0132271062271062
80	0.0175824175824176
100	0.021981684981685
115	0.0263736263736264
130	0.0307326007326007
150	0.0350915750915751
185	0.0416520146520147
215	0.0461904761904762
255	0.0505531135531136
290	0.0549450549450549
336	0.0594871794871795
381	0.0639194139194139
401	0.0677289377289377
376	0.0677655677655678
160	0.0634798534798535
85	0.0590476190476191
40	0.0546923076923077
15	0.0502930402930403
0	0.0459340659340659
-10	0.0415384615384615
-10	0.0371428571428571
-15	0.0327838827838828
-20	0.0283919413919414
-20	0.024029304029304
-20	0.0195970695970696
-20	0.0151648351648352
-25	0.0108058608058608
-25	0.00641025641025641
-30	0.00201465201465201
-35	-0.00234432234432234
-45	-0.0067032967032967
-50	-0.011025641025641
-65	-0.0153809523809524
-75	-0.0197802197802198
-95	-0.0263369963369963
-110	-0.0307289377289377
-125	-0.0350549450549451
-155	-0.0394468864468864
-185	-0.0438058608058608
-220	-0.0482417582417583
-260	-0.0525238095238095
-310	-0.0569230769230769
-356	-0.0612820512820513
-406	-0.0656776556776557
-381	-0.0661172161172161
-190	-0.062967032967033
-105	-0.0586080586080586
-50	-0.0543223443223443
-20	-0.0499267399267399
-5	-0.0456043956043956
10	-0.0412454212454213
10	-0.0368498168498169
15	-0.0324908424908425
15	-0.0281318681318681
15	-0.0237326007326007
15	-0.0193772893772894
20	-0.014981684981685
20	-0.0106227106227106
25	-0.00402564102564103
30	0.000333333333333333
25	0.000659340659340659
35	0.0047985347985348
40	0.0101831501831502
55	0.0155677655677656
70	0.020952380952381
95	0.0263736263736264
115	0.0317252747252747
130	0.0371428571428571
150	0.0426373626373626
190	0.047985347985348
230	0.0534065934065934
280	0.0588278388278388
336	0.0642893772893773
386	0.0697069597069597
436	0.0752014652014652
471	0.080989010989011
501	0.0863736263736264
526	0.0919084249084249
551	0.0972893772893773
536	0.101538461538462
446	0.101428571428571
220	0.095970695970696
125	0.0905897435897436
70	0.0852014652014652
30	0.0798168498168498
0	0.0716520146520146
-15	0.0661538461538462
-20	0.0606996336996337
-20	0.0553113553113553
-20	0.0498571428571429
-20	0.0444358974358974
-20	0.039014652014652
-25	0.0335897435897436
-25	0.0281684981684982
-25	0.0227838827838828
-30	0.0173626373626374
-35	0.011978021978022
-40	0.00655677655677656
-45	0.00113553113553114
-55	-0.00424908424908425
-60	-0.00963369963369963
-75	-0.015014652014652
-85	-0.0203992673992674
-95	-0.0258241758241758
-110	-0.0312087912087912
-130	-0.0366300366300366
-160	-0.0419377289377289
-190	-0.0473260073260073
-255	-0.0553443223443223
-305	-0.0606959706959707
-356	-0.066040293040293
-401	-0.0714285714285714
-441	-0.0767728937728938
-471	-0.0822710622710623
-501	-0.0875421245421245
-526	-0.0928534798534799
-551	-0.0983516483516483
-516	-0.0995970695970696
-300	-0.0963736263736264
-180	-0.0910586080586081
-110	-0.0856043956043956
-55	-0.0802564102564103
-30	-0.0749084249084249
-10	-0.0695238095238095
5	-0.0642124542124542
15	-0.0588278388278388
20	-0.0534761904761905
20	-0.0480549450549451
20	-0.0425970695970696
20	-0.0372893772893773
20	-0.0319047619047619
20	-0.0238095238095238
25	-0.0183516483516484
25	-0.0129304029304029
25	-0.00754578754578755
25	-0.0021978021978022
30	0.000659340659340659
30	0.00230769230769231
35	0.00769230769230769
45	0.0130769230769231
50	0.0184981684981685
60	0.0238864468864469
75	0.0292673992673993
90	0.0346556776556777
105	0.04003663003663
115	0.0454945054945055
130	0.0508791208791209
150	0.0563003663003663
175	0.0617582417582418
200	0.0672527472527473
230	0.0727106227106227
270	0.0781318681318681
305	0.0835934065934066
346	0.0889377289377289
386	0.0944322344322344
431	0.0998901098901099
386	0.101611721611722
205	0.0962637362637363
120	0.0906996336996337
65	0.0853479853479854
30	0.0799267399267399
10	0.0745054945054945
-10	0.0690476190476191
-15	0.0636300366300366
-15	0.0581684981684982
-15	0.0527472527472527
-15	0.0473260073260073
-20	0.0418681318681319
-20	0.0364871794871795
-20	0.0310659340659341
-20	0.0256043956043956
-25	0.0202234432234432
-25	0.0148351648351648
-30	0.00941391941391941
-35	0.00406959706959707
-35	-0.00139194139194139
-40	-0.00673992673992674
-45	-0.0120879120879121
-50	-0.0175091575091575
-60	-0.0256043956043956
-70	-0.0310622710622711
-80	-0.0364835164835165
-90	-0.0419047619047619
-105	-0.0473260073260073
-120	-0.0526739926739927
-145	-0.057985347985348
-175	-0.0633333333333333
-210	-0.0687179487179487
-255	-0.0741355311355312
-295	-0.0794468864468865
-341	-0.0849450549450549
-391	-0.0902893772893773
-436	-0.0956373626373627
-451	-0.0995970695970696
-386	-0.0990842490842491
-220	-0.0937326007326007
-135	-0.0884249084249084
-80	-0.082967032967033
-40	-0.0776190476190476
-20	-0.0723076923076923
0	-0.066996336996337
10	-0.0615750915750916
15	-0.0562637362637363
15	-0.0481318681318681
20	-0.0427472527472527
20	-0.0373589743589744
20	-0.031978021978022
20	-0.0265567765567766
20	-0.0211318681318681
20	-0.0157142857142857
20	-0.0103296703296703
25	-0.00486813186813187
25	0.000512820512820513
25	0.000659340659340659
20	0.000659340659340659
20	0.000663003663003663
20	0.000663003663003663
25	0.00194139194139194
25	0.00553113553113553
35	0.00912087912087912
35	0.0127472527472527
40	0.0163369963369963
40	0.0167765567765568
35	0.0167802197802198
20	0.0161904761904762
0	0.0126373626373626
-10	0.00908424908424908
-10	0.00362637362637363
-10	0.00135531135531136
-10	0.000879120879120879
-10	0.000736263736263736
-10	0.000732600732600733
