CH_000	GAMMA
-496	-0.00662637362637363
-361	-0.00623809523809524
-255	-0.00573260073260073
-185	-0.00527838827838828
-140	-0.00451648351648352
-100	-0.00398168498168498
-75	-0.00351648351648352
-50	-0.002996336996337
-30	-0.00263003663003663
-10	-0.00212820512820513
15	-0.00132967032967033
35	-0.000714285714285714
50	-0.000245421245421245
70	2.93040293040293e-05
65	0.000205128205128205
90	0.000611721611721612
110	0.00117582417582418
140	0.00155311355311355
170	0.00195970695970696
200	0.00233699633699634
245	0.00297802197802198
315	0.00389377289377289
366	0.00438827838827839
426	0.00475824175824176
486	0.00508791208791209
556	0.00566666666666667
631	0.00634432234432235
701	0.00684981684981685
776	0.00726739926739927
841	0.00787179487179487
906	0.00828937728937729
836	0.0081025641025641
646	0.00773626373626374
491	0.00727838827838828
361	0.0067985347985348
255	0.00635897435897436
170	0.00584249084249084
110	0.00526007326007326
75	0.00478021978021978
45	0.00418681318681319
25	0.00387545787545788
-5	0.00304029304029304
-25	0.00247985347985348
-40	0.00198901098901099
-55	0.00146520146520147
-75	0.00095970695970696
-90	0.000446886446886447
-105	1.46520146520147e-05
-125	-0.000399267399267399
-145	-0.000893772893772894
-170	-0.00144688644688645
-200	-0.00194505494505494
-265	-0.00268498168498168
-310	-0.00302930402930403
-366	-0.00338461538461538
-421	-0.00383882783882784
-486	-0.00431501831501832
-561	-0.00493406593406593
-641	-0.00541391941391941
-716	-0.00590476190476191
-796	-0.00653113553113553
-871	-0.00682783882783883
-946	-0.00736630036630037
-971	-0.00798901098901099
-846	-0.00754945054945055
-666	-0.00708058608058608
-501	-0.00695970695970696
-366	-0.00651648351648352
-265	-0.00586080586080586
-190	-0.00548351648351648
-145	-0.00487179487179487
-110	-0.00438095238095238
-85	-0.00389377289377289
-60	-0.00336996336996337
-35	-0.00272893772893773
-15	-0.00219047619047619
5	-0.00161904761904762
20	-0.000904761904761905
30	-0.000424908424908425
50	-4.02930402930403e-05
50	0.000318681318681319
75	0.000501831501831502
115	0.00166666666666667
170	0.00247619047619048
295	0.00392307692307692
411	0.00501098901098901
551	0.00598901098901099
711	0.00703663003663004
876	0.00794871794871795
1002	0.00943956043956044
1092	0.0105860805860806
1152	0.0116446886446886
1202	0.0126959706959707
1242	0.0137399267399267
1277	0.0147912087912088
1302	0.0158168498168498
1247	0.0167948717948718
1037	0.0163992673992674
726	0.0153882783882784
496	0.0143589743589744
330	0.0133150183150183
210	0.0122930402930403
125	0.0112600732600733
80	0.0102307692307692
45	0.00916117216117216
10	0.00813186813186814
-35	0.00656776556776557
-55	0.00553479853479854
-75	0.00448717948717949
-100	0.00345054945054945
-125	0.0023956043956044
-155	0.00135164835164835
-190	0.000322344322344322
-235	-0.000717948717948718
-300	-0.00175457875457875
-381	-0.00280586080586081
-471	-0.00383882783882784
-641	-0.00537728937728938
-771	-0.00638461538461538
-886	-0.00743956043956044
-981	-0.00891208791208791
-1047	-0.00991575091575091
-1097	-0.0108351648351648
-1137	-0.0119194139194139
-1167	-0.013025641025641
-1182	-0.0141941391941392
-1187	-0.0150842490842491
-1162	-0.0165934065934066
-1087	-0.0163589743589744
-751	-0.0152051282051282
-496	-0.0141904761904762
-330	-0.0132197802197802
-220	-0.0121245421245421
-155	-0.0110732600732601
-110	-0.0100512820512821
-75	-0.0090989010989011
-50	-0.00811721611721612
-20	-0.00664835164835165
0	-0.00532234432234432
15	-0.00423443223443223
30	-0.00327106227106227
50	-0.00253113553113553
65	-0.00154212454212454
85	-0.00021978021978022
80	6.95970695970696e-05
95	0.000666666666666667
125	0.00170695970695971
165	0.00322344322344322
195	0.00431501831501832
235	0.00547619047619048
280	0.00661538461538462
336	0.00762271062271062
396	0.00849450549450549
466	0.00956043956043956
546	0.0105274725274725
631	0.0115567765567766
721	0.0125970695970696
861	0.0140842490842491
941	0.0151904761904762
1017	0.016040293040293
991	0.0164871794871795
781	0.016007326007326
516	0.015043956043956
336	0.0141904761904762
215	0.0128717948717949
135	0.011952380952381
85	0.010992673992674
35	0.00947985347985348
5	0.00834065934065934
-15	0.00723443223443224
-40	0.00618315018315018
-50	0.00497069597069597
-65	0.00403663003663004
-75	0.00311721611721612
-90	0.00212087912087912
-105	0.00114285714285714
-120	8.42490842490843e-05
-135	-0.00104761904761905
-165	-0.0023992673992674
-195	-0.00349450549450549
-225	-0.00463369963369963
-265	-0.00558608058608059
-305	-0.00671428571428572
-361	-0.0077032967032967
-416	-0.00884981684981685
-486	-0.0099010989010989
-556	-0.0109230769230769
-646	-0.0118388278388278
-781	-0.0133076923076923
-871	-0.0144322344322344
-956	-0.0154835164835165
-981	-0.0164065934065934
-891	-0.0162051282051282
-561	-0.0151575091575092
-366	-0.0141501831501832
-245	-0.0131501831501832
-175	-0.0120879120879121
-130	-0.0110952380952381
-85	-0.00965934065934066
-65	-0.00877289377289377
-45	-0.0079047619047619
-25	-0.00683150183150183
-15	-0.00558241758241758
0	-0.00456776556776557
10	-0.00353846153846154
25	-0.00243956043956044
35	-0.00136630036630037
50	-0.000307692307692308
45	3.66300366300367e-06
95	0.00232967032967033
140	0.0045018315018315
210	0.00654945054945055
295	0.00864102564102564
411	0.0107435897435897
576	0.0128974358974359
771	0.0149120879120879
956	0.0170879120879121
1072	0.0189377289377289
1137	0.0210879120879121
1187	0.0246373626373626
1202	0.0267838827838828
1207	0.0289084249084249
1202	0.031032967032967
1202	0.0331318681318681
1122	0.0336813186813187
731	0.0325274725274725
386	0.0304542124542125
210	0.0283626373626374
110	0.0262637362637363
55	0.0241501831501832
-5	0.020981684981685
-25	0.0189010989010989
-45	0.0167802197802198
-60	0.0146666666666667
-75	0.0125421245421245
-90	0.0104175824175824
-105	0.00830402930402931
-120	0.00619413919413919
-140	0.00408791208791209
-160	0.00194505494505494
-195	-0.00015018315018315
-255	-0.00329304029304029
-305	-0.00540659340659341
-371	-0.00751648351648352
-446	-0.00963003663003663
-536	-0.0117362637362637
-641	-0.0138168498168498
-741	-0.0158864468864469
-831	-0.0182490842490842
-891	-0.0205054945054945
-941	-0.0224945054945055
-976	-0.0245641025641026
-1017	-0.0275457875457875
-1037	-0.0296886446886447
-1047	-0.031959706959707
-996	-0.0332600732600733
-756	-0.0327912087912088
-386	-0.0308827838827839
-250	-0.0285787545787546
-175	-0.0264468864468864
-130	-0.0243333333333333
-95	-0.0223736263736264
-70	-0.0203003663003663
-40	-0.0169267399267399
-25	-0.0147948717948718
-15	-0.0126813186813187
0	-0.0104798534798535
10	-0.0084981684981685
25	-0.00620512820512821
35	-0.00414652014652015
45	-0.00214285714285714
65	6.59340659340659e-05
50	0.000263736263736264
85	0.00308791208791209
95	0.00512454212454213
120	0.00724908424908425
145	0.00917948717948718
175	0.0112783882783883
210	0.0131611721611722
245	0.0152967032967033
290	0.0174652014652015
346	0.0194468864468864
406	0.0217509157509157
476	0.0238827838827839
591	0.026981684981685
676	0.029007326007326
756	0.0312124542124542
826	0.0332087912087912
781	0.0334322344322344
391	0.0321428571428571
195	0.029967032967033
105	0.0279120879120879
60	0.02603663003663
25	0.0238021978021978
-5	0.0203553113553114
-20	0.0184615384615385
-35	0.0161098901098901
-45	0.0139157509157509
-55	0.0118205128205128
-60	0.00978388278388278
-70	0.0076959706959707
-80	0.00566666666666667
-90	0.00360805860805861
-95	0.00138461538461538
-115	-0.000663003663003663
-135	-0.00371794871794872
-150	-0.00595970695970696
-170	-0.00801098901098901
-195	-0.0101758241758242
-225	-0.0122783882783883
-260	-0.0144358974358974
-300	-0.0163736263736264
-341	-0.0184358974358974
-391	-0.0205897435897436
-451	-0.0227142857142857
-551	-0.0257619047619048
-626	-0.0278937728937729
-711	-0.0299413919413919
-796	-0.0321355311355311
-791	-0.0332454212454212
-531	-0.0325018315018315
-305	-0.0302820512820513
-210	-0.0283333333333333
-155	-0.0263882783882784
-125	-0.0242380952380952
-95	-0.0220915750915751
-65	-0.018978021978022
-50	-0.0169010989010989
-35	-0.0146446886446886
-25	-0.0125091575091575
-10	-0.0103956043956044
-5	-0.00828571428571429
5	-0.00625641025641026
15	-0.00414285714285714
25	-0.00204761904761905
35	8.42490842490843e-05
30	0.000278388278388278
25	0.000227106227106227
25	1.83150183150183e-05
25	0.000172161172161172
40	0.00104029304029304
65	0.00516849816849817
100	0.00931868131868132
145	0.0136849816849817
215	0.017985347985348
300	0.0222710622710623
426	0.0265164835164835
596	0.0307875457875458
841	0.0371208791208791
936	0.0414029304029304
981	0.0458021978021978
1002	0.0502600732600732
1017	0.0546410256410256
1017	0.0587362637362637
1007	0.0628681318681319
981	0.0671391941391941
916	0.067040293040293
336	0.0634358974358974
175	0.0592564102564103
80	0.0529267399267399
35	0.0486190476190476
5	0.0442857142857143
-20	0.04003663003663
-40	0.035970695970696
-50	0.0316996336996337
-65	0.0274212454212454
-75	0.0231465201465201
-85	0.0188754578754579
-95	0.0145347985347985
-110	0.0102710622710623
-135	0.00407692307692308
-160	-0.00026007326007326
-180	-0.00446886446886447
-215	-0.00886813186813187
-260	-0.013032967032967
-310	-0.0173223443223443
-376	-0.0216703296703297
-456	-0.026029304029304
-541	-0.0303992673992674
-621	-0.0346007326007326
-691	-0.0389413919413919
-766	-0.0453479853479854
-796	-0.0495054945054945
-821	-0.0539267399267399
-836	-0.0582344322344322
-846	-0.0623956043956044
-856	-0.0667216117216117
-796	-0.0668461538461538
-391	-0.0635274725274725
-255	-0.0591904761904762
-185	-0.0552051282051282
-140	-0.051040293040293
-90	-0.0445897435897436
-60	-0.0402234432234432
-45	-0.0357619047619048
-25	-0.0317582417582418
-10	-0.0273626373626374
0	-0.0231684981684982
15	-0.0188351648351648
20	-0.0146483516483517
30	-0.0104542124542125
30	-0.00617582417582418
40	-9.89010989010989e-05
35	-5.49450549450549e-05
50	0.00379120879120879
60	0.00813553113553114
80	0.0124322344322344
95	0.0168315018315018
115	0.0210732600732601
145	0.0252820512820513
175	0.0296410256410256
205	0.0338498168498169
245	0.0381611721611722
310	0.0444139194139194
366	0.0486520146520147
421	0.0530805860805861
486	0.0574175824175824
551	0.0616776556776557
616	0.065967032967033
586	0.0673113553113553
320	0.0652564102564103
185	0.0608424908424908
110	0.0566776556776557
50	0.0501794871794872
20	0.04603663003663
-5	0.0417142857142857
-20	0.0374652014652015
-40	0.0331575091575092
-50	0.0287142857142857
-60	0.0243479853479853
-65	0.0201428571428571
-70	0.0159120879120879
-75	0.0116153846153846
-85	0.00517582417582418
-95	0.000879120879120879
-100	-0.00329304029304029
-110	-0.0074029304029304
-125	-0.0116630036630037
-145	-0.0162490842490842
-170	-0.0205201465201465
-195	-0.0247948717948718
-220	-0.0290732600732601
-255	-0.0330842490842491
-290	-0.0373772893772894
-356	-0.0440805860805861
-406	-0.0482564102564103
-461	-0.0523846153846154
-521	-0.0566336996336996
-581	-0.0607692307692308
-641	-0.0650769230769231
-626	-0.0665457875457875
-406	-0.0647509157509158
-270	-0.0604908424908425
-195	-0.0564725274725275
-145	-0.0522124542124542
-110	-0.047967032967033
-70	-0.0413589743589744
-55	-0.037043956043956
-35	-0.0330622710622711
-20	-0.0287692307692308
-10	-0.0244212454212454
0	-0.0201721611721612
10	-0.0159340659340659
15	-0.0116263736263736
25	-0.00729304029304029
25	-0.00311721611721612
25	-5.12820512820513e-05
30	0.00292307692307692
45	0.00805128205128205
55	0.0132930402930403
75	0.0185531135531136
95	0.0238424908424908
125	0.0290989010989011
155	0.0345274725274725
195	0.0395347985347985
240	0.0447472527472528
325	0.0527252747252747
396	0.0579194139194139
476	0.0631941391941392
556	0.0684615384615385
621	0.0738974358974359
661	0.0792857142857143
691	0.0848754578754579
711	0.0901245421245421
716	0.0955457875457875
726	0.101018315018315
666	0.100886446886447
280	0.0943150183150183
180	0.0892344322344322
110	0.0839157509157509
65	0.0786043956043956
35	0.0731318681318681
5	0.0678974358974359
-15	0.0627362637362637
-35	0.0574835164835165
-45	0.0522161172161172
-55	0.046970695970696
-60	0.0416373626373626
-65	0.0337619047619048
-70	0.0283699633699634
-70	0.022974358974359
-80	0.0176227106227106
-85	0.0123333333333333
-95	0.00712454212454213
-100	0.00187179487179487
-115	-0.00342490842490842
-125	-0.00889010989010989
-145	-0.0141135531135531
-165	-0.0193919413919414
-205	-0.0274175824175824
-240	-0.0325641025641026
-275	-0.0379340659340659
-310	-0.0430439560439561
-351	-0.0483699633699634
-401	-0.0537216117216117
-451	-0.058981684981685
-506	-0.0642490842490843
-551	-0.0695897435897436
-591	-0.074948717948718
-621	-0.0802564102564103
-646	-0.0855238095238095
-666	-0.0907728937728938
-691	-0.0987545787545788
-651	-0.100377289377289
-461	-0.0980842490842491
-320	-0.0927838827838828
-225	-0.0873296703296703
-170	-0.082021978021978
-125	-0.0767399267399267
-95	-0.0714542124542125
-70	-0.0663040293040293
-50	-0.0610842490842491
-35	-0.0557179487179487
-20	-0.0504249084249084
-5	-0.0425128205128205
0	-0.0371684981684982
5	-0.0321098901098901
5	-0.0268534798534799
10	-0.0215164835164835
15	-0.0161978021978022
15	-0.0108937728937729
15	-0.0054981684981685
25	-0.000161172161172161
20	0.00015018315018315
25	0.00660439560439561
35	0.0119450549450549
40	0.0171831501831502
50	0.0224505494505494
60	0.0276263736263736
75	0.0331794871794872
90	0.0384395604395604
105	0.0438021978021978
135	0.0489157509157509
165	0.0544542124542125
200	0.0597985347985348
235	0.0645750915750916
295	0.0726996336996337
336	0.0780769230769231
381	0.0833113553113553
426	0.0885494505494506
476	0.0941904761904762
521	0.0994725274725275
511	0.101007326007326
336	0.0986776556776557
215	0.0932234432234432
140	0.0880439560439561
70	0.0798974358974359
35	0.0745934065934066
15	0.0692600732600733
-5	0.064007326007326
-25	0.0588717948717949
-40	0.0535787545787546
-50	0.0481941391941392
-55	0.042959706959707
-55	0.0377362637362637
-55	0.0322710622710623
-55	0.0268717948717949
-60	0.0190549450549451
-65	0.0136703296703297
-65	0.00849450549450549
-75	0.00328205128205128
-80	-0.00180586080586081
-85	-0.00720512820512821
-90	-0.0125494505494506
-95	-0.0178571428571429
-105	-0.0230732600732601
-120	-0.0286043956043956
-135	-0.0334029304029304
-170	-0.0415054945054945
-195	-0.0467948717948718
-225	-0.052003663003663
-260	-0.057040293040293
-295	-0.0622124542124542
-330	-0.0674102564102564
-371	-0.0727545787545788
-411	-0.0779377289377289
-456	-0.0831501831501831
-496	-0.0885238095238095
-561	-0.0963369963369963
-571	-0.100084249084249
-521	-0.0998461538461538
-346	-0.0944945054945055
-245	-0.0892344322344322
-180	-0.0843003663003663
-135	-0.0790732600732601
-100	-0.0738644688644689
-75	-0.0684981684981685
-55	-0.0635128205128205
-40	-0.0582564102564103
-25	-0.0504468864468865
-15	-0.0451941391941392
-5	-0.040025641025641
-5	-0.0346666666666667
-5	-0.0294322344322344
0	-0.0241575091575092
0	-0.0188791208791209
0	-0.0135567765567766
0	-0.00837728937728938
10	-0.000139194139194139
10	0.00021978021978022
5	0.000227106227106227
5	6.59340659340659e-05
5	1.46520146520146e-05
