CH_000	GAMMA
591	0.00357875457875458
651	0.00382783882783883
666	0.00396336996336996
606	0.00392673992673993
486	0.0036996336996337
376	0.00344688644688645
285	0.00321611721611722
215	0.00294139194139194
160	0.00271794871794872
120	0.00242857142857143
105	0.00218681318681319
90	0.00192673992673993
75	0.00165934065934066
60	0.00140659340659341
25	0.00115750915750916
-5	0.00091941391941392
-30	0.000695970695970696
-55	0.000435897435897436
-80	0.000201465201465201
-105	-2.93040293040293e-05
-135	-0.000263736263736264
-165	-0.000527472527472527
-195	-0.000758241758241758
-220	-0.00105128205128205
-255	-0.00131135531135531
-290	-0.00156043956043956
-330	-0.00180586080586081
-376	-0.00205494505494505
-421	-0.00236263736263736
-466	-0.0026043956043956
-516	-0.00284615384615385
-566	-0.00310989010989011
-621	-0.00337362637362637
-671	-0.00362271062271062
-726	-0.0039047619047619
-741	-0.00404395604395604
-696	-0.00399267399267399
-541	-0.0036007326007326
-456	-0.00336263736263736
-376	-0.00311721611721612
-305	-0.00283516483516483
-250	-0.00258241758241758
-200	-0.00234798534798535
-165	-0.00208791208791209
-130	-0.00178388278388278
-95	-0.00152380952380952
-65	-0.00128571428571429
-40	-0.00104395604395604
-10	-0.000802197802197802
15	-0.000575091575091575
30	-0.000344322344322344
55	-0.00010989010989011
50	-6.95970695970696e-05
105	0.0003003663003663
130	0.00080952380952381
165	0.00133333333333333
230	0.00185714285714286
305	0.00235897435897436
411	0.00286446886446886
521	0.00335897435897436
646	0.00387179487179487
751	0.00437728937728938
836	0.00488278388278388
911	0.0054029304029304
981	0.00590476190476191
951	0.00645787545787546
1037	0.00695238095238095
1092	0.00747619047619048
1132	0.008003663003663
1097	0.00806959706959707
911	0.00776190476190476
726	0.00725641025641026
571	0.00676556776556776
436	0.00626007326007326
320	0.00578021978021978
230	0.00527106227106227
165	0.00473626373626374
115	0.00423443223443223
90	0.00370695970695971
70	0.00319047619047619
25	0.00265201465201465
-20	0.00187912087912088
-55	0.0013956043956044
-90	0.000893772893772894
-135	0.000417582417582418
-175	-0.000102564102564103
-220	-0.000575091575091575
-275	-0.00111721611721612
-341	-0.00163369963369963
-416	-0.00213919413919414
-496	-0.00266666666666667
-591	-0.00319413919413919
-691	-0.00369230769230769
-786	-0.0042014652014652
-866	-0.00474358974358974
-941	-0.00526739926739927
-1007	-0.00579487179487179
-1072	-0.00633699633699634
-1132	-0.00684615384615385
-1187	-0.00736630036630037
-1247	-0.00787912087912088
-1252	-0.00823809523809524
-1157	-0.00810989010989011
-951	-0.00761904761904762
-781	-0.00707326007326007
-641	-0.00658974358974359
-516	-0.00604395604395604
-406	-0.00553846153846154
-315	-0.005003663003663
-240	-0.00465934065934066
-180	-0.00392307692307692
-135	-0.00340659340659341
-95	-0.00290476190476191
-65	-0.00235897435897436
-25	-0.00182417582417582
10	-0.00134432234432234
40	-0.000853479853479854
65	-0.00036996336996337
85	-6.95970695970696e-05
105	6.59340659340659e-05
120	0.000567765567765568
135	0.00110989010989011
170	0.00161538461538462
210	0.00212820512820513
260	0.00266300366300366
341	0.00342857142857143
406	0.00393772893772894
476	0.00446153846153846
551	0.00497802197802198
626	0.00549084249084249
706	0.005996336996337
791	0.0064981684981685
871	0.00697802197802198
951	0.00750549450549451
1027	0.00797435897435897
1012	0.00806593406593407
851	0.0077985347985348
666	0.00726373626373626
516	0.00676556776556776
396	0.00627106227106227
295	0.00575824175824176
220	0.00525274725274725
160	0.00473992673992674
120	0.00421245421245421
95	0.00367765567765568
75	0.00315018315018315
40	0.00264835164835165
20	0.00213553113553114
-15	0.00161172161172161
-50	0.00113553113553114
-75	0.000626373626373626
-110	9.15750915750916e-05
-145	-0.000391941391941392
-170	-0.000919413919413919
-210	-0.00142857142857143
-255	-0.00193406593406593
-295	-0.00248717948717949
-356	-0.003003663003663
-416	-0.00352747252747253
-486	-0.00407692307692308
-561	-0.00458974358974359
-646	-0.00512820512820513
-731	-0.00563736263736264
-816	-0.00614285714285714
-906	-0.00660805860805861
-1002	-0.00708424908424909
-1097	-0.00757875457875458
-1197	-0.00809157509157509
-1182	-0.00819413919413919
-1012	-0.00788278388278388
-751	-0.00711721611721612
-611	-0.00657509157509158
-486	-0.00608058608058608
-386	-0.00556776556776557
-295	-0.00515750915750916
-225	-0.00450915750915751
-170	-0.00395604395604396
-125	-0.00343589743589744
-90	-0.00291575091575091
-55	-0.00234065934065934
-25	-0.00184615384615385
5	-0.00136263736263736
30	-0.000875457875457876
60	-0.000380952380952381
75	-3.66300366300366e-05
105	0.000168498168498168
130	0.00125274725274725
210	0.00234432234432234
310	0.00340659340659341
436	0.00450549450549451
586	0.00556776556776557
756	0.00663369963369963
936	0.00764835164835165
1102	0.00864835164835165
1217	0.00966300366300366
1297	0.0107545787545788
1367	0.0117728937728938
1417	0.0128278388278388
1467	0.0139010989010989
1507	0.0149413919413919
1537	0.015992673992674
1467	0.0160915750915751
1117	0.0153076923076923
826	0.0142637362637363
616	0.0132161172161172
466	0.0121098901098901
351	0.011007326007326
260	0.00992307692307692
190	0.00882783882783883
135	0.00773992673992674
105	0.00662637362637363
70	0.00554212454212454
35	0.00445787545787546
-10	0.00339194139194139
-70	0.00234065934065934
-125	0.00131135531135531
-170	0.000238095238095238
-225	-0.000868131868131868
-336	-0.00247252747252747
-436	-0.00355311355311355
-561	-0.00458974358974359
-706	-0.00558608058608059
-856	-0.00656776556776557
-1032	-0.00754945054945055
-1202	-0.0085970695970696
-1337	-0.00964468864468865
-1377	-0.0105567765567766
-1482	-0.011970695970696
-1597	-0.0129194139194139
-1713	-0.0137692307692308
-1848	-0.0140915750915751
-1788	-0.0156336996336996
-1738	-0.0156556776556777
-1432	-0.0149267399267399
-1092	-0.0139377289377289
-826	-0.0127472527472527
-606	-0.0119450549450549
-431	-0.0107948717948718
-295	-0.00994505494505495
-195	-0.00899267399267399
-130	-0.00815384615384615
-90	-0.00668864468864469
-45	-0.0053992673992674
5	-0.00467032967032967
45	-0.00309157509157509
65	-0.00273626373626374
105	-0.00173626373626374
120	-0.00080952380952381
125	-0.000322344322344322
145	0.000608058608058608
190	0.00171428571428571
240	0.00262637362637363
300	0.00382051282051282
371	0.00493406593406593
431	0.00627838827838828
506	0.00716849816849817
581	0.00816483516483517
656	0.00903296703296703
721	0.0101465201465201
786	0.011014652014652
886	0.012007326007326
1002	0.013021978021978
1117	0.013996336996337
1277	0.0155970695970696
1292	0.0162344322344322
1142	0.016
821	0.014970695970696
606	0.0139084249084249
456	0.0128241758241758
351	0.0117655677655678
270	0.0106666666666667
200	0.00959340659340659
155	0.00846886446886447
115	0.00735897435897436
90	0.00626007326007326
60	0.00516483516483517
35	0.00406227106227106
-5	0.00298534798534799
-55	0.00191208791208791
-95	0.000871794871794872
-125	-0.000201465201465201
-150	-0.00133333333333333
-180	-0.00241758241758242
-220	-0.00350915750915751
-280	-0.0046007326007326
-351	-0.00567399267399267
-431	-0.00671428571428572
-526	-0.00775091575091575
-626	-0.00877289377289377
-756	-0.00974358974358974
-846	-0.0106483516483516
-956	-0.0108717948717949
-1097	-0.0117289377289377
-1267	-0.0128534798534799
-1447	-0.0141721611721612
-1607	-0.0154835164835165
-1602	-0.0155091575091575
-1332	-0.0151245421245421
-1002	-0.0140989010989011
-746	-0.013040293040293
-546	-0.011985347985348
-386	-0.0104615384615385
-265	-0.00926373626373626
-175	-0.00824175824175824
-120	-0.00736630036630037
-80	-0.00605128205128205
-40	-0.00539194139194139
-5	-0.00452380952380952
25	-0.00388278388278388
55	-0.00298901098901099
105	-0.000586080586080586
120	0.000783882783882784
115	0.000776556776556777
130	0.000860805860805861
145	0.00144688644688645
160	0.00191208791208791
185	0.00230769230769231
210	0.00272161172161172
240	0.00298168498168498
260	0.00338827838827839
285	0.00407326007326007
315	0.00472161172161172
341	0.0056996336996337
366	0.00605128205128205
391	0.00663003663003663
421	0.00728205128205128
446	0.00762271062271062
481	0.00767399267399267
511	0.00858241758241758
506	0.00807692307692308
406	0.00809157509157509
320	0.00752014652014652
260	0.00708424908424908
215	0.00681318681318681
180	0.00626373626373626
150	0.00583882783882784
125	0.00518315018315018
110	0.00431135531135531
95	0.0039047619047619
80	0.00317216117216117
70	0.00289377289377289
55	0.00246520146520146
30	0.00216849816849817
5	0.00224908424908425
-25	0.00131135531135531
-45	0.000802197802197802
-65	3.66300366300366e-05
-80	-0.000644688644688645
-90	-0.00103296703296703
-105	-0.000882783882783883
-120	-0.00148717948717949
-125	-0.00193406593406593
-140	-0.00244322344322344
-160	-0.00304029304029304
-175	-0.00366666666666667
-195	-0.00416483516483517
-220	-0.00466300366300366
-245	-0.00514652014652015
-280	-0.00595970695970696
-315	-0.00662637362637363
-351	-0.00694871794871795
-386	-0.00729304029304029
-346	-0.00761172161172161
-245	-0.00726739926739927
-180	-0.00687179487179487
-135	-0.00598168498168498
-100	-0.00538095238095238
-85	-0.00513186813186813
-65	-0.0045018315018315
-45	-0.00449450549450549
-20	-0.00421245421245421
-5	-0.0037032967032967
10	-0.00304395604395604
25	-0.00264468864468864
40	-0.00217582417582418
60	-0.00181684981684982
80	-0.00144322344322344
100	-0.00104761904761905
105	-8.42490842490844e-05
120	0.000868131868131868
200	0.0029010989010989
325	0.00458608058608059
451	0.00682417582417583
616	0.00934432234432235
751	0.0107912087912088
936	0.0127252747252747
1177	0.0151941391941392
1367	0.016967032967033
1462	0.0194139194139194
1507	0.0211282051282051
1532	0.0235164835164835
1537	0.0257838827838828
1537	0.0285091575091575
1522	0.0307142857142857
1467	0.0324468864468865
1402	0.0325787545787546
821	0.0304908424908425
561	0.0284652014652015
401	0.0259047619047619
300	0.0236227106227106
230	0.0213406593406593
180	0.0190915750915751
140	0.0171062271062271
110	0.0148608058608059
85	0.0123699633699634
55	0.0104652014652015
25	0.00838095238095238
-15	0.00623443223443223
-80	0.00419047619047619
-110	0.00201465201465201
-170	0.000256410256410256
-225	-0.00198901098901099
-305	-0.00418681318681319
-416	-0.00633699633699634
-551	-0.00841025641025641
-751	-0.0103919413919414
-906	-0.0123150183150183
-1157	-0.0142673992673993
-1412	-0.016029304029304
-1607	-0.0186630036630037
-1748	-0.0203223443223443
-1773	-0.0227435897435897
-1828	-0.0248498168498168
-1868	-0.0270989010989011
-1888	-0.0293406593406593
-1743	-0.0313076923076923
-1562	-0.0325347985347985
-1187	-0.0311575091575092
-726	-0.0288791208791209
-431	-0.0270659340659341
-245	-0.025043956043956
-140	-0.0226446886446886
-65	-0.0204065934065934
-5	-0.0183113553113553
30	-0.015981684981685
65	-0.0140512820512821
90	-0.0121684981684982
105	-0.00991208791208791
120	-0.00753113553113553
130	-0.00565934065934066
155	-0.0034029304029304
180	-0.000978021978021978
200	0.000963369963369963
210	0.000523809523809524
245	0.0027985347985348
280	0.00484249084249084
315	0.00701465201465201
356	0.0100586080586081
396	0.0122490842490842
436	0.0138058608058608
491	0.0159377289377289
546	0.0182087912087912
611	0.0202234432234432
686	0.0226117216117216
756	0.0245128205128205
821	0.0263736263736264
901	0.0282307692307692
1012	0.0307875457875458
1012	0.0323919413919414
806	0.0316739926739927
501	0.0295787545787546
361	0.0279304029304029
275	0.026040293040293
220	0.0239230769230769
180	0.0212564102564103
155	0.0192161172161172
130	0.0167985347985348
110	0.0140695970695971
95	0.0118241758241758
80	0.0103333333333333
60	0.00865201465201465
40	0.00643589743589744
15	0.00421611721611722
-15	0.00162637362637363
-60	-0.000593406593406593
-100	-0.00277289377289377
-30	-0.00541025641025641
-170	-0.00671062271062271
-205	-0.00891208791208791
-255	-0.0110732600732601
-315	-0.0132637362637363
-386	-0.0154505494505495
-466	-0.0176520146520147
-556	-0.0197838827838828
-761	-0.022003663003663
-766	-0.023981684981685
-896	-0.0260732600732601
-1037	-0.0275018315018315
-1217	-0.029974358974359
-1252	-0.0320915750915751
-1127	-0.0321978021978022
-726	-0.0304285714285714
-406	-0.0287509157509157
-230	-0.0263113553113553
-130	-0.0245384615384615
-75	-0.0223919413919414
-30	-0.0201721611721612
5	-0.017970695970696
30	-0.0156373626373626
55	-0.0135897435897436
75	-0.0106446886446886
80	-0.00967765567765568
110	-0.0051978021978022
115	-0.00377655677655678
140	-0.00290476190476191
155	0.000205128205128205
155	0.000490842490842491
150	0.000534798534798535
150	0.000553113553113553
145	0.000358974358974359
145	0.00047985347985348
185	0.00217582417582418
250	0.00672893772893773
325	0.011032967032967
396	0.0155091575091575
481	0.0199120879120879
606	0.024952380952381
761	0.0298315018315018
926	0.0337069597069597
1057	0.0373809523809524
1132	0.0415750915750916
1157	0.0460769230769231
1142	0.0505750915750916
1132	0.055025641025641
1117	0.0595054945054945
1102	0.063985347985348
1037	0.0670439560439561
781	0.0663113553113553
441	0.0618754578754579
315	0.0573626373626374
240	0.0528937728937729
185	0.0484065934065934
140	0.0438901098901099
110	0.0393809523809524
95	0.0349120879120879
75	0.0304688644688645
55	0.025989010989011
35	0.0215384615384615
20	0.0170659340659341
-10	0.0126227106227106
-35	0.0082014652014652
-80	0.0037985347985348
-135	-0.000604395604395604
-185	-0.00504029304029304
-235	-0.00945421245421246
-305	-0.0139194139194139
-396	-0.0183846153846154
-511	-0.0228168498168498
-651	-0.0274835164835165
-776	-0.0314395604395604
-726	-0.0362197802197802
-706	-0.0405604395604396
-666	-0.0445604395604396
-701	-0.0491868131868132
-721	-0.053043956043956
-736	-0.0579157509157509
-746	-0.0624542124542125
-711	-0.0664725274725275
-471	-0.064996336996337
-270	-0.060967032967033
-175	-0.0567435897435898
-110	-0.0523296703296703
-65	-0.0477582417582418
-40	-0.0430512820512821
-10	-0.0385641025641026
5	-0.0343333333333333
20	-0.0296959706959707
30	-0.024978021978022
40	-0.0207619047619048
45	-0.0165531135531136
55	-0.011956043956044
55	-0.00761538461538462
65	-0.00335897435897436
65	-0.000117216117216117
80	0.00078021978021978
85	0.00534798534798535
105	0.00975091575091575
115	0.0145824175824176
130	0.0186263736263736
155	0.0232417582417582
180	0.0274688644688645
205	0.0313772893772894
235	0.0363736263736264
270	0.0412051282051282
315	0.0456483516483516
356	0.0497655677655678
406	0.0542893772893773
451	0.0586410256410256
501	0.0631575091575092
526	0.0674615384615385
501	0.0671611721611722
225	0.0632234432234432
140	0.0585934065934066
85	0.0540586080586081
50	0.0499157509157509
25	0.0457728937728938
5	0.0414981684981685
-15	0.0369194139194139
-25	0.0323406593406593
-30	0.0275604395604396
-35	0.023029304029304
-40	0.0185347985347985
-45	0.0140622710622711
-50	0.0092014652014652
-55	0.00552380952380952
-65	0.000937728937728938
-70	-0.0033040293040293
-85	-0.00782783882783883
-105	-0.0125238095238095
-125	-0.0174945054945055
-150	-0.0215457875457875
-175	-0.0254102564102564
-210	-0.0296593406593407
-245	-0.0337875457875458
-285	-0.038029304029304
-325	-0.043018315018315
-376	-0.0476300366300366
-426	-0.051996336996337
-481	-0.0566190476190476
-531	-0.0610439560439561
-586	-0.0652271062271062
-561	-0.0663809523809524
-336	-0.0637326007326007
-220	-0.0590695970695971
-150	-0.0544065934065934
-100	-0.0503150183150183
-60	-0.0456996336996337
-40	-0.0413040293040293
-15	-0.0372490842490842
0	-0.0330659340659341
10	-0.0287399267399267
25	-0.022003663003663
30	-0.0174652014652015
35	-0.0130842490842491
40	-0.00846886446886447
45	-0.00372893772893773
50	0.000527472527472527
40	0.000758241758241758
50	0.00243589743589744
55	0.00441758241758242
60	0.00665934065934066
60	0.00889377289377289
70	0.011032967032967
75	0.0136923076923077
80	0.0156959706959707
85	0.0184065934065934
90	0.0200732600732601
100	0.0217728937728938
105	0.024021978021978
110	0.0265677655677656
125	0.0284285714285714
130	0.0303956043956044
145	0.0328901098901099
140	0.0337289377289377
85	0.0328901098901099
40	0.0303809523809524
20	0.0282564102564103
10	0.0260915750915751
0	0.0241391941391941
-10	0.0221465201465201
-15	0.0197985347985348
-15	0.0176373626373626
-20	0.0153553113553114
-25	0.0132417582417582
-25	0.0112967032967033
-30	0.00912454212454212
-30	0.00691208791208791
-35	0.00476923076923077
-35	0.00274358974358974
-40	0.000476190476190476
-40	-0.00174725274725275
-45	-0.00472527472527473
-50	-0.00702930402930403
-55	-0.00843956043956044
-60	-0.0110512820512821
-60	-0.0132564102564103
-75	-0.0153113553113553
-80	-0.0171538461538462
-90	-0.0194139194139194
-100	-0.022003663003663
-110	-0.0236043956043956
-125	-0.0261465201465201
-140	-0.0282087912087912
-150	-0.0303626373626374
-165	-0.0326007326007326
-160	-0.0322673992673993
-85	-0.0309084249084249
-50	-0.028948717948718
-30	-0.0268021978021978
-20	-0.0241978021978022
-10	-0.0221135531135531
-5	-0.0201978021978022
5	-0.0178241758241758
5	-0.0153186813186813
10	-0.0121721611721612
15	-0.0101904761904762
20	-0.00813186813186813
20	-0.00591208791208791
25	-0.00354945054945055
30	-0.000787545787545788
30	0.000461538461538462
30	0.000505494505494505
45	0.00619047619047619
55	0.0113663003663004
65	0.0165750915750916
85	0.0219267399267399
110	0.0278937728937729
145	0.0336520146520146
180	0.0387655677655678
220	0.0443516483516484
265	0.0499047619047619
320	0.0555677655677656
376	0.0609010989010989
441	0.065959706959707
506	0.0715238095238095
551	0.0769010989010989
586	0.0827252747252747
611	0.0882893772893773
631	0.0939267399267399
651	0.0992051282051282
616	0.101311355311355
386	0.0988461538461539
245	0.0937032967032967
150	0.0877179487179487
100	0.0821135531135531
60	0.077043956043956
30	0.0714102564102564
5	0.0654249084249084
-15	0.059992673992674
-30	0.0543003663003663
-35	0.0490622710622711
-35	0.0433003663003663
-40	0.0376959706959707
-45	0.0322527472527473
-45	0.0267326007326007
-45	0.0212051282051282
-50	0.0162124542124542
-55	0.0105641025641026
-60	0.00485347985347985
-70	-0.000882783882783883
-80	-0.0064981684981685
-95	-0.0115897435897436
-110	-0.0164578754578755
-130	-0.0219230769230769
-155	-0.0278424908424908
-190	-0.0332783882783883
-230	-0.0384249084249084
-275	-0.0443516483516483
-325	-0.0497509157509158
-381	-0.0552307692307692
-436	-0.0606849816849817
-486	-0.0662124542124542
-536	-0.0713479853479854
-576	-0.0770989010989011
-606	-0.0828681318681319
-631	-0.0882417582417583
-656	-0.0933443223443224
-681	-0.0992893772893773
-641	-0.100025641025641
-411	-0.0960586080586081
-280	-0.0898791208791209
-195	-0.0848388278388278
-130	-0.0794798534798535
-85	-0.07396336996337
-60	-0.0685787545787546
-35	-0.0632783882783883
-15	-0.0579010989010989
5	-0.0524761904761905
15	-0.0471831501831502
20	-0.0415824175824176
25	-0.0358534798534798
25	-0.0302820512820513
30	-0.0245384615384615
35	-0.0191098901098901
35	-0.0136813186813187
35	-0.00842490842490842
40	-0.00257509157509158
40	0.000256410256410256
45	0.00137728937728938
50	0.00724908424908425
55	0.0128058608058608
60	0.0180512820512821
70	0.0232454212454212
80	0.0288717948717949
95	0.0341978021978022
110	0.040018315018315
125	0.0457106227106227
150	0.0513772893772894
180	0.0565054945054945
230	0.0648461538461538
260	0.0703589743589744
300	0.0761575091575092
341	0.0816227106227106
386	0.0869523809523809
436	0.0922783882783883
486	0.0977985347985348
486	0.102043956043956
396	0.101095238095238
240	0.0952893772893773
155	0.0897252747252747
100	0.0843956043956044
60	0.0785970695970696
35	0.0732710622710623
10	0.0680879120879121
-5	0.0624725274725275
-20	0.0566593406593407
-25	0.0512783882783883
-25	0.0457362637362637
-30	0.0402087912087912
-30	0.0346336996336996
-30	0.0292893772893773
-35	0.0234652014652015
-30	0.0184358974358974
-40	0.0130622710622711
-40	0.00706959706959707
-45	0.00176190476190476
-45	-0.00376923076923077
-50	-0.00935897435897436
-60	-0.0148278388278388
-65	-0.0203333333333333
-75	-0.0255714285714286
-90	-0.0308937728937729
-110	-0.0364285714285714
-130	-0.0417948717948718
-155	-0.0471575091575092
-190	-0.0529340659340659
-230	-0.0582637362637363
-270	-0.0637362637362637
-315	-0.0693076923076923
-361	-0.0752747252747253
-406	-0.0803516483516484
-456	-0.0863663003663004
-506	-0.0917289377289377
-556	-0.0969084249084249
-556	-0.0996849816849817
-441	-0.0977912087912088
-300	-0.0924908424908425
-210	-0.0874761904761905
-145	-0.0819230769230769
-100	-0.0762307692307692
-70	-0.0713406593406594
-45	-0.0659194139194139
-25	-0.0604212454212454
-5	-0.0546703296703297
10	-0.0492967032967033
10	-0.0440659340659341
15	-0.0385091575091575
20	-0.032967032967033
20	-0.0274432234432234
20	-0.0216410256410256
25	-0.0164175824175824
25	-0.0105714285714286
30	-0.00473260073260073
30	0.00056043956043956
25	0.000652014652014652
25	0.000743589743589744
