 96, 570,-55,-65,-5,-715,-460, 10,-805,-483, 2115, 2950, 0, 960
 97, 1010,-70,-60, 0,-755,-480, 15,-864,-526, 2115, 3042, 0, 970
 98, 1510,-100,-70,-5,-820,-530, 5,-935,-588, 2115, 3134, 0, 980
 99, 2010,-130,-75,-10,-905,-585, 10,-1078,-612, 2115, 3213, 0, 990
 100, 100,-50,-65,-10,-710,-460, 10,-847,-493, 2115, 3247, 0, 1000
 101, 1540,-105,-75,-10,-850,-545, 10,-1000,-573, 2115, 3337, 0, 1010
 102, 2050,-130,-80,-5,-900,-585, 10,-1021,-610, 2115, 3405, 0, 1020
 103, 2510,-155,-80,-5,-970,-635, 0,-1108,-669, 2115, 3434, 0, 1030
 104, 3010,-185,-90,-5,-1045,-685, 0,-1184,-727, 2115, 3518, 0, 1040
 105, 3510,-205,-90,-5,-1115,-730, 0,-1259,-765, 2115, 3612, 0, 1050
 106, 4000,-230,-100,-5,-1170,-780,-5,-1322,-817, 2115, 3652, 0, 1060
 107, 4510,-250,-100,-5,-1230,-825,-10,-1384,-837, 2115, 3729, 0, 1070
 108, 5000,-270,-105,-5,-1280,-860,-10,-1434,-942, 2115, 3808, 0, 1080
 109, 5540,-290,-110,-5,-1335,-905,-15,-1514,-903, 2115, 3840, 0, 1090
 110, 5980,-305,-115,-5,-1385,-945,-20,-1571,-962, 2115, 3920, 0, 1100
 111, 6530,-330,-120,-5,-1445,-985,-20,-1630,-1022, 2115, 4014, 0, 1110
 112, 7030,-345,-125, 0,-1495,-1025,-30,-1687,-1050, 2115, 4103, 0, 1120
 113, 7520,-370,-130,-5,-1560,-1075,-30,-1771,-1092, 2115, 4204, 0, 1130
 114, 7790,-390,-135,-5,-1615,-1110,-35,-1796,-1134, 2115, 4301, 0, 1140
 115, 8020,-405,-140,-5,-1655,-1140,-40,-1839,-1200, 2115, 4329, 0, 1150
 116, 8240,-425,-145,-5,-1695,-1180,-40,-1862,-1228, 2115, 4418, 0, 1160
 117, 7850,-445,-150,-5,-1720,-1195,-35,-1865,-1265, 2115, 4846, 0, 1170
 118, 7820,-445,-150,-10,-1725,-1195,-35,-1918,-1250, 2115, 4943, 0, 1180
 119, 7550,-445,-150,-10,-1720,-1195,-35,-1887,-1203, 2115, 5005, 0, 1190
 120, 6970,-445,-155,-5,-1710,-1190,-40,-1910,-1232, 2115, 5042, 0, 1200
 121, 5750,-435,-150,-5,-1675,-1160,-35,-1865,-1192, 2115, 5126, 0, 1210
 122, 4970,-425,-145,-5,-1650,-1140,-35,-1827,-1189, 2115, 5156, 0, 1220
 123, 3990,-400,-150, 0,-1595,-1095,-30,-1808,-1147, 2115, 5239, 0, 1230
 124, 2990,-370,-145,-5,-1525,-1035,-20,-1734,-1088, 2115, 5326, 0, 1240
 125, 1990,-330,-130,-5,-1415,-955,-20,-1637,-1031, 2115, 5411, 0, 1250
 126, 1010,-265,-120,-10,-1250,-840,-10,-1465,-876, 2115, 5457, 0, 1260
 127, 500,-205,-105,-5,-1090,-740,-5,-1265,-798, 2115, 5558, 0, 1270
 128, 140,-155,-95,-5,-955,-645, 0,-1130,-652, 2115, 5720, 0, 1280
 129, 200,-130,-90,-25,-910,-600, 15,-1100,-670, 2116, 1102, 0, 1290
 130, 200,-135,-90,-30,-910,-605, 15,-1075,-653, 2116, 1156, 0, 1300
 131, 510,-135,-90,-30,-925,-610, 15,-1129,-661, 2116, 1252, 0, 1310
 132, 1010,-155,-95,-30,-970,-640, 10,-1140,-663, 2116, 1330, 0, 1320
 133, 1450,-180,-100,-30,-1025,-675, 10,-1200,-724, 2116, 1352, 0, 1330
 134, 1470,-185,-100,-30,-1030,-680, 10,-1213,-725, 2116, 1354, 0, 1340
 135, 2010,-215,-100,-30,-1105,-730, 10,-1317,-785, 2116, 1425, 0, 1350
 136, 2520,-245,-110,-30,-1190,-780, 5,-1385,-864, 2116, 1514, 0, 1360
 137, 3010,-270,-115,-30,-1255,-830, 0,-1489,-864, 2116, 1548, 0, 1370
 138, 3490,-295,-120,-25,-1315,-875, 0,-1515,-916, 2116, 1623, 0, 1380
 139, 3480,-300,-120,-30,-1315,-870,-5,-1512,-912, 2116, 1625, 0, 1390
 140, 4040,-320,-130,-25,-1375,-920, 0,-1595,-970, 2116, 1656, 0, 1400
 141, 4510,-340,-130,-25,-1430,-960,-5,-1617,-1022, 2116, 1733, 0, 1410
 142, 5010,-360,-135,-25,-1480,-1000,-10,-1702,-1052, 2116, 1818, 0, 1420
 143, 5530,-375,-140,-20,-1535,-1040,-15,-1772,-1103, 2116, 1917, 0, 1430
 144, 6020,-395,-140,-25,-1580,-1075,-15,-1821,-1155, 2116, 1956, 0, 1440
 145, 6500,-410,-150,-25,-1630,-1115,-15,-1827,-1162, 2116, 2040, 0, 1450
 146, 6560,-415,-150,-25,-1645,-1125,-20,-1860,-1218, 2116, 2120, 0, 1460
 147, 7020,-430,-150,-25,-1675,-1155,-25,-1889,-1220, 2116, 2153, 0, 1470
 148, 7530,-445,-160,-30,-1725,-1190,-25,-1949,-1280, 2116, 2251, 0, 1480
 149, 8020,-470,-160,-25,-1790,-1250,-30,-2009,-1293, 2116, 2356, 0, 1490
 150, 7780,-485,-170,-30,-1830,-1275,-35,-2084,-1359, 2116, 2700, 0, 1500
 151, 8080,-490,-170,-25,-1845,-1285,-35,-2047,-1352, 2116, 2731, 0, 1510
 152, 8250,-500,-170,-30,-1855,-1300,-40,-2087,-1363, 2116, 2738, 0, 1520
 153, 8530,-515,-175,-30,-1895,-1335,-40,-2134,-1418, 2116, 2824, 0, 1530
 154, 8790,-545,-180,-30,-1960,-1380,-45,-2204,-1445, 2116, 2931, 0, 1540
 155, 9050,-570,-190,-35,-2015,-1415,-45,-2260,-1498, 2116, 3007, 0, 1550
 156, 9260,-600,-195,-35,-2085,-1480,-55,-2341,-1568, 2116, 3043, 0, 1560
 157, 9520,-645,-205,-35,-2200,-1560,-60,-2457,-1669, 2116, 3129, 0, 1570
 158, 9270,-665,-205,-30,-2245,-1590,-65,-2516,-1678, 2116, 3157, 0, 1580
 159, 9760,-700,-220,-35,-2340,-1660,-75,-2606,-1745, 2116, 3242, 0, 1590
 160, 10010,-765,-230,-35,-2490,-1780,-80,-2780,-1904, 2116, 3339, 0, 1600
 161, 10290,-850,-255,-40,-2685,-1940,-105,-2997,-2032, 2116, 3613, 0, 1610
 162, 10490,-925,-270,-40,-2870,-2080,-115,-3191,-2193, 2116, 3709, 0, 1620
 163, 10720,-1045,-295,-35,-3135,-2300,-130,-3510,-2429, 2116, 3833, 0, 1630
 164, 10300,-1075,-295,-35,-3200,-2355,-135,-3590,-2489, 2116, 3900, 0, 1640
 165, 9940,-1085,-295,-40,-3195,-2360,-135,-3627,-2490, 2116, 3921, 0, 1650
 166, 8950,-1080,-295,-40,-3200,-2350,-140,-3621,-2499, 2116, 4001, 0, 1660
 167, 7960,-1070,-300,-40,-3200,-2335,-140,-3591,-2482, 2116, 4034, 0, 1670
 168, 6960,-1055,-295,-40,-3195,-2315,-140,-3572,-2439, 2116, 4105, 0, 1680
 169, 5970,-1035,-290,-40,-3165,-2280,-135,-3559,-2418, 2116, 4135, 0, 1690
 170, 5030,-1010,-285,-40,-3115,-2235,-130,-3505,-2347, 2116, 4218, 0, 1700
 171, 3980,-970,-275,-45,-3035,-2165,-125,-3361,-2298, 2116, 4302, 0, 1710
 172, 2970,-935,-270,-45,-2935,-2070,-120,-3230,-2174, 2116, 4335, 0, 1720
 173, 1990,-865,-255,-45,-2775,-1945,-115,-3087,-2064, 2116, 4404, 0, 1730
 174, 1020,-770,-240,-40,-2545,-1765,-100,-2799,-1847, 2116, 4452, 0, 1740
 175, 510,-690,-220,-40,-2355,-1635,-85,-2590,-1733, 2116, 4546, 0, 1750
 176, 250,-635,-210,-40,-2165,-1530,-65,-2447,-1638, 2116, 4637, 0, 1760

