## NFILE-kob125h T1-kob125h T2-kob125h CB1-kob125h CB2-kob125h P1-kob125h P2-kob125h RWALL1-kob125h RWALL2-kob125h XMAX1-kob125h XMAX2-kob125h GMAX1-kob125h GMAX2-kob125h YMAX1-kob125h YMAX2-kob125h CEMAX1-kob125h CEMAX2-kob125h
 1    0.10596E+01    0.45658E+00    0.50000E-01    0.77545E-01    0.24031E+01    0.16142E+01    0.13186E+02    0.88569E+01    0.20003E+03    0.13686E+03    0.72738E+00    0.54746E+00    0.23300E+03    0.26941E+03    0.17306E+03    0.31345E+02
 2    0.75304E+00    0.32641E+00    0.10000E+00    0.15020E+00    0.48062E+01    0.31265E+01    0.26371E+02    0.17155E+02    0.20004E+03    0.35656E+02    0.72740E+00    0.14262E+00    0.18077E+03    0.64145E+02    0.43647E+03    0.10767E+03
 3    0.61699E+00    0.26845E+00    0.15000E+00    0.22053E+00    0.72093E+01    0.45905E+01    0.39557E+02    0.25188E+02    0.31069E+02    0.85835E+01    0.11298E+00    0.34334E-01    0.10321E+03    0.45926E+02    0.67158E+03    0.17410E+03
 4    0.53576E+00    0.23376E+00    0.20000E+00    0.28929E+00    0.96124E+01    0.60218E+01    0.52743E+02    0.33041E+02    0.21741E+02    0.87217E+01    0.79057E-01    0.34887E-01    0.10350E+03    0.49202E+02    0.86171E+03    0.24780E+03
 5    0.43915E+00    0.19234E+00    0.30000E+00    0.42400E+00    0.14419E+02    0.88259E+01    0.79114E+02    0.48427E+02    0.32233E+02    0.87170E+01    0.11721E+00    0.34868E-01    0.96373E+02    0.53595E+02    0.10435E+04    0.26015E+03
 6    0.38152E+00    0.16758E+00    0.40000E+00    0.55503E+00    0.19225E+02    0.11553E+02    0.10549E+03    0.63394E+02    0.23404E+02    0.13086E+02    0.85105E-01    0.52345E-01    0.10573E+03    0.64020E+02    0.13596E+04    0.34884E+03
 7    0.34211E+00    0.15060E+00    0.50000E+00    0.68371E+00    0.24031E+02    0.14232E+02    0.13186E+03    0.78091E+02    0.22626E+02    0.76564E+01    0.82276E-01    0.30625E-01    0.99201E+02    0.50302E+02    0.16177E+04    0.30866E+03
 8    0.31297E+00    0.13802E+00    0.60000E+00    0.81055E+00    0.28837E+02    0.16872E+02    0.15823E+03    0.92578E+02    0.23659E+02    0.85982E+01    0.86033E-01    0.34393E-01    0.11490E+03    0.40296E+02    0.17620E+04    0.42641E+03
 9    0.29029E+00    0.12821E+00    0.70000E+00    0.93590E+00    0.33643E+02    0.19482E+02    0.18460E+03    0.10689E+03    0.28186E+02    0.12465E+02    0.10249E+00    0.49862E-01    0.96391E+02    0.42155E+02    0.14889E+04    0.43509E+03
10    0.27199E+00    0.12028E+00    0.80000E+00    0.10600E+01    0.38450E+02    0.22065E+02    0.21097E+03    0.12107E+03    0.12936E+02    0.19110E+02    0.47040E-01    0.76441E-01    0.67155E+02    0.80532E+02    0.13795E+04    0.55296E+03
11    0.25680E+00    0.11368E+00    0.90000E+00    0.11830E+01    0.43256E+02    0.24626E+02    0.23734E+03    0.13512E+03    0.21734E+02    0.97929E+01    0.79033E-01    0.39172E-01    0.80887E+02    0.36755E+02    0.14390E+04    0.41939E+03
12    0.24394E+00    0.10809E+00    0.10000E+01    0.13051E+01    0.48062E+02    0.27168E+02    0.26371E+03    0.14907E+03    0.18623E+02    0.55372E+01    0.67719E-01    0.22149E-01    0.82880E+02    0.40343E+02    0.14126E+04    0.35318E+03
