## NFILE-tktr50m T1-tktr50m T2-tktr50m CB1-tktr50m CB2-tktr50m P1-tktr50m P2-tktr50m RWALL1-tktr50m RWALL2-tktr50m XMAX1-tktr50m XMAX2-tktr50m GMAX1-tktr50m GMAX2-tktr50m YMAX1-tktr50m YMAX2-tktr50m CEMAX1-tktr50m CEMAX2-tktr50m
 1    0.10596E+01    0.45658E+00    0.50000E-01    0.77545E-01    0.17682E+01    0.11877E+01    0.97022E+01    0.65171E+01    0.20001E+03    0.77660E+02    0.72731E+00    0.31064E+00    0.26013E+03    0.16805E+03    0.34374E+02    0.12531E+02
 2    0.75304E+00    0.32641E+00    0.10000E+00    0.15020E+00    0.35365E+01    0.23005E+01    0.19404E+02    0.12623E+02    0.20002E+03    0.21259E+02    0.72734E+00    0.85037E-01    0.17915E+03    0.43867E+02    0.16796E+03    0.31176E+02
 3    0.61699E+00    0.26845E+00    0.15000E+00    0.22053E+00    0.53047E+01    0.33777E+01    0.29107E+02    0.18534E+02    0.16860E+02    0.60651E+01    0.61307E-01    0.24260E-01    0.46014E+02    0.31609E+02    0.23178E+03    0.66445E+02
 4    0.53576E+00    0.23376E+00    0.20000E+00    0.28929E+00    0.70729E+01    0.44309E+01    0.38809E+02    0.24312E+02    0.80489E+01    0.16992E+02    0.29269E-01    0.67968E-01    0.31411E+02    0.35379E+02    0.16387E+03    0.75028E+02
 5    0.43915E+00    0.19234E+00    0.30000E+00    0.42400E+00    0.10609E+02    0.64942E+01    0.58213E+02    0.35633E+02    0.31688E+01    0.19464E+01    0.11523E-01    0.77854E-02    0.18826E+02    0.13847E+02    0.96275E+02    0.25416E+02
 6    0.38152E+00    0.16758E+00    0.40000E+00    0.55503E+00    0.14146E+02    0.85012E+01    0.77618E+02    0.46646E+02    0.19341E+01    0.14202E+01    0.70329E-02    0.56807E-02    0.15616E+02    0.12775E+02    0.65364E+02    0.25353E+02
 7    0.34211E+00    0.15060E+00    0.50000E+00    0.68371E+00    0.17682E+02    0.10472E+02    0.97022E+02    0.57460E+02    0.13488E+01    0.10066E+01    0.49047E-02    0.40263E-02    0.13964E+02    0.12526E+02    0.53875E+02    0.20056E+02
 8    0.31297E+00    0.13802E+00    0.60000E+00    0.81055E+00    0.21219E+02    0.12415E+02    0.11643E+03    0.68120E+02    0.11221E+01    0.76878E+00    0.40803E-02    0.30751E-02    0.11238E+02    0.10489E+02    0.39978E+02    0.13693E+02
 9    0.29029E+00    0.12821E+00    0.70000E+00    0.93590E+00    0.24755E+02    0.14335E+02    0.13583E+03    0.78655E+02    0.93914E+00    0.64542E+00    0.34150E-02    0.25817E-02    0.92493E+01    0.10485E+02    0.28511E+02    0.81879E+01
10    0.27199E+00    0.12028E+00    0.80000E+00    0.10600E+01    0.28292E+02    0.16236E+02    0.15524E+03    0.89084E+02    0.66349E+00    0.50855E+00    0.24127E-02    0.20342E-02    0.95985E+01    0.10241E+02    0.16766E+02    0.50421E+01
11    0.25680E+00    0.11368E+00    0.90000E+00    0.11830E+01    0.31828E+02    0.18120E+02    0.17464E+03    0.99424E+02    0.58495E+00    0.42761E+00    0.21271E-02    0.17104E-02    0.92525E+01    0.90314E+01    0.12263E+02    0.30440E+01
12    0.24394E+00    0.10809E+00    0.10000E+01    0.13051E+01    0.35365E+02    0.19990E+02    0.19404E+03    0.10969E+03    0.51891E+00    0.37764E+00    0.18869E-02    0.15106E-02    0.90264E+01    0.85152E+01    0.92599E+01    0.25998E+01
