43,89,25.8,0.75,0.01,-0.04,0.56,-0.05,0.09,0.34,0.38,0.64,8.06,26.5,3.5,128,510,4459
44,110,27.61,0.75,0,-0.03,0.61,-0.05,0.1,0.38,0.56,0.8,8.12,28.5,4,185,510,4504
45,132,29.51,0.86,-0.04,-0.06,0.66,-0.06,0.1,0.4,0.68,0.94,8.16,31,6,230,510,4509
46,148,31.38,0.79,-0.07,-0.05,0.7,-0.07,0.1,0.43,0.84,1.12,8.32,32.5,5.5,278,510,4514
47,163,33.14,0.9,0,-0.03,0.75,-0.05,0.09,0.46,1,1.34,8.58,34,4.5,323,510,4519
48,183,35.24,0.96,0,0,0.82,-0.06,0.08,0.47,1.18,1.58,8.74,36,5,373,510,4524
49,198,36.96,0.97,0,-0.03,0.86,-0.06,0.09,0.51,1.36,1.8,8.84,38,5.5,415,510,4529
50,205,37.63,1.06,0,-0.04,0.87,-0.06,0.09,0.53,1.44,1.88,8.88,38,5.5,413,510,4532
51,188,37.73,1.06,-0.01,0.01,0.88,-0.07,0.08,0.52,1.48,1.9,9.2,37.5,4.5,378,510,4632
52,144,36.2,1.06,-0.01,0.01,0.81,-0.07,0.07,0.52,1.4,1.76,9.2,36.5,4,255,510,4637
53,101,34.1,1.06,0.01,-0.03,0.71,-0.05,0.05,0.48,1.22,1.5,8.98,34,4,148,510,4643
54,73,32.1,1.06,-0.02,-0.01,0.66,-0.05,0.04,0.46,1.02,1.28,8.94,32,3.5,80,510,4648
55,56,30.19,0.99,0,-0.01,0.6,-0.05,0.03,0.42,0.82,1.18,8.06,30.5,4.5,45,510,4653
56,41,28.18,0.96,-0.04,-0.01,0.55,-0.06,0.02,0.38,0.58,0.98,7.84,28,3,13,510,4658
57,33,26.18,0.96,0.01,-0.01,0.52,-0.05,0.01,0.35,0.48,0.9,7.5,26,2.5,5,510,4703
58,28,24.08,0.83,-0.02,-0.03,0.49,-0.04,0.01,0.33,0.36,0.84,6.78,24,3,0,510,4708
59,26,22.08,0.82,-0.05,-0.04,0.45,-0.05,0.01,0.29,0.26,0.8,6.28,22.5,2.5,0,510,4713
60,20,20.01,0.82,-0.05,-0.05,0.42,-0.06,0.01,0.28,0.14,0.78,5.66,21,4,-5,510,4718
61,16,17.91,0.76,-0.04,-0.06,0.36,-0.06,0.01,0.24,0,0.76,5.08,19,3,-5,510,4723
62,13,15.63,0.7,-0.06,-0.05,0.3,-0.07,-0.02,0.19,-0.16,0.7,4.5,17,3.5,-8,510,4728
63,9,13.64,0.62,-0.05,-0.05,0.23,-0.06,-0.04,0.16,-0.18,0.72,3.82,14.5,2,-5,510,4733
64,7,11.45,0.57,-0.02,-0.01,0.14,-0.05,-0.07,0.12,-0.3,0.72,3.24,12,1,-8,510,4738
65,2,8.78,0.5,-0.05,-0.04,0.02,-0.06,-0.08,0.07,-0.4,0.66,2.56,10.5,1.5,-10,510,4747
66,4,8.8,0.49,-0.05,-0.04,0.01,-0.07,-0.09,0.07,-0.38,0.64,2.58,10,2,-10,510,4923
67,5,8.79,0.52,-0.03,-0.06,0.02,-0.06,-0.09,0.06,-0.4,0.66,2.56,9.5,2.5,-5,510,4929
68,16,9.55,0.5,-0.04,-0.04,0.04,-0.06,-0.08,0.07,-0.36,0.66,2.72,11,3,5,510,4934
69,21,11.55,0.54,-0.03,-0.02,0.13,-0.06,-0.03,0.08,-0.26,0.68,3.4,12.5,1.5,3,510,4939
70,25,13.54,0.52,-0.04,-0.02,0.22,-0.05,0.03,0.11,-0.2,0.66,4.02,15,3,3,510,4944
71,32,15.44,0.61,-0.04,-0.01,0.28,-0.06,0.05,0.16,-0.12,0.66,4.68,17,2,8,510,4949
72,33,17.43,0.62,-0.03,-0.02,0.36,-0.06,0.05,0.18,-0.06,0.66,5.36,18.5,3,5,510,4954
73,37,19.33,0.62,-0.03,-0.04,0.4,-0.06,0.05,0.22,0.04,0.66,5.86,20.5,4,8,510,4959
74,43,21.23,0.72,-0.03,-0.03,0.46,-0.05,0.05,0.23,0.02,0.64,6.44,22.5,3,15,510,5004
75,47,23.23,0.73,-0.03,-0.03,0.5,-0.06,0.05,0.26,0.14,0.66,7.04,24.5,5,15,510,5009
76,55,25.23,0.82,-0.04,-0.02,0.54,-0.05,0.05,0.3,0.22,0.7,7.58,26,3.5,38,510,5014
77,69,27.14,0.83,-0.02,0,0.59,-0.06,0.05,0.33,0.42,0.88,7.96,28.5,3.5,73,510,5019
78,86,29.16,0.83,-0.06,-0.05,0.61,-0.06,0.03,0.36,0.62,0.98,8.36,30.5,4.5,115,510,5024
79,105,31.04,0.91,-0.05,-0.04,0.67,-0.06,0.04,0.39,0.82,1.12,8.56,32.5,6,165,510,5029
80,129,32.95,0.91,-0.05,-0.03,0.71,-0.07,0.04,0.42,1.02,1.32,8.58,33.5,6,228,510,5034
81,154,34.95,0.95,-0.05,-0.04,0.77,-0.06,0.04,0.45,1.2,1.56,8.76,36,5,303,510,5039
82,184,36.76,1.02,-0.05,-0.05,0.82,-0.06,0.04,0.47,1.34,1.74,8.74,37,6,375,510,5044
83,208,38.58,1.02,-0.05,-0.05,0.87,-0.06,0.04,0.5,1.48,2.02,8.84,40.5,7,440,510,5049
84,227,40.4,1.11,-0.06,-0.05,0.93,-0.06,0.04,0.53,1.66,2.28,9,41.5,6,490,510,5054
85,241,41.93,1.11,-0.06,-0.05,0.99,-0.07,0.03,0.55,1.86,2.52,9.08,43.5,6.5,528,510,5059
86,258,43.94,1.13,-0.05,-0.05,1.07,-0.06,0.02,0.59,2.12,2.82,9.18,45.5,6.5,565,510,5105
87,270,45.68,1.27,-0.01,-0.01,1.13,-0.05,0.03,0.61,2.34,3.08,9.48,47,6,600,510,5110
88,283,47.38,1.27,0,-0.04,1.17,-0.05,0.03,0.63,2.58,3.36,9.44,48.5,6,628,510,5115
89,293,49.01,1.26,-0.01,-0.03,1.23,-0.06,0.02,0.64,2.8,3.58,9.5,49.5,6.5,655,510,5120
90,302,50.17,1.36,-0.03,-0.03,1.26,-0.06,0.02,0.65,2.98,3.74,9.72,50.5,6.5,675,510,5123
91,277,50.64,1.39,0,-0.05,1.27,-0.04,0.03,0.65,3.12,3.78,9.58,52,7.5,600,510,5217
92,230,49.1,1.37,-0.04,-0.06,1.2,-0.06,0.03,0.65,3.04,3.6,9.62,49,6.5,460,510,5222
93,187,47.19,1.37,0,-0.02,1.13,-0.05,0.02,0.63,2.92,3.34,9.66,47.5,7,348,510,5227
94,148,45.27,1.38,0,-0.04,1.06,-0.06,0.01,0.61,2.78,3.08,9.6,45,5.5,250,510,5232
95,119,43.45,1.37,-0.01,-0.01,1.03,-0.06,0,0.58,2.64,2.82,9.74,43.5,5.5,175,510,5237
96,93,41.52,1.37,-0.02,-0.02,0.99,-0.05,-0.01,0.56,2.46,2.54,9.66,41.5,4.5,113,510,5242
97,73,39.72,1.26,-0.01,0,0.96,-0.05,-0.01,0.51,2.24,2.3,9.46,40,4.5,70,510,5247
98,59,37.71,1.26,0,0,0.95,-0.05,-0.02,0.47,2.06,2.22,8.76,37.5,4,43,510,5252
99,44,35.71,1.27,0,-0.02,0.92,-0.05,-0.03,0.44,1.84,1.94,8.42,36,4,10,510,5257
100,39,33.61,1.16,-0.01,-0.01,0.88,-0.05,-0.04,0.42,1.78,1.84,8.02,34.5,4,5,510,5302
101,33,31.51,1.16,-0.04,-0.05,0.84,-0.05,-0.06,0.37,1.68,1.78,7.28,32,3.5,0,510,5307
102,29,29.32,1.02,-0.06,-0.05,0.78,-0.06,-0.07,0.35,1.6,1.72,6.74,30,3.5,0,510,5312
103,26,27.23,1.05,-0.05,-0.05,0.75,-0.05,-0.06,0.33,1.48,1.72,6.16,27.5,3,0,510,5317
104,21,25.11,1.06,-0.01,-0.02,0.71,-0.06,-0.06,0.33,1.42,1.7,5.68,25.5,3,-5,510,5322
105,18,22.93,0.95,0,-0.03,0.65,-0.05,-0.06,0.33,1.32,1.68,5.1,24,2.5,-5,510,5327
106,15,20.75,0.95,-0.02,-0.02,0.55,-0.06,-0.06,0.32,1.22,1.64,4.56,22,2.5,-10,510,5332
107,12,18.66,0.85,-0.02,-0.03,0.45,-0.06,-0.07,0.28,1.16,1.6,3.92,19.5,2.5,-5,510,5337
108,7,16.48,0.84,-0.01,-0.02,0.33,-0.05,-0.07,0.22,1.08,1.58,3.3,17,1.5,-10,510,5343
109,5,14.48,0.74,-0.01,-0.01,0.24,-0.06,-0.09,0.18,0.98,1.5,2.76,14.5,1.5,-10,510,5348
110,0,10.97,0.64,-0.04,-0.04,0.15,-0.05,-0.09,0.11,0.9,1.48,1.78,13,1.5,-10,510,5357
111,3,10.4,0.6,-0.04,-0.06,0.15,-0.05,-0.09,0.09,0.88,1.46,1.66,12.5,1,0,510,5539
112,14,11.35,0.63,-0.04,-0.04,0.16,-0.04,-0.07,0.09,0.9,1.46,1.82,13,2,5,510,5544
113,20,13.34,0.63,-0.04,-0.02,0.24,-0.05,-0.02,0.1,0.98,1.46,2.48,15,2,5,510,5550
114,25,15.43,0.62,-0.04,-0.02,0.32,-0.04,0.01,0.14,1.08,1.44,3.02,17.5,2.5,5,510,5555
115,30,17.52,0.72,-0.04,-0.03,0.39,-0.05,0.02,0.16,1.12,1.46,3.76,18.5,2,5,510,5600
116,33,19.51,0.7,-0.05,-0.01,0.45,-0.05,0.03,0.17,1.16,1.44,4.54,20.5,2.5,8,510,5605
117,37,21.41,0.81,-0.06,0,0.51,-0.07,0.02,0.21,1.24,1.44,5.2,22,2.5,8,510,5610
118,41,23.41,0.81,-0.05,0,0.56,-0.05,0.01,0.22,1.26,1.44,5.76,25,3.5,10,510,5615
119,46,25.34,0.86,0.01,0,0.61,-0.04,0.02,0.27,1.3,1.46,6.38,26.5,2.5,13,510,5620
120,50,27.51,0.94,-0.01,-0.02,0.64,-0.04,0.01,0.29,1.36,1.48,6.8,29,4.5,18,510,5625
121,56,29.61,0.95,-0.01,-0.04,0.69,-0.05,0.02,0.32,1.4,1.48,7.3,31.5,5,23,510,5630
122,64,31.7,1.06,-0.04,-0.06,0.73,-0.05,0,0.35,1.48,1.52,7.76,34,5,35,510,5635
123,75,33.8,1.06,-0.03,-0.07,0.77,-0.05,0.01,0.38,1.64,1.68,8.28,35.5,6.5,63,510,5640
124,89,35.8,1.11,-0.05,-0.05,0.82,-0.06,0.01,0.41,1.82,1.8,8.86,37,7,103,510,5646
125,109,37.71,1.17,0,-0.03,0.88,-0.05,0,0.43,1.98,2.04,9.34,39.5,5.5,158,510,5650
126,131,39.6,1.16,-0.02,-0.01,0.93,-0.06,0.01,0.47,2.2,2.26,9.48,41.5,5.5,218,510,5655
127,156,41.53,1.26,-0.01,-0.03,0.98,-0.06,0,0.49,2.36,2.54,9.52,43,5.5,283,510,5701
128,181,43.45,1.27,-0.01,-0.01,1.04,-0.06,0.01,0.53,2.52,2.82,9.68,44.5,6,355,510,5706
129,207,45.27,1.26,-0.02,-0.02,1.09,-0.06,0,0.55,2.68,3.08,9.68,46.5,6.5,425,510,5711
130,235,47.18,1.37,0,-0.02,1.14,-0.06,0.01,0.59,2.78,3.36,9.6,48.5,7,500,510,5716
131,261,48.82,1.37,0,-0.03,1.2,-0.07,0,0.61,2.94,3.58,9.62,49.5,6.5,573,510,5721
132,286,50.54,1.37,0,-0.03,1.26,-0.06,0.01,0.63,3.06,3.8,9.74,51,7,638,510,5726
133,302,51.69,1.37,0,-0.03,1.29,-0.06,0.01,0.64,3.22,3.96,9.7,53.5,8,675,510,5730
134,318,53.51,1.48,-0.01,-0.04,1.36,-0.06,0,0.67,3.46,4.2,9.8,55,7,713,510,5735
135,322,54.47,1.47,-0.14,-0.05,1.38,-0.1,0,0.69,3.52,4.48,9.82,55,7.5,723,510,5738
136,336,56.11,1.47,-0.12,-0.01,1.48,-0.09,0,0.69,3.68,4.76,9.84,58,8.5,753,510,5743
137,347,57.65,1.57,-0.15,-0.05,1.5,-0.1,0,0.71,3.82,5.02,9.96,59,8,780,510,5748
138,357,59.22,1.57,-0.13,-0.04,1.55,-0.09,0.02,0.73,3.92,5.34,10.16,61,8,800,510,5752
139,360,60.16,1.57,-0.11,-0.04,1.59,-0.08,0.02,0.74,4.04,5.54,10.22,61.5,8.5,813,510,5755
140,371,61.51,1.57,-0.11,-0.03,1.63,-0.08,0.01,0.75,4.1,5.72,10.4,63,8.5,833,510,5759
141,374,62.09,1.65,-0.12,-0.03,1.64,-0.09,0.01,0.75,4.14,5.86,10.32,63.5,9,843,510,5801
142,379,63.17,1.67,-0.12,-0.05,1.66,-0.08,0.02,0.76,4.24,6.04,10.28,64.5,9,853,510,5805
143,391,64.7,1.67,-0.17,-0.05,1.7,-0.1,0.02,0.77,4.32,6.26,10.24,66,10,878,510,5809
144,394,65.66,1.67,-0.17,-0.06,1.73,-0.09,0.02,0.78,4.4,6.42,10.36,67.5,9.5,888,510,5812
145,398,66.26,1.66,-0.16,-0.06,1.74,-0.1,0.03,0.78,4.44,6.5,10.36,68.5,9.5,890,510,5814
146,397,66.74,1.76,-0.14,-0.04,1.77,-0.1,0.02,0.78,4.46,6.56,10.38,68,9.5,895,510,5816
147,400,67.33,1.75,-0.17,-0.04,1.78,-0.1,0.04,0.79,4.5,6.64,10.42,68.5,10.5,905,510,5817
148,406,68.1,1.76,-0.16,-0.04,1.79,-0.11,0.04,0.78,4.54,6.74,10.46,69,10,920,510,5820
149,411,69.06,1.76,-0.17,-0.05,1.84,-0.1,0.04,0.78,4.6,6.92,10.54,70,10,933,510,5823
150,420,70.37,1.76,-0.17,-0.04,1.86,-0.1,0.04,0.83,4.7,6.94,10.5,71.5,10,875,510,5827
151,402,70.91,1.86,-0.16,-0.04,1.91,-0.13,0.03,0.83,4.74,7.02,10.48,72,10,890,510,5829
152,406,71.49,1.86,-0.14,-0.03,1.94,-0.13,0.03,0.84,4.74,7.02,10.52,72,10,880,510,5830
153,404,72.06,1.86,-0.14,-0.03,1.95,-0.13,0.03,0.84,4.76,7.08,10.56,73.5,10,880,510,5832
154,312,72.85,1.87,-0.13,-0.02,1.97,-0.14,0.02,0.89,4.3,8.3,9.9,73.5,10,615,510,5834
155,277,73.52,1.86,-0.13,-0.03,2,-0.15,0.04,0.92,4.24,7.98,9.56,75.5,11,465,510,5836
156,280,74.39,1.98,-0.09,-0.02,2.03,-0.13,0.03,0.92,4.24,8.32,9.8,75.5,10,483,510,5839
157,293,76.24,1.97,-0.12,-0.03,2.06,-0.14,0.03,0.96,4.28,9.44,9.68,77.5,10,513,510,5844
158,294,77.31,1.98,-0.11,-0.01,2.1,-0.15,0.04,0.97,4.3,17.32,9.84,78,10.5,513,510,5847
159,300,78.09,1.97,-0.11,0.01,2.13,-0.15,0.03,0.98,4.28,17.52,9.96,78.5,10.5,515,510,5849
160,306,79.26,1.99,-0.09,0.02,2.16,-0.14,0.04,0.99,4.3,64.24,10.02,79.5,10.5,533,510,5853
161,304,80.82,1.99,-0.12,0.01,2.21,-0.14,0.05,1.02,4.28,64.78,9.84,81,11,503,510,5857
162,278,80.92,2.11,-0.12,0,2.22,-0.15,0.04,1.02,4.26,65.1,9.84,80.5,10,450,511,54
163,275,80.92,2.12,-0.12,-0.02,2.21,-0.15,0.03,1.03,4.26,0,13.54,81,11,443,511,214
164,273,80.93,2.13,-0.12,-0.03,2.22,-0.14,0.03,1.01,4.2,0,13.36,81,11,440,511,316
165,298,82.24,2.12,-0.12,-0.02,2.25,-0.14,0.03,1.03,4.3,0,13.5,82.5,10.5,515,511,321
166,309,84.05,2.12,-0.13,-0.02,2.29,-0.15,0.03,1.06,4.26,0,13.46,84.5,11.5,523,511,326
167,313,85.56,2.11,-0.13,-0.02,2.36,-0.14,0.04,1.09,4.3,0,13.44,86,11.5,523,511,330
168,298,87.46,2.21,-0.12,-0.02,2.42,-0.14,0.05,1.13,4.26,0,13.26,88,12,470,511,336
169,302,89.15,2.22,-0.12,-0.02,2.47,-0.14,0.06,1.15,4.24,0,13.12,89.5,12,468,511,340
170,313,91.05,2.21,-0.13,-0.04,2.52,-0.15,0.07,1.19,4.3,0,12.9,91.5,13,493,511,346
171,322,92.76,2.24,-0.11,-0.05,2.57,-0.15,0.07,1.21,4.32,0,12.98,93.5,13.5,503,511,350
172,329,94.46,2.22,-0.12,-0.05,2.63,-0.14,0.08,1.24,4.32,0,12.88,95,15,515,511,355
173,335,96.06,2.22,-0.11,-0.02,2.69,-0.13,0.08,1.26,4.34,0,13.36,96,12.5,528,511,400
174,288,96.73,2.31,-0.23,0,2.72,-0.11,0.1,1.42,3.1,0,8.98,97.5,13.5,5,511,402
175,167,97.42,2.32,-0.17,-0.01,2.81,-0.04,0.15,1.43,3.1,0,9.28,97.5,13,10,511,403
176,170,98.07,2.31,-0.17,0,2.83,-0.04,0.15,1.45,3.1,0,9.56,98.5,14,10,511,405
177,172,98.73,2.31,-0.15,0.02,2.85,-0.03,0.14,1.46,3.1,0,9.8,98.5,13.5,15,511,407
178,174,99.4,2.36,-0.15,0,2.87,-0.03,0.15,1.47,3.1,0,9.98,99.5,13.5,18,511,409
179,176,100.06,2.42,-0.15,-0.01,2.89,-0.03,0.15,1.5,3.1,0,10.02,101,14,23,511,410
180,179,100.73,2.41,-0.13,-0.02,2.88,-0.03,0.15,1.5,3.1,0,9.96,101,14,18,511,412
181,180,102.54,2.42,-0.17,-0.02,2.95,-0.03,0.15,1.54,3.1,0,9.98,102.5,14,13,511,417
182,184,104.91,2.42,-0.13,-0.03,3.03,-0.03,0.18,1.59,3.1,0,9.66,105,15,15,511,423
183,174,105.09,2.54,-0.16,-0.03,3.23,-0.04,0.18,1.59,3.12,0,9.66,105,15,13,511,822
184,177,106.52,2.5,-0.16,-0.03,3.29,-0.04,0.18,1.61,3.08,0,9.68,106.5,14.5,10,511,827
185,181,108.32,2.53,-0.16,-0.04,3.33,-0.05,0.18,1.65,3.08,0,9.64,108.5,17,5,511,831
186,186,110.12,2.51,-0.17,-0.05,3.39,-0.05,0.2,1.67,3.04,0,9.52,110.5,17.5,3,511,836
187,189,111.94,2.62,-0.16,-0.05,3.47,-0.04,0.21,1.73,3.08,0,9.54,112,17.5,3,511,841
188,192,113.74,2.62,-0.16,-0.05,3.58,-0.04,0.2,1.76,3.08,0,9.5,115,18,3,511,846
189,196,115.54,2.62,-0.17,-0.05,3.71,-0.03,0.22,1.8,3.08,0,9.6,115.5,18.5,0,511,851
190,199,117.37,2.63,-0.17,-0.05,3.87,-0.03,0.24,1.84,3.08,0,9.68,118,17,3,511,855
191,201,119.36,2.63,-0.19,-0.04,4.11,-0.01,0.26,1.88,3.1,0,9.96,119,17,3,511,900
192,203,121.45,2.63,-0.23,-0.03,4.4,-0.01,0.27,1.91,3.08,0,10.12,120.5,17,3,511,905
193,206,123.66,2.72,-0.24,-0.01,4.67,-0.01,0.26,1.95,3.08,0,10.36,122.5,16.5,5,511,910
194,210,125.65,2.72,-0.24,-0.01,4.82,-0.01,0.26,1.99,3.1,0,10.34,124.5,17.5,5,511,915
195,211,127.47,2.72,-0.24,-0.01,4.95,0,0.26,2.03,3.1,0,10.5,125.5,17,5,511,920
196,215,129.48,2.72,-0.24,-0.01,5.06,0,0.27,2.08,3.1,0,10.52,127.5,18,5,511,925
197,217,131.38,2.72,-0.24,0,5.17,0.01,0.27,2.1,3.08,0,10.42,129.5,18,5,511,930
198,221,133.39,2.82,-0.25,-0.04,5.26,0,0.26,2.13,3.08,0,10.46,131.5,20,0,511,935
199,222,135.21,2.82,-0.24,-0.02,5.33,0.02,0.27,2.17,3.08,0,10.68,134,19,3,511,940
200,226,137.19,2.83,-0.23,-0.03,5.42,0.02,0.24,2.22,3.08,0,11.12,135,19,-3,511,945
201,229,139.63,2.85,-0.24,-0.04,5.52,0.03,0.27,2.28,3.08,0,21.1,137.5,19.5,3,511,952
202,232,141.45,2.94,-0.24,-0.05,5.6,0.03,0.27,2.31,3.08,0,21.14,139,20,3,511,957
203,234,143.27,2.96,-0.2,-0.01,5.68,0.04,0.27,2.35,3.06,0,21.3,141,20,5,511,1002
204,237,144.99,2.93,-0.24,-0.06,5.74,0.04,0.26,2.38,3.06,0,21.2,143,20.5,3,511,1007
205,240,146.73,2.95,-0.21,-0.04,5.83,0.05,0.27,2.41,3.06,0,21.22,144.5,21,8,511,1011
206,243,148.84,3.04,-0.21,-0.02,5.93,0.05,0.26,2.45,3.04,0,21.3,146.5,20.5,5,511,1017
207,245,150.58,3.04,-0.21,0,6,0.05,0.26,2.49,3.04,0,21.34,148.5,20.5,5,511,1022
208,249,152.32,3.06,-0.21,0,6.06,0.05,0.27,2.52,3.04,0,21.34,149.5,21.5,3,511,1027
209,250,154.15,3.12,-0.2,-0.02,6.15,0.05,0.26,2.55,3.02,0,21.48,151.5,21,3,511,1031
210,254,155.89,3.17,-0.21,-0.03,6.22,0.05,0.27,2.59,3.02,0,21.36,154,21.5,0,511,1036
211,254,157.64,3.13,-0.25,-0.06,6.3,0.04,0.26,2.62,3.02,0,21.3,156,22.5,3,511,1041
212,260,159.48,3.13,-0.23,-0.05,6.38,0.05,0.26,2.66,3.02,0,21.4,157.5,22,3,511,1046
213,260,161.12,3.17,-0.26,-0.06,6.45,0.04,0.26,2.68,3.02,0,21.12,158.5,22.5,3,511,1051
214,263,163.05,3.21,-0.25,-0.05,6.51,0.03,0.26,2.72,2.98,0,21.2,160.5,23,5,511,1056
215,265,164.81,3.23,-0.21,-0.02,6.6,0.05,0.26,2.76,3,0,21.48,162,22.5,3,511,1101
216,268,166.65,3.23,-0.26,-0.04,6.69,0.02,0.25,2.79,3.02,0,21.44,164.5,23,3,511,1106
217,270,168.41,3.33,-0.26,-0.04,6.76,0.03,0.25,2.81,3,0,21.34,166,23.5,3,511,1111
218,273,170.17,3.37,-0.21,-0.03,6.85,0.05,0.25,2.86,3,0,21.62,167.5,24,5,511,1116
219,276,172.12,3.33,-0.25,-0.04,6.92,0.04,0.24,2.89,3,0,21.46,169,24,3,511,1121
220,278,173.88,3.34,-0.23,-0.04,7,0.04,0.25,2.92,3.02,0,21.46,171.5,24.5,5,511,1126
221,280,175.66,3.46,-0.21,-0.02,7.08,0.05,0.25,2.96,3.02,0,21.52,173,24.5,3,511,1131
222,281,177.5,3.46,-0.22,-0.04,7.15,0.05,0.24,3,3.02,0,21.52,174.5,24.5,5,511,1136
223,285,179.46,3.42,-0.26,-0.06,7.23,0.04,0.15,3.03,3,0,21.34,176,25.5,5,511,1142
224,287,181.21,3.53,-0.26,-0.04,7.3,0.05,0.16,3.07,3,0,21.4,178,25,5,511,1147
225,289,183.08,3.56,-0.22,0,7.39,0.05,0.14,3.12,2.98,0,21.48,180,25,5,511,1152
226,290,184.95,3.57,-0.32,0.01,7.47,0.04,0.14,3.16,2.92,0,21.38,181.5,25,5,511,1157
227,281,185.64,3.64,-0.36,-0.04,7.5,0.05,0.09,3.15,2.86,0,21.04,181.5,26,3,511,1249
228,266,184.06,3.64,-0.36,-0.05,7.43,0.04,0.08,3.13,2.8,0,20.86,179.5,25.5,3,511,1254
