ステップ,荷重0,変位計1,変位計2,変位計3,変位計4,変位計5,変位計6,変位計7,変位計8,変位計9,変位計10,変位計11,変位計12,変位計13,荷重14,日時,分秒,,,,,,,,,,,,,
8,7,0.1,-0.01,0.01,0.03,0.02,0.02,0.02,0.01,0.02,0.04,0.06,0,-0.5,-3,1813,1341,,,,,,,,,,,,,
9,64,2.94,0.05,0.01,0.02,0.05,0.01,0.06,0.02,-0.22,-0.54,0.18,3,1.5,60,1813,1353,,,,,,,,,,,,,
10,89,4.64,0.16,0.02,0.03,0.1,0.01,0.08,0.04,-0.4,-0.88,0.5,4.5,1.5,95,1813,1357,,,,,,,,,,,,,
11,144,7.68,0.26,0.01,0.02,0.14,0,0.09,0.06,-0.64,-1.32,100.58,7.5,1.5,173,1813,1406,,,,,,,,,,,,,
12,118,7.85,0.27,0.02,0.03,0.16,-0.03,0.09,0.06,-0.7,-1.32,1.06,8,2,143,1813,1818,,,,,,,,,,,,,
13,117,7.86,0.28,0.02,0.02,0.15,-0.03,0.09,0.07,-0.68,-1.32,1.04,7.5,2,143,1813,1922,,,,,,,,,,,,,
14,156,8.61,0.27,-0.01,0,0.15,-0.03,0.09,0.07,-0.8,-1.48,1.48,8,2,203,1813,1926,,,,,,,,,,,,,
15,177,9.56,0.27,-0.01,0.01,0.15,-0.03,0.08,0.07,-0.84,-1.64,1.84,9.5,2.5,235,1813,1928,,,,,,,,,,,,,
16,204,10.78,0.37,-0.02,-0.01,0.18,-0.04,0.06,0.07,-0.9,-1.72,2.54,10.5,2.5,280,1813,1932,,,,,,,,,,,,,
17,194,11.25,0.39,0.02,0.02,0.21,-0.01,0.08,0.08,-0.9,-1.68,2.76,10.5,2,243,1813,1959,,,,,,,,,,,,,
18,96,9.17,0.39,0.03,0.02,0.11,-0.02,0.05,0.09,-0.7,-1.26,1.86,8,1.5,108,1813,2005,,,,,,,,,,,,,
19,59,6.91,0.28,-0.01,0.01,0.04,-0.03,0.03,0.08,-0.44,-0.84,0.36,6,1,65,1813,2010,,,,,,,,,,,,,
20,41,5.3,0.29,0,0.02,0.01,-0.02,0.03,0.08,-0.22,-0.46,-1.12,4,1,43,1813,2014,,,,,,,,,,,,,
21,18,3.13,0.18,0,0.02,-0.02,-0.01,0.01,0.05,0.08,0.06,-3.28,3,0,8,1813,2019,,,,,,,,,,,,,
22,-1,2.18,0.18,0.02,0.02,-0.03,-0.01,0,0.04,0.2,0.24,-3.74,1.5,1,-18,1813,2025,,,,,,,,,,,,,
23,8,1.98,0.18,0.01,0.01,-0.04,0,0,0.06,0.24,0.26,-3.78,2,0,-10,1813,2058,,,,,,,,,,,,
24,33,2.55,0.18,0.01,0.03,-0.03,-0.02,0.01,0.05,0.14,0.06,-3.28,3.5,1,23,1813,2103,,,,,,,,,,,,
25,60,4.44,0.29,0.01,0.03,0.02,-0.01,0.05,0.04,-0.04,-0.38,-1.18,4.5,1.5,50,1813,2107,,,,,,,,,,,,
26,86,6.34,0.28,0.01,0.02,0.06,-0.01,0.07,0.07,-0.34,-0.88,0.68,6.5,1.5,90,1813,2112,,,,,,,,,,,,
27,125,8.32,0.33,0.01,0.03,0.14,-0.02,0.07,0.08,-0.58,-1.26,1.68,8,1.5,150,1813,2117,,,,,,,,,,,,
28,174,10.2,0.38,0.01,0.03,0.17,-0.01,0.09,0.09,-0.74,-1.54,2.36,9,1.5,230,1813,2122,,,,,,,,,,,,
29,230,11.92,0.39,-0.09,0.03,0.2,-0.02,0.05,0.08,-0.88,-1.76,3,11,2,323,1813,2127,,,,,,,,,,,,
30,264,13.25,0.49,-0.09,0.03,0.22,-0.03,0.04,0.08,-0.92,-1.82,3.5,13.5,2,375,1813,2131,,,,,,,,,,,,
31,304,14.66,0.58,-0.1,0.01,0.25,-0.06,0.02,0.09,-0.92,-1.86,3.94,14.5,2.5,440,1813,2135,,,,,,,,,,,,
32,344,16.2,0.68,-0.11,0,0.28,-0.08,0,0.09,-0.9,-1.84,4.42,16,2.5,508,1813,2140,,,,,,,,,,,,
33,360,16.85,0.68,-0.11,0.01,0.28,-0.08,0,0.09,-0.9,-1.78,4.48,16.5,2.5,530,1813,2142,,,,,,,,,,,,
34,384,17.71,0.79,-0.1,0.04,0.3,-0.11,-0.01,0.08,-0.88,-1.76,4.66,18,2.5,573,1813,2145,,,,,,,,,,,,
35,407,18.58,0.9,-0.19,0.03,0.31,-0.14,-0.01,0.08,-0.86,-1.72,4.82,18,2.5,605,1813,2148,,,,,,,,,,,,
36,387,19.22,1.01,-0.2,0.05,0.29,-0.15,-0.03,0.08,-0.76,-1.6,4.96,18,2.5,553,1813,2208,,,,,,,,,,,,
37,303,18.44,1,-0.2,0.05,0.22,-0.11,-0.04,0.1,-0.74,-1.46,4.96,17.5,1.5,423,1813,2210,,,,,,,,,,,,
38,237,17.4,1,-0.21,0.04,0.17,-0.11,-0.05,0.12,-0.68,-1.36,4.72,16.5,2,320,1813,2213,,,,,,,,,,,,
