ステップ,荷重0,変位計1,変位計2,変位計3,変位計4,変位計5,変位計6,変位計7,変位計8,変位計9,変位計10,変位計11,変位計12,変位計13,荷重14,日時,分秒,,,,,,,,,,,,,,,,,,
49,178,5.57,0.18,0.12,0.11,0.12,0.79,-0.03,0.18,0.2,-0.52,0,0.7,0.2,0,3013,5609,,,,,,,,,,,,,,,,,
50,256,7.46,0.16,0.1,0.1,0.23,1.07,0.02,0.28,0.3,-0.28,0,0.85,0.25,0,3013,5613,,,,,,,,,,,,,,,,,
51,307,9.08,0.17,0.09,0.21,0.29,1.31,0.06,0.36,0.5,-0.02,0,1,0.3,0,3013,5617,,,,,,,,,,,,,,,,,
52,304,9.36,0.19,-0.57,0.25,0.44,1.4,0.08,0.37,0.58,0.04,0,1,0.2,0,3013,5620,,,,,,,,,,,,,,,,,
53,394,11.94,0.32,-0.69,0.23,0.53,1.67,0.17,0.48,0.9,0.4,0,1.3,0.25,0,3013,5626,,,,,,,,,,,,,,,,,
54,408,13,0.53,-0.69,0.24,0.57,1.73,0.2,0.49,1.06,0.54,0,1.3,0.3,0,3013,5630,,,,,,,,,,,,,,,,,
55,381,13.04,0.54,-0.72,0.2,0.5,1.74,0.21,0.48,1.1,0.54,0,1.3,0.3,0,3013,5753,,,,,,,,,,,,,,,,,
56,282,11.94,0.65,-0.71,0.2,0.48,1.65,0.2,0.41,1.08,0.5,0,1.15,0.1,0,3013,5756,,,,,,,,,,,,,,,,,
57,184,10.13,0.75,-0.72,0.2,0.37,1.46,0.15,0.32,1,0.34,0,1,0.1,0,3013,5800,,,,,,,,,,,,,,,,,
58,133,8.98,0.76,-0.7,0.23,0.3,1.29,0.1,0.25,0.9,0.26,0,0.9,0.15,0,3013,5802,,,,,,,,,,,,,,,,,
59,99,7.84,0.75,-0.71,0.1,0.22,1.14,0.08,0.2,0.84,0.14,0,0.8,0.1,0,3013,5805,,,,,,,,,,,,,,,,,
60,57,6.14,0.85,-0.71,0.1,0.12,0.89,0.03,0.12,0.7,-0.06,0,0.65,0.15,0,3013,5808,,,,,,,,,,,,,,,,,
61,32,4.6,0.86,-0.7,0.1,0.02,0.7,-0.03,0.09,0.64,-0.22,0,0.45,0.15,0,3013,5811,,,,,,,,,,,,,,,,,
62,9,2.89,0.87,-0.6,0.06,-0.09,0.53,-0.07,0.07,0.54,-0.4,0,0.4,0.1,0,3013,5814,,,,,,,,,,,,,,,,,
63,-3,2.22,0.86,-0.6,-0.01,-0.15,0.43,-0.11,0.06,0.5,-0.48,0,0.3,0.1,0,3013,5817,,,,,,,,,,,,,,,,,
64,-30,0.01,0.51,-0.49,0,-0.26,0.16,-0.16,0.05,0.22,-0.78,0,0.15,0.2,0,3013,5822,,,,,,,,,,,,,,,,,
65,-60,-1.57,0.42,-0.4,-0.01,-0.36,0.03,-0.21,0.04,0.14,-0.8,0,0,0.05,0,3013,5825,,,,,,,,,,,,,,,,,
66,-18,-0.44,0.54,-0.4,-0.01,-0.32,0.15,-0.19,0.05,0,-0.9,0,0.1,0.05,0,3013,5829,,,,,,,,,,,,,,,,,
67,-78,-2.34,0.32,-0.28,0.04,-0.43,-0.07,-0.29,0.04,0.08,-0.86,0,-0.05,0.05,0,3013,5834,,,,,,,,,,,,,,,,,
68,-122,-3.86,0.09,-0.19,-0.07,-0.64,-0.27,-0.42,0.06,0.12,-0.82,0,-0.1,0.05,0,3013,5837,,,,,,,,,,,,,,,,,
69,-186,-5.95,-0.03,0.03,-0.07,-0.93,-0.61,-0.62,0.05,0.46,-0.48,0,-0.25,0.05,0,3013,5842,,,,,,,,,,,,,,,,,
70,-214,-7.19,-0.13,0.13,-0.07,-1.06,-0.8,-0.72,0.06,0.8,-0.18,0,-0.4,0.05,0,3013,5845,,,,,,,,,,,,,,,,,
71,-233,-8.14,-0.22,0.13,-0.16,-1.19,-0.94,-0.78,0.01,1.12,0.12,0,-0.55,0,0,3013,5847,,,,,,,,,,,,,,,,,
72,-252,-9.56,-0.35,0.1,-0.21,-1.35,-1.09,-0.84,-0.04,1.54,0.52,0,-0.6,0,0,3013,5850,,,,,,,,,,,,,,,,,
73,-271,-11.57,-0.45,0.22,-0.21,-1.53,-1.25,-0.92,-0.08,2.16,1.08,0,-0.85,0,0,3013,5854,,,,,,,,,,,,,,,,,
74,-282,-12.61,-0.67,0.21,-0.21,-1.64,-1.35,-0.99,-0.1,2.46,1.36,0,-0.95,0,0,3013,5856,,,,,,,,,,,,,,,,,
75,-287,-13.46,-0.76,0.22,-0.21,-1.71,-1.37,-1.01,-0.11,2.72,1.56,0,-0.95,0,0,3013,5858,,,,,,,,,,,,,,,,,
76,-273,-13.75,-0.72,0.24,-0.2,-1.72,-1.38,-1.04,-0.11,2.74,1.52,0,-1.05,-0.1,0,3014,15,,,,,,,,,,,,,,,,,
77,-218,-11.57,-0.63,0.23,-0.19,-1.47,-1.42,-0.99,-0.08,2.16,1.02,0,-0.8,0,0,3014,20,,,,,,,,,,,,,,,,,
78,-159,-9.21,-0.42,0.24,-0.19,-1.22,-1.13,-0.84,0,1.4,0.3,0,-0.6,0.1,0,3014,25,,,,,,,,,,,,,,,,,
79,-98,-6.82,-0.32,0.12,-0.09,-0.97,-0.66,-0.68,0.07,0.74,-0.34,0,-0.35,0.1,0,3014,29,,,,,,,,,,,,,,,,,
80,-41,-4.43,-0.14,0.02,-0.09,-0.73,-0.3,-0.51,0.03,0.2,-0.8,0,-0.15,0.1,0,3014,34,,,,,,,,,,,,,,,,,
81,2,-2.34,-0.01,0.02,-0.09,-0.53,-0.07,-0.38,0.02,0,-0.94,0,0,0.1,0,3014,39,,,,,,,,,,,,,,,,,
82,5,-1.67,0.1,0.04,0.03,-0.44,0,-0.33,0.02,-0.02,-0.94,0,0.05,0.1,0,3014,43,,,,,,,,,,,,,,,,,
83,27,-0.68,0.1,0.02,0,-0.36,0.09,-0.28,0.03,-0.04,-0.92,0,0.15,0.15,0,3014,48,,,,,,,,,,,,,,,,,
84,51,1.37,0.22,0.03,0,-0.21,0.28,-0.2,0.05,0.1,-0.74,0,0.25,0.15,0,3014,53,,,,,,,,,,,,,,,,,
85,87,3.61,0.33,-0.01,-0.02,-0.07,0.55,-0.15,0.09,0.26,-0.54,0,0.45,0.15,0,3014,58,,,,,,,,,,,,,,,,,
