ステップ,荷重0,変位計1,変位計2,変位計3,変位計4,変位計5,変位計6,変位計7,変位計8,変位計9,変位計10,変位計11,変位計12,変位計13,荷重14,日時,分秒,,,,,,,,,,,,
169,100,14.17,-0.33,-0.11,-0.04,0.49,0.1,-0.06,0.14,-3.14,1.56,0,16,3.5,0,710,3719,,,,,,
170,108,15.69,-0.31,-0.11,-0.03,0.57,0.12,-0.06,0.15,-2.88,1.74,0,18,3.5,0,710,3724,,,,,,
171,121,17.21,-0.32,-0.14,-0.06,0.62,0.12,-0.05,0.15,-2.72,1.86,0,19,4.5,0,710,3728,,,,,,
172,133,18.7,-0.32,-0.21,-0.02,0.7,0.14,-0.06,0.14,-2.46,2.04,0,20,2.5,0,710,3733,,,,,,
173,145,20.16,-0.21,-0.21,-0.02,0.76,0.15,-0.05,0.16,-2.26,2.14,0,22,3,0,710,3738,,,,,,
174,158,21.64,-0.2,-0.22,-0.01,0.83,0.16,-0.06,0.16,-2.04,2.24,0,22.5,3,0,710,3743,,,,,,
175,173,23.2,-0.2,-0.24,-0.02,0.9,0.17,-0.04,0.18,-1.86,2.36,0,24.5,3,0,710,3748,,,,,,
176,184,24.62,-0.19,-0.23,-0.01,0.97,0.19,-0.04,0.2,-1.62,2.46,0,26,3,0,710,3753,,,,,,
177,194,26.04,-0.1,-0.22,-0.01,1.04,0.2,-0.05,0.22,-1.34,2.56,0,27.5,3.5,0,710,3758,,,,,,
178,202,27.38,-0.11,-0.23,-0.01,1.07,0.21,-0.06,0.24,-1.12,2.7,0,28.5,3.5,0,710,3802,,,,,,
179,183,27.84,-0.01,-0.22,-0.06,1.09,0.23,-0.05,0.27,-1.04,2.76,0,29.5,6,0,710,3925,,,,,,
180,175,27.76,0.02,-0.22,-0.02,1.06,0.23,-0.06,0.26,-1.02,2.8,0,28,3.5,0,710,3937,,,,,,
181,128,26.05,0,-0.22,-0.03,1.08,0.23,-0.06,0.26,-1.12,2.74,0,27,4.5,0,710,3942,,,,,,
182,92,24.53,-0.01,-0.22,-0.04,1.08,0.22,-0.06,0.27,-1.26,2.68,0,25,4,0,710,3947,,,,,,
183,69,22.91,0,-0.22,-0.04,1.07,0.23,-0.06,0.28,-1.4,2.58,0,23.5,4.5,0,710,3952,,,,,,
184,49,21.2,-0.12,-0.22,-0.06,1.07,0.21,-0.07,0.29,-1.56,2.48,0,22,4,0,710,3957,,,,,,
185,34,19.34,-0.11,-0.22,-0.05,1.03,0.19,-0.06,0.29,-1.72,2.42,0,20.5,3.5,0,710,4002,,,,,,
186,23,17.69,-0.12,-0.22,-0.05,0.99,0.18,-0.06,0.3,-1.86,2.46,0,18.5,3.5,0,710,4006,,,,,,
187,15,15.79,-0.21,-0.14,-0.03,0.93,0.16,-0.05,0.3,-2.08,2.38,0,16.5,3,0,710,4011,,,,,,
188,10,14.17,-0.21,-0.12,-0.03,0.86,0.15,-0.05,0.3,-2.34,2.32,0,15,3,0,710,4016,,,,,,
189,7,12.75,-0.32,-0.13,-0.05,0.81,0.14,-0.07,0.29,-2.64,2.26,0,14.5,3,0,710,4021,,,,,,
190,4,11.24,-0.32,-0.12,-0.03,0.74,0.12,-0.05,0.3,-2.88,2.2,0,12.5,2.5,0,710,4026,,,,,,
191,1,10.3,-0.33,-0.12,-0.02,0.71,0.11,-0.05,0.31,-3,2.14,0,12,2.5,0,710,4030,,,,,,
