ステップ,荷重0,変位計1,変位計2,変位計3,変位計4,変位計5,変位計6,変位計7,変位計8,変位計9,変位計10,変位計11,変位計12,変位計13,荷重14,日時,分秒,,,,,,,,,,,
79,397,99.5,8.38,-0.39,0.02,-22.07,-38.46,-36.88,-34.28,4.96,0,4.94,165,21,288,1914,210,,,,,,
80,411,99.5,8.48,-0.51,0.01,-21.84,-38.48,-36.89,-34.19,5.06,0,4.96,171,23,285,1914,225,,,,,,
81,423,99.5,8.69,-0.53,0,-21.61,-38.48,-36.86,-34.1,5.16,0,4.98,176,23.5,278,1914,239,,,,,,
82,429,99.5,9.03,-0.52,0.01,-21.4,-38.5,-36.86,-33.99,5.3,0,5.04,180.5,24.5,265,1914,255,,,,,,
83,437,99.5,9.24,-0.5,0.01,-21.22,-38.54,-36.85,-33.91,5.4,0,5.06,185,25,258,1914,309,,,,,,
84,442,99.5,9.54,-0.51,0.01,-21.03,-38.59,-36.87,-33.82,5.56,0,5.1,189.5,25.5,243,1914,324,,,,,,
85,448,99.49,9.86,-0.62,0.01,-20.81,-38.64,-36.86,-33.69,5.7,0,5.14,196,27,228,1914,342,,,,,,
86,452,99.5,10.1,-0.61,0,-20.63,-38.69,-36.85,-33.62,5.86,0,5.14,200,27.5,220,1914,357,,,,,,
87,457,99.5,10.42,-0.6,0.01,-20.44,-38.75,-36.85,-33.52,6,0,5.16,205.5,28.5,210,1914,414,,,,,,
88,461,99.49,10.68,-0.6,0.01,-20.28,-38.79,-36.86,-33.44,6.12,0,5.16,210.5,29,200,1914,428,,,,,,
89,461,99.51,11.06,-0.71,0,-20.06,-38.83,-36.83,-33.34,6.3,0,5.16,216,29.5,188,1914,446,,,,,,
90,465,99.5,11.15,-0.73,0,-19.96,-38.86,-36.84,-33.24,6.4,0,5.16,218.5,29.5,178,1914,455,,,,,,
91,428,99.51,11.48,-0.7,0.01,-20.03,-39.01,-36.9,-33.23,6.4,0,5.14,218,30,165,1914,840,,,,,,
92,392,99.51,11.49,-0.7,0.01,-20.15,-39.03,-36.92,-33.23,6.36,0,5.14,216.5,29.5,113,1914,853,,,,,,
93,351,99.5,11.45,-0.71,0.01,-20.24,-39.04,-36.92,-33.25,6.24,0,5.14,216,30,40,1914,857,,,,,,
94,310,99.51,11.35,-0.73,0,-20.42,-39.04,-36.93,-33.32,6.02,0,5.4,212,29.5,-5,1914,904,,,,,,
95,286,99.51,11.26,-0.72,0.01,-20.66,-39.05,-36.93,-33.4,5.84,0,5.5,208,29,-15,1914,911,,,,,,
96,251,99.51,11.15,-0.72,0.01,-21,-39.05,-36.92,-33.53,5.6,0,5.16,202,28,-50,1914,918,,,,,,
97,201,99.52,10.85,-0.61,0.01,-21.83,-39.12,-36.92,-33.86,5,0,3.44,187,26,-78,1914,930,,,,,,
98,148,99.52,10.41,-0.61,0,-22.72,-39.21,-36.91,-34.21,4.14,0,2.88,170.5,23,-83,1914,944,,,,,,
99,130,99.52,10.23,-0.5,0.01,-23.12,-39.24,-36.91,-34.37,3.7,0,2.78,163,22.5,-85,1914,950,,,,,,
100,100,99.52,9.88,-0.51,0.01,-23.78,-39.29,-36.91,-34.61,2.64,0,2.72,149.5,20.5,-85,1914,1001,,,,,,
101,74,99.49,9.55,-0.4,0.01,-24.36,-39.32,-36.9,-34.82,2,0,2.58,138,19,-95,1914,1011,,,,,,
102,52,99.51,9.13,-0.41,0.01,-25.08,-39.37,-36.89,-35.06,1.7,0,2.26,125.5,17,-73,1914,1027,,,,,,
103,25,99.52,8.6,-0.3,0.01,-25.76,-39.39,-36.89,-35.23,1.12,0,2.16,112,15,-68,1914,1047,,,,,,
104,12,99.51,8.28,-0.3,0.01,-26.08,-39.38,-36.89,-35.2,0.92,0,2.16,105,14,-70,1914,1103,,,,,,
105,5,99.51,8.04,-0.2,0.01,-26.38,-39.39,-36.87,-35.03,0.8,0,2.12,99,12.5,-60,1914,1119,,,,,,
106,20,99.49,7.95,-0.19,0,-26.39,-39.38,-36.84,-35.19,-0.92,0,6.76,97.5,12,-35,1914,1356,,,,,,
107,41,99.49,7.96,-0.2,-0.01,-26.35,-39.39,-36.84,-35.42,-0.88,0,6.32,99,12,-10,1914,1405,,,,,,
108,59,99.49,8.06,-0.19,-0.01,-26.13,-39.37,-36.82,-35.46,-0.74,0,6.26,105.5,13,5,1914,1416,,,,,,
109,80,99.48,8.28,-0.2,-0.01,-25.82,-39.37,-36.82,-35.41,-0.36,0,6.32,110.5,14,28,1914,1432,,,,,,
110,92,99.51,8.4,-0.28,-0.01,-25.56,-39.36,-36.82,-35.33,-0.04,0,6.26,115.5,14.5,30,1914,1445,,,,,,
111,100,99.51,8.5,-0.29,-0.02,-25.37,-39.35,-36.81,-35.26,0.18,0,6.44,119,15,33,1914,1454,,,,,,
112,118,99.52,8.71,-0.28,-0.01,-25.03,-39.33,-36.82,-35.14,0.5,0,6.44,125.5,15.5,35,1914,1511,,,,,,
113,133,99.51,8.93,-0.3,-0.02,-24.72,-39.32,-36.82,-35.02,0.64,0,6.44,131.5,18.5,38,1914,1527,,,,,,
114,155,99.51,9.17,-0.41,-0.02,-24.26,-39.3,-36.84,-34.8,0.7,0,6.42,141,19.5,40,1914,1542,,,,,,
115,180,99.51,9.46,-0.39,0.02,-23.77,-39.27,-36.86,-34.61,0.84,0,6.46,150,20.5,40,1914,1558,,,,,,
116,206,99.51,9.78,-0.4,0.02,-23.28,-39.25,-36.87,-34.41,0.98,0,6.46,160.5,22.5,48,1914,1615,,,,,,
117,233,99.51,10.09,-0.5,0,-22.81,-39.23,-36.88,-34.21,1.1,0,6.44,170,24,55,1914,1632,,,,,,
118,259,99.51,10.42,-0.5,0.01,-22.34,-39.22,-36.89,-33.97,1.24,0,6.44,181,25.5,65,1914,1648,,,,,,
119,284,99.51,10.62,-0.62,0.01,-21.88,-39.2,-36.9,-33.77,1.3,0,6.44,188.5,24.5,73,1914,1705,,,,,,
120,310,99.49,10.93,-0.61,0.01,-21.36,-39.18,-36.91,-33.58,1.5,0,6.64,199,26,75,1914,1722,,,,,,
121,348,99.51,11.37,-0.61,-0.02,-20.77,-39.16,-36.91,-33.35,1.62,0,7.28,211.5,29.5,95,1914,1743,,,,,,
122,366,99.51,11.5,-0.71,0.01,-20.53,-39.15,-36.92,-33.27,1.84,0,7.52,216.5,31,120,1914,1751,,,,,,
123,384,99.51,11.71,-0.7,0.02,-20.29,-39.13,-36.92,-33.18,2,0,7.66,221.5,30.5,135,1914,1800,,,,,,
124,390,99.52,11.91,-0.71,-0.02,-20.16,-39.13,-36.92,-33.09,2,0,7.72,227,30.5,133,1914,1808,,,,,,
125,404,99.52,12.13,-0.7,0.02,-19.86,-39.12,-36.9,-32.96,2,0,7.74,233,31,135,1914,1821,,,,,,
126,416,99.51,12.43,-0.82,0.01,-19.61,-39.11,-36.91,-32.83,2.04,0,7.8,240,34,135,1914,1834,,,,,,
127,424,99.51,12.76,-0.82,-0.01,-19.41,-39.11,-36.92,-32.67,2.04,0,7.82,245,33,138,1914,1843,,,,,,
128,433,99.51,13.08,-0.82,0.01,-19.16,-39.11,-36.94,-32.55,2.06,0,7.84,251.5,34,135,1914,1856,,,,,,
129,436,99.48,13.37,-0.93,0.01,-18.97,-39.11,-36.96,-32.44,2.1,0,7.84,257,35,130,1914,1906,,,,,,
130,440,99.51,13.71,-0.92,0.02,-18.77,-39.11,-36.95,-32.31,2.12,0,7.84,263,35.5,125,1914,1916,,,,,,
131,445,99.51,13.82,-0.95,-0.02,-18.68,-39.11,-36.96,-32.27,2.14,0,7.84,266,36.5,123,1914,1921,,,,,,
132,445,99.48,14.13,-1.02,-0.02,-18.52,-39.11,-36.98,-32.16,2.38,0,7.24,271,36.5,113,1914,1930,,,,,,
133,446,201.67,14.48,-1.01,0.01,-18.32,-39.17,-37.06,-31.97,5.02,0,1.56,276,37.5,95,1914,1940,,,,,,
134,442,201.67,14.91,-1.01,-0.02,-18.14,-39.19,-37.1,-31.84,5.1,0,1.38,281.5,39,75,1914,1952,,,,,,
135,405,201.67,15.22,-1.13,0,-18.25,-39.29,-37.24,-31.83,5.1,0,1.2,281.5,39,65,1914,2338,,,,,,
136,383,201.66,15.2,-1.13,0.02,-18.28,-39.32,-37.2,-31.87,2.36,0,13.66,281,39,13,1914,2440,,,,,,
137,348,201.67,15.1,-1.13,-0.02,-18.55,-39.33,-37.21,-31.93,2.44,0,15.08,277,38.5,-18,1914,2452,,,,,,
138,321,201.65,15.02,-1.11,0,-18.8,-39.34,-37.2,-32.04,2.46,0,14.34,271,37.5,-33,1914,2501,,,,,,
139,297,201.66,14.9,-1.13,-0.03,-19.11,-39.36,-37.2,-32.2,2.42,0,13.78,264.5,36.5,-43,1914,2506,,,,,,
140,251,201.66,14.58,-1.02,0,-20,-39.41,-37.17,-32.57,2.4,0,13.44,249.5,34.5,-45,1914,2519,,,,,,
141,201,201.66,14.15,-0.91,0.01,-21.02,-39.48,-37.15,-33,2.38,0,13.38,230.5,31.5,-45,1914,2535,,,,,,
142,157,201.65,13.73,-0.88,0.01,-21.94,-39.53,-37.13,-33.36,2.3,0,13.32,212.5,28.5,-33,1914,2550,,,,,,
143,117,201.66,13.29,-0.81,-0.02,-22.85,-39.58,-37.1,-33.72,2.22,0,13.26,194.5,26,-30,1914,2605,,,,,,
144,96,201.66,12.96,-0.72,0,-23.38,-39.62,-37.11,-33.92,2.18,0,13.18,184.5,25,-30,1914,2615,,,,,,
145,70,201.67,12.42,-0.62,-0.02,-24.09,-39.66,-37.08,-34.19,2.06,0,13.08,170,22.5,-25,1914,2627,,,,,,
146,44,201.66,11.89,-0.61,0.02,-24.69,-39.68,-37.05,-34.42,1.98,0,13.02,156,20,-33,1914,2639,,,,,,
147,25,201.66,11.47,-0.52,0.01,-25.17,-39.69,-37.01,-34.6,1.86,0,12.9,147.5,19,-33,1914,2649,,,,,,
148,0,201.67,10.83,-0.4,0.01,-25.74,-39.68,-36.88,-34.68,1.72,0,12.84,131.5,17,-35,1914,2703,,,,,,
149,3,201.66,10.63,-0.39,0.01,-25.76,-39.66,-36.83,-34.67,1.7,0,12.9,130.5,16.5,-30,1914,2715,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
