ステップ,荷重0,変位計1,変位計2,変位計3,変位計4,変位計5,変位計6,変位計7,変位計8,変位計9,変位計10,変位計11,変位計12,変位計13,荷重14,日時,分秒,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,293,174.63,3.76,-0.2,0.02,4.78,0.92,-0.93,3.01,1.4,40.92,6.26,17.1,2.55,13,2514,1430
211,294,176.18,3.86,-0.19,0.02,4.83,0.93,-0.94,3.04,1.38,40.92,6.2,17.25,2.55,10,2514,1436
212,296,177.64,3.87,-0.21,0,4.89,0.94,-0.94,3.08,1.38,40.92,6.12,17.3,2.55,10,2514,1441
213,298,179.17,3.87,-0.23,-0.02,4.92,0.94,-0.94,3.1,1.34,40.92,6,17.5,2.65,15,2514,1446
214,301,180.56,3.94,-0.2,0.01,4.98,0.96,-0.95,3.14,1.36,40.92,6.36,17.55,2.55,13,2514,1451
215,301,182.01,3.97,-0.2,0.02,5.02,0.96,-0.95,3.17,1.34,40.92,6.44,17.7,2.6,10,2514,1456
216,304,183.28,3.98,-0.2,0.01,5.05,0.97,-0.97,3.18,1.34,40.92,6.28,17.8,2.65,13,2514,1501
217,305,184.06,3.97,-0.19,-0.01,5.07,0.97,-0.97,3.2,1.34,40.92,6.24,17.8,2.7,13,2514,1503
218,305,184.75,3.96,-0.19,0,5.1,0.98,-0.96,3.24,1.32,40.92,6.14,18,2.7,13,2514,1506
219,308,186.5,4.07,-0.2,0,5.18,1,-0.98,3.28,1.3,40.92,6.22,18.15,2.8,8,2514,1512
220,308,188.16,4.07,-0.2,0,5.2,1,-0.97,3.29,1.28,40.92,6.1,18.35,2.75,8,2514,1518
221,310,189.62,4.07,-0.21,0.01,5.25,1.01,-0.99,3.33,1.3,40.92,6.16,18.45,2.75,13,2514,1523
222,312,190.99,4.17,-0.19,0.01,5.3,1.02,-0.99,3.36,1.28,40.92,6.08,18.7,2.8,10,2514,1528
223,313,193.66,4.17,-0.2,0,5.39,1.06,-1.02,3.41,1.28,13.42,5.98,18.9,2.85,8,2514,1537
224,318,196.79,4.28,-0.21,0.02,5.51,1.06,-1.01,3.48,1.28,15.82,5.84,19.1,2.85,5,2514,1549
225,321,198.84,4.28,-0.25,-0.01,5.57,1.08,-1.03,3.52,1.3,17.68,5.38,19.35,2.9,0,2514,1556
226,317,199.63,4.38,-0.21,0,5.6,1.09,-1.02,3.52,1.3,17.88,5.36,19.4,2.95,5,2514,1606
227,300,199.73,4.48,-0.19,-0.02,5.59,1.12,-1.09,3.52,1.26,65.48,5.3,19.4,2.9,0,2514,2017
228,285,199.04,4.49,-0.19,0,5.53,1.13,-1.09,3.53,1.28,65.48,5.16,19.3,2.9,0,2514,2022
229,275,197.16,4.49,-0.2,0,5.56,1.13,-1.1,3.53,1.28,65.6,4.28,19.15,2.9,-3,2514,2027
230,265,195.6,4.49,-0.19,0,5.55,1.13,-1.1,3.53,1.28,65.8,3.82,18.95,2.85,-8,2514,2032
231,256,193.94,4.49,-0.2,0.01,5.53,1.13,-1.1,3.52,1.3,65.58,3.82,18.8,2.85,-10,2514,2037
232,251,192.36,4.48,-0.2,-0.01,5.51,1.13,-1.1,3.49,1.28,65.24,3.72,18.65,2.85,-8,2514,2042
233,244,190.61,4.43,-0.21,0,5.47,1.13,-1.1,3.46,1.28,64.8,3.58,18.5,2.8,-5,2514,2047
234,235,188.93,4.38,-0.21,-0.01,5.41,1.13,-1.1,3.43,1.26,64.34,3.7,18.3,2.8,-5,2514,2052
235,230,187.18,4.38,-0.21,-0.01,5.38,1.13,-1.1,3.4,1.26,63.66,3.7,18.15,2.75,-10,2514,2057
236,222,184.16,4.39,-0.21,0.01,5.28,1.12,-1.09,3.33,1.28,61.74,4.12,17.85,2.6,-5,2514,2106
237,210,180.35,4.38,-0.21,0.01,5.15,1.13,-1.09,3.23,1.26,62.38,4.26,17.5,2.65,-8,2514,2117
238,200,177.7,4.28,-0.21,0.01,5.06,1.13,-1.09,3.16,1.26,61.46,4.38,17.25,2.6,-3,2514,2124
239,191,174.03,4.28,-0.22,0,4.92,1.13,-1.11,3.07,1.24,60.18,4.02,16.95,2.6,-5,2514,2135
240,176,168.43,4.19,-0.21,0.01,4.71,1.12,-1.08,2.95,1.26,58.2,4.42,16.35,2.5,-5,2514,2151
241,160,160.9,4.17,-0.21,0.02,4.44,1.13,-1.12,2.77,1.24,51.86,4.54,15.6,2.35,-8,2514,2212
242,151,157.23,4.07,-0.21,0,4.29,1.12,-1.1,2.7,1.24,51.86,4.36,15.2,2.35,-3,2514,2223
243,140,152.71,4.06,-0.21,0,4.13,1.11,-1.1,2.59,1.22,105.34,4.68,14.75,2.2,-5,2514,2235
244,131,148.67,3.98,-0.22,0,3.96,1.13,-1.09,2.5,1.2,105.34,4.68,14.3,2.15,-3,2514,2246
245,111,138.16,3.86,-0.21,-0.01,3.56,1.13,-1.12,2.26,1.1,104.28,4.34,13.3,2.05,-5,2514,2316
246,100,133.4,3.74,-0.15,-0.02,3.39,1.13,-1.1,2.18,1.12,103.14,4.42,12.8,1.95,-5,2514,2329
247,91,128.96,3.65,-0.12,-0.01,3.23,1.13,-1.07,2.1,1.12,102.06,4.62,12.35,1.9,-5,2514,2341
248,80,123.87,3.55,-0.11,-0.01,3.03,1.13,-1.08,1.99,1.1,100.66,4.46,11.85,1.85,-5,2514,2355
249,69,118.55,3.45,-0.11,-0.01,2.84,1.13,-1.09,1.89,1.06,99.4,4.56,11.3,1.75,-5,2514,2410
250,62,113.44,3.45,-0.11,0,2.65,1.14,-1.09,1.79,1.06,98.66,4.7,10.75,1.7,-5,2514,2424
251,50,107.36,3.25,-0.1,0,2.44,1.14,-1.08,1.71,1.02,96.98,4.76,10.25,1.65,-5,2514,2440
252,42,101.95,3.14,-0.1,0,2.25,1.12,-1.09,1.65,1,95.88,4.68,9.7,1.55,-5,2514,2454
253,30,96.17,3.02,-0.09,-0.01,2.11,1.11,-1.06,1.63,0.92,95.64,4.54,9.15,1.4,-5,2514,2510
254,21,90.77,2.92,-0.07,0,1.96,1.03,-1.06,1.61,0.9,94.34,4.62,8.7,1.3,0,2514,2524
255,12,85.37,2.72,-0.1,0,1.81,1.03,-1.05,1.61,0.86,93.76,4.4,8.2,1.3,-10,2514,2539
256,-1,79.19,2.56,-0.1,0.02,1.66,0.99,-1.04,1.62,0.8,93.04,4.8,7.5,1.25,-13,2514,2557
,,,,,,,,,,,,,,,,,
