ステップ,荷重0,変位計1,変位計2,変位計3,変位計4,変位計5,変位計6,変位計7,変位計8,変位計9,変位計10,変位計11,変位計12,変位計13,荷重14,日時,分秒,,,,,,,,,,,,,
22,2,0.1,0.01,0.02,0.01,0.09,0,0.01,0.03,-0.98,-0.32,0.02,1,0,-3,413,5427,,,,,,,,,,,,,
23,2,0.14,0,0.01,0,0.1,0.01,0,0.04,1.16,-0.2,0.2,1,0,10,413,5803,,,,,,,,,,,,,
27,70,2.38,0.09,-0.02,0,0.17,0.01,0.02,0.08,1.26,-0.1,0.96,1.5,0.5,90,414,711,,,,,,,,,,,,,
28,72,2.39,0.1,-0.01,-0.01,0.17,0.01,0,0.08,1.26,-0.1,1,3,0.5,113,414,757,,,,,,,,,,,,,
29,106,3.43,0.11,-0.01,0.01,0.25,0.01,0.01,0.1,1.34,0,1.24,3.5,0.5,158,414,759,,,,,,,,,,,,,
30,126,4.38,0.1,-0.01,0,0.27,0.01,0.02,0.12,1.34,0.02,1.54,3.5,1.5,190,414,802,,,,,,,,,,,,,
31,142,5.16,0.1,-0.01,0,0.31,0,0.01,0.13,1.38,0.08,1.74,3.5,0.5,215,414,804,,,,,,,,,,,,,
32,165,5.91,0.1,-0.01,0,0.35,-0.01,0.02,0.15,1.4,0.14,1.96,4,1,245,414,806,,,,,,,,,,,,,
33,183,6.97,0.11,0.01,0.01,0.41,0,0.04,0.15,1.4,0.16,2.42,4.5,1,273,414,809,,,,,,,,,,,,,
34,204,8.11,0.21,-0.01,-0.01,0.47,0,0.04,0.17,1.4,0.18,3.2,5,2,310,414,812,,,,,,,,,,,,,
35,197,8.67,0.2,-0.02,0,0.47,0,0.05,0.19,1.46,0.26,3.4,5.5,0.5,265,414,831,,,,,,,,,,,,,
36,133,7.43,0.21,-0.01,0.01,0.47,0,0.06,0.19,1.62,0.4,3.16,7,1,165,414,835,,,,,,,,,,,,,
37,101,6.68,0.11,-0.02,0.02,0.48,0,0.06,0.18,1.6,0.4,3.06,7.5,1,123,414,837,,,,,,,,,,,,,
38,75,5.72,0.1,-0.01,0.02,0.46,0,0.07,0.17,1.62,0.4,2.82,8.5,1,80,414,840,,,,,,,,,,,,,
39,49,4.76,0.1,-0.02,0.01,0.44,0,0.06,0.14,1.6,0.42,2.44,6.5,0.5,45,414,842,,,,,,,,,,,,,
40,23,3.9,0.09,-0.03,0,0.39,0.01,0.07,0.11,1.52,0.3,2.1,5.5,1,5,414,845,,,,,,,,,,,,
41,7,3.05,0.1,-0.02,0,0.31,0.02,0.07,0.08,1.46,0.2,1.6,5.5,1,-13,414,847,,,,,,,,,,,,
42,3,2.49,0.09,-0.02,0.03,0.3,0.03,0.08,0.08,1.44,0.18,1.48,4,0.5,-10,414,849,,,,,,,,,,,,
43,14,2.76,0.11,0.02,0,0.29,0.03,0.08,0.09,1.44,0.18,1.6,3,0.5,18,414,941,,,,,,,,,,,,
44,87,4.57,0.11,0.03,0.01,0.35,0.03,0.06,0.13,1.5,0.2,2.2,2.5,0.5,125,414,946,,,,,,,,,,,,
45,135,6.4,0.21,-0.01,-0.01,0.41,0.02,0.06,0.16,1.52,0.28,2.78,3,0.5,203,414,952,,,,,,,,,,,,
46,157,7.05,0.21,0,-0.01,0.44,0.01,0.06,0.17,1.54,0.3,2.94,4,0,238,414,954,,,,,,,,,,,,
47,184,7.9,0.22,0.01,0,0.48,0.01,0.06,0.18,1.54,0.34,3.24,4.5,0.5,278,414,957,,,,,,,,,,,,
48,206,8.57,0.22,0,-0.01,0.51,0,0.06,0.2,1.56,0.34,3.46,6.5,1,310,414,959,,,,,,,,,,,,
49,224,9.23,0.22,0,0,0.54,0,0.06,0.19,1.52,0.34,3.7,7.5,0.5,338,414,1001,,,,,,,,,,,,
50,242,9.99,0.21,-0.01,-0.01,0.57,-0.01,0.06,0.21,1.52,0.3,4.04,8,2,363,414,1003,,,,,,,,,,,,
51,262,11.03,0.21,0,0,0.63,-0.01,0.07,0.22,1.54,0.32,4.52,8,1,393,414,1007,,,,,,,,,,,,
52,302,13.04,0.32,0,0,0.74,0,0.08,0.24,1.6,0.46,6.12,9.5,1.5,460,414,1014,,,,,,,,,,,,
53,344,15.03,0.31,0.02,0.01,0.84,0,0.09,0.26,1.78,0.74,6.5,10.5,1.5,525,414,1021,,,,,,,,,,,,
54,363,15.97,0.44,0.03,0.01,0.87,0,0.1,0.26,1.88,0.88,6.68,10.5,1,555,414,1024,,,,,,,,,,,,
55,403,17.97,0.41,-0.01,0,0.96,-0.02,0.09,0.26,2.16,1.24,7,13,1.5,623,414,1032,,,,,,,,,,,,
