ステップ,荷重0,変位計1,変位計2,変位計3,変位計4,変位計5,変位計6,変位計7,変位計8,変位計9,変位計10,変位計11,変位計12,変位計13,荷重14,日時,分秒,,,,,,,,,,,,,,
100,-16,4.74,0.3,-0.58,0,-0.01,-0.13,0.26,0.04,0.98,0.32,0,0.55,0,0,1815,1914,,,,,,,,
101,-25,3.42,0.2,-0.48,-0.02,-0.03,-0.14,0.25,0.04,0.88,0.3,0,0.45,0.1,0,1815,1919,,,,,,,,
102,-27,2.84,0.19,-0.38,-0.01,-0.05,-0.14,0.24,0.03,0.8,0.28,0,0.5,0.05,0,1815,1924,,,,,,,,
103,-33,1.33,0.19,-0.28,-0.02,-0.06,-0.16,0.24,0.03,0.58,0.24,0,0.25,0,0,1815,1928,,,,,,,,
104,-44,-1.12,0.1,-0.08,-0.01,-0.07,-0.2,0.24,0.01,0.16,0.14,0,0,-0.05,0,1815,1933,,,,,,,,
105,-52,-3.58,-0.11,0.22,0,-0.07,-0.27,0.24,-0.01,-0.08,0.02,0,-0.3,-0.1,0,1815,1938,,,,,,,,
106,-67,-5.85,-0.17,0.33,-0.03,-0.12,-0.41,0.22,-0.03,-0.22,-0.26,0,-0.4,0,0,1815,1943,,,,,,,,
107,-97,-8.44,-0.33,0.53,-0.03,-0.22,-0.53,0.18,-0.02,-0.34,-0.42,0,-0.65,-0.1,0,1815,1948,,,,,,,,
108,-131,-10.97,-0.43,0.72,-0.04,-0.28,-0.64,0.14,0,-0.32,-0.44,0,-0.85,-0.05,0,1815,1953,,,,,,,,
109,-167,-13.33,-0.54,0.82,-0.04,-0.34,-0.7,0.04,0.01,-0.1,-0.34,0,-1.05,-0.05,0,1815,1958,,,,,,,,
110,-191,-15.22,-0.64,0.83,-0.03,-0.4,-0.71,-0.01,0.02,0.28,-0.04,0,-1.2,-0.1,0,1815,2001,,,,,,,,
111,-211,-16.07,-0.74,0.88,-0.03,-0.42,-0.72,-0.03,0.03,0.5,0.16,0,-1.35,-0.1,0,1815,2003,,,,,,,,
112,-199,-16.65,-0.75,0.94,-0.04,-0.43,-0.73,-0.04,0.03,0.52,0.2,0,-1.3,-0.1,0,1815,2028,,,,,,,,
113,-138,-14.18,-0.64,0.94,-0.01,-0.38,-0.72,-0.03,0.02,-0.08,-0.18,0,-1.1,-0.1,0,1815,2033,,,,,,,,
114,-88,-11.54,-0.52,0.84,-0.01,-0.33,-0.66,0.07,0.02,-0.4,-0.4,0,-0.85,-0.1,0,1815,2038,,,,,,,,
115,-47,-8.88,-0.43,0.63,-0.01,-0.23,-0.49,0.17,-0.01,-0.48,-0.48,0,-0.65,-0.1,0,1815,2043,,,,,,,,
116,-22,-6.42,-0.33,0.22,-0.01,-0.12,-0.31,0.28,-0.03,-0.42,-0.5,0,-0.4,-0.05,0,1815,2048,,,,,,,,
117,-15,-5.19,-0.22,0.05,-0.01,-0.05,-0.27,0.35,-0.02,-0.32,-0.5,0,-0.35,-0.1,0,1815,2053,,,,,,,,
118,-14,-4.81,-0.23,0.03,-0.04,-0.05,-0.27,0.35,-0.03,-0.3,-0.5,0,-0.25,0.05,0,1815,2057,,,,,,,,
119,0,-3.01,-0.11,-0.08,-0.04,0,-0.23,0.38,-0.03,-0.26,-0.44,0,-0.1,0.05,0,1815,2103,,,,,,,,
120,12,-0.66,-0.12,-0.18,-0.02,0.03,-0.19,0.34,-0.03,0,-0.34,0,0.1,0.05,0,1815,2107,,,,,,,,
121,26,1.68,-0.01,-0.28,-0.02,0.05,-0.16,0.33,-0.02,0.24,-0.2,0,0.35,0.05,0,1815,2112,,,,,,,,
122,42,3.99,0.09,-0.29,-0.02,0.09,-0.14,0.33,-0.01,0.48,-0.04,0,0.65,0.25,0,1815,2116,,,,,,,,
123,61,6.45,0.1,-0.42,-0.03,0.14,-0.13,0.33,-0.01,0.68,0.1,0,0.85,0.15,0,1815,2121,,,,,,,,
124,82,8.92,0.2,-0.5,-0.03,0.2,-0.11,0.33,-0.01,0.9,0.24,0,1.05,0.15,0,1815,2126,,,,,,,,
125,106,11.27,0.2,-0.6,-0.01,0.26,-0.1,0.34,0.01,1.06,0.38,0,1.2,0.15,0,1815,2130,,,,,,,,
126,133,13.64,0.32,-0.69,-0.01,0.32,-0.1,0.33,0,1.18,0.5,0,1.5,0.2,0,1815,2135,,,,,,,,
127,164,15.92,0.32,-0.71,-0.01,0.38,-0.08,0.34,0.01,1.32,0.64,0,1.75,0.2,0,1815,2140,,,,,,,,
128,196,18.1,0.3,-0.82,0.02,0.44,-0.07,0.35,0.01,1.44,0.76,0,1.95,0.25,0,1815,2144,,,,,,,,
129,226,20.37,0.31,-0.79,0.07,0.52,-0.05,0.35,0.02,1.64,0.9,0,2.15,0.25,0,1815,2149,,,,,,,,
130,247,22.66,0.42,-0.83,0.16,0.61,-0.02,0.38,0.02,1.92,1.1,0,2.25,0.3,0,1815,2154,,,,,,,,
131,265,24.92,0.41,-0.9,0.14,0.73,-0.01,0.39,0.03,2.24,1.34,0,2.55,0.3,0,1815,2159,,,,,,,,
132,280,27.1,0.42,-0.89,0.08,0.88,0,0.39,0.06,2.58,1.54,0,2.8,0.4,0,1815,2203,,,,,,,,
133,300,30.05,0.51,-0.92,0.09,1.02,0.01,0.4,0.06,2.98,1.86,0,3.1,0.45,0,1815,2209,,,,,,,,
134,274,30.63,0.62,-1,0.11,0.89,0.04,0.38,0.08,3.12,1.98,0,3.05,0.35,0,1815,2234,,,,,,,,
135,220,28.62,0.62,-1.02,0.09,0.75,0.04,0.36,0.09,3.06,1.86,0,2.8,0.3,0,1815,2238,,,,,,,,
136,167,26.34,0.63,-0.99,0.09,0.66,0.04,0.33,0.09,2.96,1.72,0,2.55,0.25,0,1815,2243,,,,,,,,
137,120,23.9,0.62,-0.99,0.08,0.57,0.04,0.34,0.09,2.86,1.56,0,2.4,0.4,0,1815,2248,,,,,,,,
138,82,21.48,0.66,-0.89,0.07,0.46,0.01,0.31,0.09,2.76,1.38,0,2.15,0.35,0,1815,2253,,,,,,,,
139,50,18.86,0.62,-0.89,0.07,0.35,-0.01,0.31,0.08,2.68,1.18,0,1.9,0.3,0,1815,2258,,,,,,,,
140,25,16.59,0.59,-0.79,0.07,0.25,-0.03,0.3,0.09,2.6,1.06,0,1.75,0.25,0,1815,2302,,,,,,,,
141,5,13.93,0.61,-0.78,0.09,0.18,-0.02,0.3,0.08,2.5,0.94,0,1.55,0.2,0,1815,2307,,,,,,,,
142,-13,11.37,0.51,-0.68,0.05,0.11,-0.05,0.29,0.08,2.34,0.82,0,1.25,0.15,0,1815,2312,,,,,,,,
143,-22,9.76,0.51,-0.68,0.05,0.08,-0.05,0.3,0.09,2.2,0.76,0,1.05,0,0,1815,2317,,,,,,,,
144,-25,9.02,0.52,-0.71,0.01,0.07,-0.06,0.3,0.08,2.12,0.72,0,1,0.05,0,1815,2321,,,,,,,,
145,-31,8.25,0.41,-0.59,0.01,0.04,-0.06,0.29,0.08,2,0.68,0,0.95,0,0,1815,2326,,,,,,,,
146,-41,5.79,0.42,-0.58,0.02,0.02,-0.1,0.3,0.07,1.54,0.58,0,0.7,0.05,0,1815,2331,,,,,,,,
147,-44,3.26,0.21,-0.18,0.01,-0.02,-0.11,0.28,0.04,0.96,0.56,0,0.45,0,0,1815,2335,,,,,,,,
148,-47,0.87,0.09,0.02,0,-0.03,-0.13,0.27,0.01,0.36,0.52,0,0.2,-0.05,0,1815,2340,,,,,,,,
149,-52,-0.74,0.08,0.23,-0.01,-0.04,-0.2,0.26,-0.01,0.08,0.48,0,0.05,0.15,0,1815,2343,,,,,,,,
150,-65,-3.1,-0.01,0.37,-0.01,-0.08,-0.33,0.25,-0.02,-0.12,0.22,0,-0.15,-0.05,0,1815,2348,,,,,,,,
151,-76,-5.59,-0.11,0.43,-0.01,-0.14,-0.4,0.24,-0.02,-0.18,-0.26,0,-0.4,-0.1,0,1815,2352,,,,,,,,
152,-93,-8.02,-0.22,0.53,-0.02,-0.19,-0.47,0.24,-0.02,-0.24,-0.62,0,-0.6,-0.1,0,1815,2357,,,,,,,,
153,-120,-10.3,-0.38,0.74,-0.02,-0.24,-0.56,0.21,-0.02,-0.24,-0.7,0,-0.8,-0.15,0,1815,2402,,,,,,,,
154,-152,-12.86,-0.53,0.84,-0.01,-0.29,-0.62,0.13,-0.02,-0.1,-0.68,0,-1.05,-0.2,0,1815,2407,,,,,,,,
155,-189,-15.51,-0.73,0.89,-0.01,-0.38,-0.66,0.08,0,0.38,-0.38,0,-1.3,-0.1,0,1815,2412,,,,,,,,
