ステップ,荷重0,変位計1,変位計2,変位計3,変位計4,変位計5,変位計6,変位計7,変位計8,変位計9,変位計10,変位計11,変位計12,変位計13,荷重14,日時,分秒,,,,,,,,,,,,,
5,3,0.08,-0.04,-0.04,-0.05,-0.02,-0.03,-0.03,0,-0.04,0,0,0.05,0,0,1111,1107,,,,,,,,,,,,,
6,67,1.3,0.08,0,-0.04,0.11,-0.01,0.03,-0.01,-0.06,0.06,0,0.1,0,0,1111,1112,,,,,,,,,,,,,
7,139,3.29,0.09,0,-0.03,0.3,0.02,0.1,-0.01,0.12,0.28,0,0.1,0.05,0,1111,1117,,,,,,,,,,,,,
8,205,5.01,0.2,-0.01,-0.04,0.45,0.05,0.15,0,0.4,0.52,0,0.3,0.05,0,1111,1122,,,,,,,,,,,,,
9,194,5.1,0.25,-0.01,-0.02,0.45,0.03,0.15,0,0.38,0.54,0,0.3,0,0,1111,1149,,,,,,,,,,,,,
10,101,3.96,0.26,-0.02,-0.04,0.26,0.05,0.14,0,0.32,0.46,0,0.3,0.05,0,1111,1154,,,,,,,,,,,,,
11,14,2.06,0.2,-0.02,-0.05,0.12,0.06,0.09,0.02,0.18,0.34,0,0.1,0,0,1111,1159,,,,,,,,,,,,,
12,1,1.4,0.2,-0.02,-0.04,0.07,0.05,0.07,0.02,0.12,0.28,0,0,0,0,1111,1204,,,,,,,,,,,,,
13,-48,-0.49,0.1,-0.01,-0.03,-0.08,0.05,0.03,0.03,-0.02,0.06,0,-0.15,0.05,0,1111,1209,,,,,,,,,,,,,
14,-107,-2.19,0.11,-0.02,-0.02,-0.18,0.05,-0.03,0.09,-0.16,-0.08,0,-0.35,0,0,1111,1213,,,,,,,,,,,,,
15,-178,-4,-0.02,-0.02,-0.02,-0.25,0.07,-0.18,0.23,-0.4,-0.22,0,-0.4,-0.05,0,1111,1218,,,,,,,,,,,,,
16,-212,-4.86,-0.12,-0.02,-0.13,-0.28,0.08,-0.26,0.3,-0.54,-0.28,0,-0.5,-0.05,0,1111,1221,,,,,,,,,,,,,
17,-204,-4.95,-0.11,-0.02,-0.11,-0.25,0.07,-0.27,0.29,-0.6,-0.34,0,-0.5,-0.05,0,1111,1237,,,,,,,,,,,,,
18,-67,-3.34,0,-0.02,-0.11,-0.2,0.08,-0.22,0.09,-0.48,-0.4,0,-0.35,0,0,1111,1242,,,,,,,,,,,,,
19,3,-1.64,0.1,-0.02,-0.02,-0.14,0.08,-0.13,0.04,-0.46,-0.4,0,-0.25,0,0,1111,1246,,,,,,,,,,,,,
20,21,-0.49,0.1,-0.02,-0.02,-0.07,0.07,-0.09,0.03,-0.28,-0.16,0,-0.1,0,0,1111,1251,,,,,,,,,,,,
21,63,1.49,0.21,0.01,-0.01,0.11,0.07,-0.01,0.03,-0.06,0.18,0,0.1,0.05,0,1111,1256,,,,,,,,,,,,
22,121,3.29,0.21,0.01,-0.01,0.27,0.07,0.07,0.02,0.16,0.36,0,0.2,0.05,0,1111,1301,,,,,,,,,,,,
23,196,5.01,0.32,0.01,-0.01,0.44,0.07,0.13,0.03,0.4,0.58,0,0.35,0.05,0,1111,1305,,,,,,,,,,,,
24,222,5.58,0.32,0.01,-0.01,0.5,0.07,0.15,0.01,0.44,0.64,0,0.4,0.05,0,1111,1307,,,,,,,,,,,,
25,212,5.67,0.31,-0.02,-0.05,0.49,0.08,0.16,0.01,0.48,0.66,0,0.4,0.05,0,1111,1331,,,,,,,,,,,,
26,121,4.63,0.31,0,-0.03,0.31,0.07,0.13,0.02,0.42,0.56,0,0.35,0,0,1111,1336,,,,,,,,,,,,
27,31,2.82,0.32,0,-0.03,0.18,0.07,0.07,0.03,0.24,0.44,0,0.1,0,0,1111,1340,,,,,,,,,,,,
28,2,1.59,0.3,0,-0.03,0.09,0.07,0.05,0.03,0.14,0.34,0,0,0,0,1111,1345,,,,,,,,,,,,
29,-34,-0.21,0.2,-0.03,-0.04,-0.07,0.07,0.01,0.06,-0.04,0.06,0,-0.15,0,0,1111,1350,,,,,,,,,,,,
30,-85,-2.1,0.1,-0.04,-0.06,-0.16,0.06,-0.06,0.09,-0.24,-0.2,0,-0.25,-0.05,0,1111,1355,,,,,,,,,,,,
31,-158,-3.92,-0.02,-0.04,-0.16,-0.25,0.07,-0.19,0.22,-0.44,-0.26,0,-0.45,-0.05,0,1111,1400,,,,,,,,,,,,
32,-214,-5.08,-0.03,-0.04,-0.15,-0.28,0.07,-0.28,0.32,-0.6,-0.34,0,-0.55,-0.1,0,1111,1404,,,,,,,,,,,,
33,-206,-5.15,-0.03,-0.03,-0.15,-0.27,0.07,-0.28,0.33,-0.6,-0.34,0,-0.6,-0.05,0,1111,1427,,,,,,,,,,,,
34,-94,-3.82,-0.02,-0.03,-0.14,-0.23,0.07,-0.26,0.12,-0.54,-0.38,0,-0.4,-0.05,0,1111,1431,,,,,,,,,,,,
35,-34,-2.77,0.09,-0.03,-0.04,-0.2,0.07,-0.19,0.07,-0.52,-0.46,0,-0.35,0.05,0,1111,1434,,,,,,,,,,,,
