CH_000	Def_Angle_1_14
526	0.0170695970695971
631	0.0197655677655678
701	0.0211575091575092
861	0.0237728937728938
951	0.0251135531135531
1137	0.0277435897435897
1302	0.0303076923076923
1367	0.0316923076923077
1377	0.033047619047619
756	0.0323076923076923
496	0.031010989010989
210	0.0284468864468864
130	0.0271282051282051
60	0.0244395604395604
10	0.0217362637362637
-5	0.0204102564102564
-20	0.0177069597069597
-45	0.0150549450549451
-50	0.0136996336996337
-75	0.011032967032967
-85	0.00967032967032967
-105	0.00694505494505495
-125	0.00421245421245421
-140	0.00281318681318681
-160	0.000124542124542125
-180	-0.00254945054945055
-190	-0.00391208791208791
-210	-0.00657875457875458
-225	-0.00794139194139194
-280	-0.0106666666666667
-356	-0.0133479853479853
-406	-0.0146959706959707
-511	-0.0172747252747253
-636	-0.0198241758241758
-706	-0.0211428571428571
-886	-0.0237362637362637
-996	-0.0250695970695971
-1212	-0.0276776556776557
-1432	-0.0302710622710623
-1502	-0.0315384615384615
-1362	-0.0317435897435897
-616	-0.0295018315018315
-416	-0.0282271062271062
-195	-0.0256849816849817
-100	-0.0230769230769231
-85	-0.0217069597069597
-60	-0.019010989010989
-50	-0.0176483516483517
-25	-0.015018315018315
5	-0.0124395604395604
20	-0.0111428571428571
35	-0.00858608058608059
55	-0.00594871794871795
70	-0.00457142857142857
85	-0.00197802197802198
100	-0.000644688644688645
95	-0.000714285714285714
90	-0.000725274725274725
90	-0.000622710622710623
90	-0.000527472527472527
90	-0.000769230769230769
165	0.00464468864468864
200	0.00747619047619048
295	0.0128021978021978
356	0.0159413919413919
491	0.0211355311355311
606	0.0238754578754579
526	0.0299047619047619
686	0.0341978021978022
706	0.0367728937728938
646	0.0421062271062271
561	0.0473479853479853
556	0.0498681318681319
571	0.056021978021978
581	0.0586190476190476
596	0.0640622710622711
576	0.0653076923076923
451	0.0645421245421245
280	0.0594945054945055
180	0.0545641025641026
135	0.0518864468864469
60	0.0471941391941392
10	0.0431575091575092
-10	0.0411208791208791
-35	0.0355384615384615
-45	0.0331501831501831
-65	0.028952380952381
-75	0.0247802197802198
-80	0.0212857142857143
-90	0.0152673992673993
-105	0.00995604395604396
-120	0.00752014652014652
-150	0.00190476190476191
-165	-0.00105128205128205
-185	-0.0077948717948718
-230	-0.0135274725274725
-260	-0.015996336996337
-320	-0.0213882783882784
-391	-0.0267875457875458
-426	-0.0296959706959707
-486	-0.0350659340659341
-511	-0.0378241758241758
-486	-0.0434175824175824
-511	-0.0484542124542125
-526	-0.0509010989010989
-506	-0.0556520146520147
-496	-0.0557069597069597
-491	-0.0556520146520147
