CH_000	Def_Angle_1_14
0	0.000205128205128205
35	0.00015018315018315
70	0.000205128205128205
130	0.000263736263736264
175	0.000391941391941392
200	0.000351648351648352
225	0.000615384615384615
275	0.000615384615384615
295	0.000736263736263736
346	0.000857142857142857
366	0.000952380952380952
411	0.00105128205128205
431	0.00112454212454212
451	0.0012014652014652
491	0.00144688644688645
511	0.00154578754578755
546	0.0015018315018315
566	0.00158974358974359
591	0.00173260073260073
606	0.00183150183150183
611	0.00193040293040293
546	0.00207326007326007
491	0.00190842490842491
401	0.0017985347985348
361	0.00171062271062271
285	0.00167399267399267
255	0.00133699633699634
220	0.00141025641025641
165	0.00121245421245421
140	0.00117216117216117
95	0.00104395604395604
70	0.00115018315018315
50	0.000897435897435898
15	0.000791208791208791
-5	0.0006996336996337
-20	0.000692307692307692
-55	0.000615384615384615
-75	0.000692307692307692
-110	0.000358974358974359
-130	0.000384615384615385
-170	0.00015018315018315
-190	0.000274725274725275
-210	0.000142857142857143
-245	-9.52380952380952e-05
-260	-0.00015018315018315
-290	-0.000315018315018315
-305	-0.000380952380952381
-336	-0.000567765567765568
-346	-0.000655677655677656
-361	-0.000725274725274725
-381	-0.000868131868131868
-391	-0.000908424908424908
-411	-0.00101098901098901
-421	-0.00110622710622711
-446	-0.00107326007326007
-456	-0.00133333333333333
-466	-0.00138095238095238
-486	-0.00147985347985348
-496	-0.00162271062271062
-491	-0.0016996336996337
-456	-0.00154578754578755
-391	-0.00137728937728938
-366	-0.00154578754578755
-341	-0.00144322344322344
-290	-0.00119413919413919
-265	-0.000875457875457876
-225	-0.000952380952380952
-200	-0.000842490842490843
-160	-0.000945054945054945
-140	-0.000534798534798535
-125	-0.000648351648351648
-90	-0.000549450549450549
-75	-0.000582417582417583
-40	-0.000336996336996337
-25	-0.000326007326007326
-5	-0.00026007326007326
10	-0.000120879120879121
20	-0.000194139194139194
50	5.49450549450549e-05
45	-4.3956043956044e-05
70	0.000216117216117216
85	0.000205128205128205
120	0.000274725274725275
135	0.000318681318681319
155	0.000406593406593407
195	0.000472527472527473
215	0.000534798534798535
255	0.000765567765567766
275	0.000842490842490843
320	0.000956043956043956
341	0.00105128205128205
366	0.00103296703296703
406	0.00124908424908425
