CH_000	Def_Angle_1_14
15	0.0227545787545788
0	0.0200879120879121
-5	0.0187252747252747
-15	0.01603663003663
-20	0.0146886446886447
-25	0.01203663003663
-40	0.00935531135531136
-40	0.00798534798534799
-55	0.00531868131868132
-65	0.00264468864468864
-75	0.00126739926739927
-90	-0.00139194139194139
-100	-0.00271062271062271
-125	-0.00535531135531136
-160	-0.008
-180	-0.0093992673992674
-230	-0.0121318681318681
-300	-0.0148278388278388
-336	-0.0162051282051282
-386	-0.0188791208791209
-406	-0.0202271062271062
-436	-0.0229010989010989
-471	-0.0255970695970696
-486	-0.026974358974359
-511	-0.0296556776556777
-536	-0.0323150183150183
-521	-0.0326886446886447
-270	-0.0317655677655678
-190	-0.0303882783882784
-100	-0.0277142857142857
-50	-0.0250915750915751
-30	-0.0237435897435897
-10	-0.0211282051282051
5	-0.0184835164835165
10	-0.0171135531135531
20	-0.0144102564102564
20	-0.013025641025641
25	-0.0103443223443223
30	-0.00766300366300366
35	-0.00625641025641026
40	-0.0035970695970696
50	-0.000967032967032967
50	-8.05860805860806e-05
55	0.000666666666666667
55	0.00202930402930403
65	0.0046959706959707
80	0.00733333333333333
85	0.00866666666666667
105	0.0113479853479853
125	0.013992673992674
135	0.0153479853479853
160	0.017985347985348
195	0.0206373626373626
210	0.022021978021978
245	0.0246153846153846
265	0.0259413919413919
325	0.0285347985347985
381	0.0311282051282051
401	0.0323882783882784
315	0.0325714285714286
180	0.0317069597069597
95	0.0291428571428571
50	0.0264908424908425
35	0.0251062271062271
25	0.0224249084249084
10	0.0197582417582418
5	0.0184029304029304
0	0.0157582417582418
-10	0.0131062271062271
-10	0.0117362637362637
-15	0.00906959706959707
-20	0.00769230769230769
-30	0.004996336996337
-35	0.00231501831501832
-40	0.000930402930402931
-45	-0.00171428571428571
-55	-0.00432967032967033
-60	-0.00569230769230769
-75	-0.00833699633699634
-85	-0.00972893772893773
-100	-0.0124175824175824
-130	-0.0151135531135531
-145	-0.0164908424908425
-175	-0.0191575091575092
-215	-0.0218095238095238
-240	-0.0232014652014652
-295	-0.0258901098901099
-330	-0.0272527472527473
-391	-0.0299267399267399
-441	-0.0325421245421245
-431	-0.0327472527472528
-230	-0.0315311355311355
-120	-0.0288644688644689
-90	-0.0275018315018315
-50	-0.0248644688644689
-35	-0.0235384615384615
-15	-0.0209084249084249
-5	-0.0182271062271062
0	-0.0168498168498168
5	-0.0141831501831502
10	-0.0114798534798535
15	-0.0101098901098901
20	-0.00740659340659341
25	-0.00602197802197802
25	-0.00334065934065934
35	-0.000703296703296703
30	7.32600732600733e-06
30	5.12820512820513e-05
30	1.83150183150183e-05
30	4.3956043956044e-05
30	-7.32600732600733e-06
35	0.000736263736263736
55	0.00608058608058608
80	0.0113699633699634
95	0.0143809523809524
140	0.0199304029304029
170	0.0228315018315018
255	0.0280549450549451
376	0.0336153846153846
431	0.0362564102564103
491	0.0416227106227106
521	0.0470879120879121
536	0.0499377289377289
561	0.0553369963369963
566	0.0581941391941392
586	0.0635934065934066
556	0.0668351648351648
466	0.0665934065934066
185	0.0613150183150183
110	0.0559047619047619
85	0.053043956043956
45	0.0476263736263736
30	0.0448021978021978
10	0.0393919413919414
-5	0.03403663003663
-15	0.0312307692307692
-25	0.0257472527472528
-35	0.0203699633699634
-40	0.0175018315018315
-45	0.0121245421245421
-45	0.00941758241758242
-55	0.00402197802197802
-65	-0.00156410256410256
-75	-0.00432234432234432
-95	-0.0096007326007326
-125	-0.0153076923076923
-145	-0.0179120879120879
-200	-0.0235677655677656
-230	-0.0262710622710623
-310	-0.0315347985347985
-376	-0.037021978021978
-401	-0.0397289377289377
-446	-0.0450952380952381
-486	-0.0503956043956044
-501	-0.0533186813186813
-526	-0.0588351648351648
-556	-0.064047619047619
-551	-0.0661611721611722
-406	-0.0652197802197802
-285	-0.0625641025641026
-175	-0.0572710622710623
-110	-0.0516959706959707
-90	-0.048959706959707
-55	-0.0436153846153846
-30	-0.0381758241758242
-15	-0.0353369963369963
0	-0.0298717948717949
10	-0.0271611721611722
20	-0.0217179487179487
25	-0.0163626373626374
25	-0.0135494505494506
35	-0.00813919413919414
40	-0.00281684981684982
40	-0.000282051282051282
45	0.000714285714285714
50	0.00333699633699634
60	0.00864835164835165
75	0.0141282051282051
85	0.017040293040293
105	0.0223150183150183
125	0.0275860805860806
140	0.0306153846153846
165	0.0359267399267399
180	0.0388644688644689
220	0.0441758241758242
260	0.0495860805860806
285	0.0523772893772894
346	0.0579194139194139
411	0.0633516483516484
441	0.0660439560439561
396	0.0665897435897436
175	0.0617472527472527
145	0.058992673992674
105	0.0534798534798535
85	0.0506776556776557
55	0.0450915750915751
35	0.0397838827838828
25	0.0369047619047619
10	0.0314029304029304
0	0.0258791208791209
-10	0.0232930402930403
-15	0.0179267399267399
-20	0.0151098901098901
-20	0.00955677655677656
-30	0.00416117216117216
-30	0.0014981684981685
-40	-0.00401831501831502
-50	-0.00947985347985348
-65	-0.0122307692307692
