5 4.5360824742268e-05
6 4.5360824742268e-05
19 0.00065979381443299
26 0.00131958762886598
34 0.00202474226804124
39 0.00273814432989691
43 0.00344742268041237
46 0.00411134020618557
58 0.00479175257731959
71 0.00541443298969072
86 0.00607422680412371
101 0.00664742268041237
86 0.0068659793814433
49 0.00621030927835052
27 0.00554226804123711
18 0.00484123711340206
11 0.00402474226804124
7 0.00323711340206186
6 0.00304329896907216
0 0.0025360824742268
6 0.00235463917525773
22 0.00283711340206186
29 0.00358350515463918
36 0.00435463917525773
53 0.00511752577319588
73 0.00590515463917526
88 0.00651546391752577
110 0.00710103092783505
124 0.0077979381443299
137 0.00845773195876289
151 0.00909690721649484
165 0.00965360824742268
179 0.0102762886597938
195 0.0108701030927835
201 0.0111711340206186
191 0.011319587628866
146 0.0107298969072165
113 0.0100989690721649
99 0.00975670103092783
70 0.00897319587628866
49 0.00823505154639175
33 0.00751752577319588
20 0.00678350515463918
15 0.00604123711340206
12 0.0053360824742268
6 0.00455670103092784
0 0.00355051546391753
6 0.00331134020618557
23 0.00388865979381443
29 0.00455257731958763
35 0.00529072164948454
50 0.00596288659793814
64 0.00665154639175258
78 0.00731958762886598
95 0.00802061855670103
112 0.00868041237113402
137 0.00947216494845361
159 0.0101278350515464
181 0.0107257731958763
201 0.011360824742268
219 0.0119546391752577
234 0.0125278350515464
248 0.0131587628865979
262 0.0137154639175258
270 0.0143051546391753
282 0.0148948453608247
292 0.0152907216494845
303 0.0159010309278351
277 0.0160989690721649
228 0.0155505154639175
192 0.0148824742268041
159 0.0141360824742268
123 0.0134309278350515
104 0.0127958762886598
81 0.0121319587628866
65 0.0114680412371134
53 0.0107216494845361
39 0.0100412371134021
31 0.00931134020618557
21 0.00857319587628866
16 0.00783092783505155
11 0.00708453608247423
7 0.00634226804123711
4 0.00575257731958763
2 0.00497731958762887
0 0.00474639175257732
0 0.00412371134020619
22 0.00457731958762887
28 0.00528247422680412
35 0.00599587628865979
42 0.00679175257731959
54 0.00743917525773196
64 0.00818556701030928
76 0.00889072164948454
93 0.00955463917525773
111 0.0101855670103093
128 0.0108865979381443
148 0.0115381443298969
167 0.0121814432989691
186 0.0127670103092784
207 0.0133938144329897
223 0.0140288659793814
242 0.0146845360824742
262 0.0152742268041237
281 0.015839175257732
296 0.0164082474226804
313 0.0169896907216495
323 0.0174927835051546
321 0.0180618556701031
330 0.0186268041237113
339 0.0191711340206186
346 0.0197360824742268
328 0.0200453608247423
251 0.0203587628865979
255 0.0211381443298969
262 0.0216907216494845
269 0.0222927835051546
277 0.0229649484536082
284 0.0235876288659794
285 0.0240989690721649
289 0.0246762886597938
291 0.0252948453608247
296 0.0258762886597938
296 0.0264041237113402
298 0.0270020618556701
298 0.0275917525773196
300 0.0281484536082474
300 0.0287711340206186
302 0.0293484536082474
302 0.0299134020618557
303 0.0304618556701031
304 0.0310185567010309
303 0.0316659793814433
300 0.032259793814433
298 0.0325855670103093
299 0.0328247422680412
298 0.0333484536082474
297 0.0339917525773196
294 0.0346762886597938
293 0.0352329896907216
293 0.035839175257732
290 0.0364742268041237
286 0.0370103092783505
277 0.0374762886597938
258 0.0374350515463918
259 0.0374268041237113
275 0.038098969072165
279 0.0386845360824742
279 0.0393360824742268
278 0.0399711340206186
276 0.0408783505154639
277 0.0414886597938144
270 0.0421072164948454
268 0.0427835051546392
268 0.0434845360824742
268 0.044020618556701
268 0.0447711340206186
266 0.0453938144329897
267 0.0460371134020619
267 0.0466432989690722
266 0.0473113402061856
267 0.0478144329896907
266 0.0484082474226804
267 0.0490350515463918
234 0.0496824742268041
236 0.0502762886597938
234 0.0508989690721649
236 0.0515670103092783
238 0.0521567010309278
237 0.0527546391752577
240 0.0534515463917526
241 0.0539958762886598
243 0.0546144329896907
245 0.0552536082474227
248 0.0559587628865979
248 0.0565896907216495
250 0.057179381443299
252 0.0577690721649485
253 0.0583175257731959
255 0.0589154639175258
259 0.0595505154639175
260 0.0600824742268041
264 0.0606845360824742
264 0.0612453608247423
267 0.0617979381443299
268 0.0623587628865979
270 0.0629814432989691
272 0.063579381443299
276 0.0641731958762887
274 0.0647134020618557
275 0.0652865979381443
279 0.065880412371134
279 0.0664701030927835
280 0.0670226804123711
283 0.0676247422680412
285 0.0682226804123711
287 0.0688
289 0.069340206185567
289 0.0699051546391753
293 0.0704618556701031
294 0.071059793814433
296 0.0716577319587629
298 0.0722886597938144
301 0.0728329896907216
301 0.0734185567010309
304 0.0739381443298969
305 0.0742639175257732
305 0.0745525773195876
308 0.0752288659793814
308 0.0759134020618557
310 0.0765154639175258
312 0.077039175257732
313 0.078140206185567
318 0.0793855670103093
321 0.0802309278350515
317 0.0805154639175258
300 0.0805154639175258
285 0.0802268041237113
275 0.0794515463917526
265 0.0788082474226804
256 0.0781237113402062
251 0.0774762886597938
244 0.0767752577319588
235 0.0761030927835052
230 0.0753814432989691
222 0.0741319587628866
210 0.0725649484536083
200 0.0715134020618557
191 0.07
176 0.0677278350515464
160 0.0646309278350516
151 0.0631587628865979
140 0.0612989690721649
131 0.0596659793814433
111 0.0553814432989691
100 0.0534680412371134
91 0.0516742268041237
80 0.0496164948453608
69 0.0474639175257732
62 0.0453567010309278
50 0.0429319587628866
42 0.0407463917525773
30 0.0384123711340206
21 0.0362268041237113
12 0.0340824742268041
