## NFILE-tktr125m T1-tktr125m T2-tktr125m CB1-tktr125m CB2-tktr125m P1-tktr125m P2-tktr125m RWALL1-tktr125m RWALL2-tktr125m XMAX1-tktr125m XMAX2-tktr125m GMAX1-tktr125m GMAX2-tktr125m YMAX1-tktr125m YMAX2-tktr125m CEMAX1-tktr125m CEMAX2-tktr125m
 1    0.10596E+01    0.45658E+00    0.50000E-01    0.77545E-01    0.17682E+01    0.11877E+01    0.97022E+01    0.65171E+01    0.20002E+03    0.10654E+03    0.72736E+00    0.42617E+00    0.29156E+03    0.21187E+03    0.49789E+02    0.16461E+02
 2    0.75304E+00    0.32641E+00    0.10000E+00    0.15020E+00    0.35365E+01    0.23005E+01    0.19404E+02    0.12623E+02    0.20002E+03    0.18701E+02    0.72736E+00    0.74803E-01    0.18522E+03    0.44142E+02    0.15158E+03    0.70937E+02
 3    0.61699E+00    0.26845E+00    0.15000E+00    0.22053E+00    0.53047E+01    0.33777E+01    0.29107E+02    0.18534E+02    0.20002E+03    0.15209E+02    0.72734E+00    0.60835E-01    0.18958E+03    0.41148E+02    0.35164E+03    0.93020E+02
 4    0.53576E+00    0.23376E+00    0.20000E+00    0.28929E+00    0.70729E+01    0.44309E+01    0.38809E+02    0.24312E+02    0.20000E+03    0.12702E+02    0.72728E+00    0.50809E-01    0.11630E+03    0.52172E+02    0.82469E+03    0.19074E+03
 5    0.43915E+00    0.19234E+00    0.30000E+00    0.42400E+00    0.10609E+02    0.64942E+01    0.58213E+02    0.35633E+02    0.20001E+03    0.11246E+02    0.72732E+00    0.44986E-01    0.10658E+03    0.41923E+02    0.11684E+04    0.26215E+03
 6    0.38152E+00    0.16758E+00    0.40000E+00    0.55503E+00    0.14146E+02    0.85012E+01    0.77618E+02    0.46646E+02    0.26080E+02    0.69580E+01    0.94835E-01    0.27832E-01    0.85001E+02    0.27925E+02    0.11931E+04    0.19447E+03
 7    0.34211E+00    0.15060E+00    0.50000E+00    0.68371E+00    0.17682E+02    0.10472E+02    0.97022E+02    0.57460E+02    0.15046E+02    0.49251E+01    0.54714E-01    0.19700E-01    0.62039E+02    0.32119E+02    0.93966E+03    0.18032E+03
 8    0.31297E+00    0.13802E+00    0.60000E+00    0.81055E+00    0.21219E+02    0.12415E+02    0.11643E+03    0.68120E+02    0.76570E+01    0.61600E+01    0.27844E-01    0.24640E-01    0.39021E+02    0.43617E+02    0.63806E+03    0.18785E+03
 9    0.29029E+00    0.12821E+00    0.70000E+00    0.93590E+00    0.24755E+02    0.14335E+02    0.13583E+03    0.78655E+02    0.63983E+01    0.34703E+01    0.23267E-01    0.13881E-01    0.36109E+02    0.23070E+02    0.47793E+03    0.97864E+02
10    0.27199E+00    0.12028E+00    0.80000E+00    0.10600E+01    0.28292E+02    0.16236E+02    0.15524E+03    0.89084E+02    0.22161E+01    0.18350E+01    0.80587E-02    0.73401E-02    0.30548E+02    0.24695E+02    0.21746E+03    0.96436E+02
11    0.25680E+00    0.11368E+00    0.90000E+00    0.11830E+01    0.31828E+02    0.18120E+02    0.17464E+03    0.99424E+02    0.21275E+01    0.17032E+01    0.77362E-02    0.68127E-02    0.26418E+02    0.20986E+02    0.19790E+03    0.84112E+02
12    0.24394E+00    0.10809E+00    0.10000E+01    0.13051E+01    0.35365E+02    0.19990E+02    0.19404E+03    0.10969E+03    0.18907E+01    0.15128E+01    0.68751E-02    0.60513E-02    0.24127E+02    0.19267E+02    0.16997E+03    0.69740E+02
