## NFILE-elcn100m T1-elcn100m T2-elcn100m CB1-elcn100m CB2-elcn100m P1-elcn100m P2-elcn100m RWALL1-elcn100m RWALL2-elcn100m XMAX1-elcn100m XMAX2-elcn100m GMAX1-elcn100m GMAX2-elcn100m YMAX1-elcn100m YMAX2-elcn100m CEMAX1-elcn100m CEMAX2-elcn100m
 1    0.10596E+01    0.45658E+00    0.50000E-01    0.77545E-01    0.17682E+01    0.11877E+01    0.97022E+01    0.65171E+01    0.20002E+03    0.28557E+02    0.72735E+00    0.11423E+00    0.22383E+03    0.67948E+02    0.35468E+02    0.20312E+02
 2    0.75304E+00    0.32641E+00    0.10000E+00    0.15020E+00    0.35365E+01    0.23005E+01    0.19404E+02    0.12623E+02    0.20004E+03    0.10407E+02    0.72743E+00    0.41629E-01    0.16130E+03    0.30147E+02    0.22425E+03    0.74149E+02
 3    0.61699E+00    0.26845E+00    0.15000E+00    0.22053E+00    0.53047E+01    0.33777E+01    0.29107E+02    0.18534E+02    0.20003E+03    0.78245E+01    0.72738E+00    0.31298E-01    0.13797E+03    0.32945E+02    0.39346E+03    0.10422E+03
 4    0.53576E+00    0.23376E+00    0.20000E+00    0.28929E+00    0.70729E+01    0.44309E+01    0.38809E+02    0.24312E+02    0.18010E+02    0.71740E+01    0.65491E-01    0.28696E-01    0.79899E+02    0.40761E+02    0.54351E+03    0.16115E+03
 5    0.43915E+00    0.19234E+00    0.30000E+00    0.42400E+00    0.10609E+02    0.64942E+01    0.58213E+02    0.35633E+02    0.16192E+02    0.68751E+01    0.58880E-01    0.27500E-01    0.88196E+02    0.41572E+02    0.68202E+03    0.22927E+03
 6    0.38152E+00    0.16758E+00    0.40000E+00    0.55503E+00    0.14146E+02    0.85012E+01    0.77618E+02    0.46646E+02    0.91173E+01    0.62564E+01    0.33154E-01    0.25026E-01    0.96192E+02    0.44812E+02    0.79778E+03    0.27689E+03
 7    0.34211E+00    0.15060E+00    0.50000E+00    0.68371E+00    0.17682E+02    0.10472E+02    0.97022E+02    0.57460E+02    0.82060E+01    0.49290E+01    0.29840E-01    0.19716E-01    0.88859E+02    0.43313E+02    0.85074E+03    0.24971E+03
 8    0.31297E+00    0.13802E+00    0.60000E+00    0.81055E+00    0.21219E+02    0.12415E+02    0.11643E+03    0.68120E+02    0.82394E+01    0.42942E+01    0.29961E-01    0.17177E-01    0.70149E+02    0.33527E+02    0.80970E+03    0.22662E+03
 9    0.29029E+00    0.12821E+00    0.70000E+00    0.93590E+00    0.24755E+02    0.14335E+02    0.13583E+03    0.78655E+02    0.72042E+01    0.32042E+01    0.26197E-01    0.12817E-01    0.49443E+02    0.33620E+02    0.71991E+03    0.19539E+03
10    0.27199E+00    0.12028E+00    0.80000E+00    0.10600E+01    0.28292E+02    0.16236E+02    0.15524E+03    0.89084E+02    0.52932E+01    0.24151E+01    0.19248E-01    0.96606E-02    0.44685E+02    0.34978E+02    0.61438E+03    0.14279E+03
11    0.25680E+00    0.11368E+00    0.90000E+00    0.11830E+01    0.31828E+02    0.18120E+02    0.17464E+03    0.99424E+02    0.42948E+01    0.19851E+01    0.15618E-01    0.79406E-02    0.46283E+02    0.35855E+02    0.59109E+03    0.95048E+02
12    0.24394E+00    0.10809E+00    0.10000E+01    0.13051E+01    0.35365E+02    0.19990E+02    0.19404E+03    0.10969E+03    0.34489E+01    0.48460E+01    0.12541E-01    0.19384E-01    0.45476E+02    0.40859E+02    0.42092E+03    0.23677E+03
