## NFILE-tkrz125m T1-tkrz125m T2-tkrz125m CB1-tkrz125m CB2-tkrz125m P1-tkrz125m P2-tkrz125m RWALL1-tkrz125m RWALL2-tkrz125m XMAX1-tkrz125m XMAX2-tkrz125m GMAX1-tkrz125m GMAX2-tkrz125m YMAX1-tkrz125m YMAX2-tkrz125m CEMAX1-tkrz125m CEMAX2-tkrz125m
 1    0.10596E+01    0.45658E+00    0.50000E-01    0.77545E-01    0.17682E+01    0.11877E+01    0.97022E+01    0.65171E+01    0.18900E+03    0.20006E+03    0.68726E+00    0.80025E+00    0.26313E+03    0.35115E+03    0.14208E+03    0.25454E+02
 2    0.75304E+00    0.32641E+00    0.10000E+00    0.15020E+00    0.35365E+01    0.23005E+01    0.19404E+02    0.12623E+02    0.20004E+03    0.50401E+02    0.72741E+00    0.20160E+00    0.19842E+03    0.76750E+02    0.25541E+03    0.74828E+02
 3    0.61699E+00    0.26845E+00    0.15000E+00    0.22053E+00    0.53047E+01    0.33777E+01    0.29107E+02    0.18534E+02    0.20001E+03    0.12832E+02    0.72729E+00    0.51330E-01    0.14064E+03    0.51857E+02    0.57266E+03    0.13928E+03
 4    0.53576E+00    0.23376E+00    0.20000E+00    0.28929E+00    0.70729E+01    0.44309E+01    0.38809E+02    0.24312E+02    0.27495E+02    0.11066E+02    0.99983E-01    0.44263E-01    0.10476E+03    0.59645E+02    0.71071E+03    0.19506E+03
 5    0.43915E+00    0.19234E+00    0.30000E+00    0.42400E+00    0.10609E+02    0.64942E+01    0.58213E+02    0.35633E+02    0.21178E+02    0.10076E+02    0.77010E-01    0.40305E-01    0.10978E+03    0.60635E+02    0.89292E+03    0.23292E+03
 6    0.38152E+00    0.16758E+00    0.40000E+00    0.55503E+00    0.14146E+02    0.85012E+01    0.77618E+02    0.46646E+02    0.18865E+02    0.92503E+01    0.68602E-01    0.37001E-01    0.10999E+03    0.53600E+02    0.10598E+04    0.22941E+03
 7    0.34211E+00    0.15060E+00    0.50000E+00    0.68371E+00    0.17682E+02    0.10472E+02    0.97022E+02    0.57460E+02    0.17908E+02    0.78943E+01    0.65121E-01    0.31577E-01    0.98410E+02    0.43845E+02    0.10792E+04    0.20810E+03
 8    0.31297E+00    0.13802E+00    0.60000E+00    0.81055E+00    0.21219E+02    0.12415E+02    0.11643E+03    0.68120E+02    0.15319E+02    0.66421E+01    0.55704E-01    0.26568E-01    0.80066E+02    0.36689E+02    0.93928E+03    0.17474E+03
 9    0.29029E+00    0.12821E+00    0.70000E+00    0.93590E+00    0.24755E+02    0.14335E+02    0.13583E+03    0.78655E+02    0.12487E+02    0.56837E+01    0.45407E-01    0.22735E-01    0.71320E+02    0.32510E+02    0.74739E+03    0.15476E+03
10    0.27199E+00    0.12028E+00    0.80000E+00    0.10600E+01    0.28292E+02    0.16236E+02    0.15524E+03    0.89084E+02    0.92727E+01    0.57192E+01    0.33719E-01    0.22877E-01    0.64538E+02    0.29286E+02    0.64309E+03    0.14067E+03
11    0.25680E+00    0.11368E+00    0.90000E+00    0.11830E+01    0.31828E+02    0.18120E+02    0.17464E+03    0.99424E+02    0.88442E+01    0.54861E+01    0.32161E-01    0.21944E-01    0.55568E+02    0.30534E+02    0.54708E+03    0.13444E+03
12    0.24394E+00    0.10809E+00    0.10000E+01    0.13051E+01    0.35365E+02    0.19990E+02    0.19404E+03    0.10969E+03    0.82713E+01    0.52565E+01    0.30078E-01    0.21026E-01    0.55176E+02    0.29403E+02    0.45676E+03    0.13020E+03
