# CTIME-tkrz125m DISP1-tkrz125m GAMMA1-tkrz125m VEL1-tkrz125m FORCE1-tkrz125m FORCETRI1-tkrz125m FORCESLIP1-tkrz125m ENERGY1-tkrz125m DISP2-tkrz125m GAMMA2-tkrz125m VEL2-tkrz125m FORCE2-tkrz125m FORCETRI2-tkrz125m FORCESLIP2-tkrz125m ENERGY2-tkrz125m
  0.010   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  0.020   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  0.030   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  0.040   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  0.050   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  0.060   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  0.070   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  0.080   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
  0.090  -0.40708E-04  -0.14803E-06  -0.12171E-01  -0.26526E-03  -0.48768E-03  -0.12192E-03   0.55656E-08  -0.35197E-06  -0.14079E-08  -0.14675E-03  -0.15577E-05  -0.28714E-05  -0.71787E-06   0.28604E-12
  0.100  -0.41166E-03  -0.14970E-05  -0.74701E-01  -0.27148E-02  -0.49905E-02  -0.12476E-02   0.56916E-06  -0.73296E-05  -0.29318E-07  -0.17231E-02  -0.33048E-04  -0.60903E-04  -0.15226E-04   0.12404E-09
  0.110  -0.18067E-02  -0.65697E-05  -0.21872E+00  -0.11988E-01  -0.22035E-01  -0.55089E-02   0.10963E-04  -0.52167E-04  -0.20867E-06  -0.85913E-02  -0.23690E-03  -0.43654E-03  -0.10914E-03   0.62834E-08
  0.120  -0.49588E-02  -0.18032E-04  -0.41460E+00  -0.33028E-01  -0.60708E-01  -0.15177E-01   0.82586E-04  -0.21686E-03  -0.86745E-06  -0.26719E-01  -0.98897E-03  -0.18223E-02  -0.45558E-03   0.10858E-06
  0.130  -0.10013E-01  -0.36412E-04  -0.58503E+00  -0.66864E-01  -0.12290E+00  -0.30724E-01   0.33675E-03  -0.64139E-03  -0.25656E-05  -0.61139E-01  -0.29333E-02  -0.54047E-02  -0.13512E-02   0.94984E-06
  0.140  -0.16369E-01  -0.59524E-04  -0.66852E+00  -0.10950E+00  -0.20126E+00  -0.50315E-01   0.89991E-03  -0.14984E-02  -0.59934E-05  -0.11300E+00  -0.68663E-02  -0.12651E-01  -0.31628E-02   0.51836E-05
  0.150  -0.23090E-01  -0.83964E-04  -0.66398E+00  -0.15465E+00  -0.28424E+00  -0.71059E-01   0.17906E-02  -0.29488E-02  -0.11795E-04  -0.17899E+00  -0.13533E-01  -0.24934E-01  -0.62336E-02   0.20076E-04
  0.160  -0.29512E-01  -0.10732E-03  -0.61838E+00  -0.19781E+00  -0.36357E+00  -0.90894E-01   0.29251E-02  -0.51057E-02  -0.20423E-04  -0.25327E+00  -0.23458E-01  -0.43220E-01  -0.10805E-01   0.60187E-04
  0.170  -0.35437E-01  -0.12886E-03  -0.56653E+00  -0.23765E+00  -0.43678E+00  -0.10920E+00   0.42176E-02  -0.80216E-02  -0.32086E-04  -0.32980E+00  -0.36887E-01  -0.67961E-01  -0.16991E-01   0.14857E-03
  0.180  -0.40779E-01  -0.14829E-03  -0.49574E+00  -0.27358E+00  -0.50282E+00  -0.12571E+00   0.55851E-02  -0.11690E-01  -0.46759E-04  -0.40267E+00  -0.53792E-01  -0.99105E-01  -0.24776E-01   0.31550E-03
  0.190  -0.45117E-01  -0.16406E-03  -0.35471E+00  -0.30281E+00  -0.55655E+00  -0.13914E+00   0.68365E-02  -0.16040E-01  -0.64158E-04  -0.46478E+00  -0.73849E-01  -0.13606E+00  -0.34015E-01   0.59400E-03
  0.200  -0.47523E-01  -0.17281E-03  -0.10869E+00  -0.31914E+00  -0.58656E+00  -0.14664E+00   0.75851E-02  -0.20917E-01  -0.83667E-04  -0.50627E+00  -0.96351E-01  -0.17751E+00  -0.44379E-01   0.10102E-02
