# CTIME-hach100m DISP1-hach100m GAMMA1-hach100m VEL1-hach100m FORCE1-hach100m FORCETRI1-hach100m FORCESLIP1-hach100m ENERGY1-hach100m DISP2-hach100m GAMMA2-hach100m VEL2-hach100m FORCE2-hach100m FORCETRI2-hach100m FORCESLIP2-hach100m ENERGY2-hach100m
  0.010   0.12437E-02   0.45224E-05   0.37183E+00   0.81038E-02   0.14899E-01   0.37248E-02   0.51947E-05   0.10753E-04   0.43012E-07   0.44834E-02   0.47590E-04   0.87725E-04   0.21931E-04   0.26697E-09
  0.020   0.86873E-02   0.31590E-04   0.11194E+01   0.57596E-01   0.10587E+00   0.26468E-01   0.25347E-03   0.19030E-03   0.76119E-06   0.38622E-01   0.86081E-03   0.15863E-02   0.39658E-03   0.83611E-07
  0.030   0.23586E-01   0.85766E-04   0.18534E+01   0.15717E+00   0.28889E+00   0.72223E-01   0.18683E-02   0.96023E-03   0.38409E-05   0.12567E+00   0.43756E-02   0.80625E-02   0.20157E-02   0.21289E-05
  0.040   0.45558E-01   0.16566E-03   0.25282E+01   0.30430E+00   0.55931E+00   0.13983E+00   0.69707E-02   0.29327E-02   0.11731E-04   0.28118E+00   0.13412E-01   0.24711E-01   0.61779E-02   0.19859E-04
  0.050   0.73836E-01   0.26849E-03   0.31090E+01   0.49385E+00   0.90770E+00   0.22693E+00   0.18310E-01   0.68410E-02   0.27364E-04   0.51357E+00   0.31350E-01   0.57762E-01   0.14441E-01   0.10805E-03
  0.060   0.10736E+00   0.39041E-03   0.35770E+01   0.71873E+00   0.13210E+01   0.33025E+00   0.38712E-01   0.13463E-01   0.53851E-04   0.82327E+00   0.61783E-01   0.11383E+00   0.28458E-01   0.41847E-03
  0.070   0.14503E+00   0.52738E-03   0.39416E+01   0.97151E+00   0.17856E+01   0.44640E+00   0.70643E-01   0.23541E-01   0.94163E-04   0.12031E+01   0.10814E+00   0.19925E+00   0.49812E-01   0.12795E-02
  0.080   0.18592E+00   0.67607E-03   0.42243E+01   0.12460E+01   0.22900E+01   0.57251E+00   0.11609E+00   0.37715E-01   0.15086E-03   0.16398E+01   0.17339E+00   0.31946E+00   0.79865E-01   0.32841E-02
  0.090   0.22923E+00   0.83358E-03   0.44221E+01   0.15368E+01   0.28245E+01   0.70613E+00   0.17648E+00   0.56468E-01   0.22587E-03   0.21156E+01   0.25977E+00   0.47859E+00   0.11965E+00   0.73622E-02
  0.100   0.27396E+00   0.99621E-03   0.44984E+01   0.18371E+01   0.33766E+01   0.84414E+00   0.25207E+00   0.80083E-01   0.32033E-03   0.26081E+01   0.36859E+00   0.67907E+00   0.16977E+00   0.14808E-01
  0.110   0.31869E+00   0.11589E-02   0.44290E+01   0.20031E+01   0.35925E+01   0.98224E+00   0.33891E+00   0.10854E+00   0.43415E-03   0.30661E+01   0.49976E+00   0.92074E+00   0.23019E+00   0.27199E-01
  0.120   0.36213E+00   0.13168E-02   0.42343E+01   0.21111E+01   0.36692E+01   0.11164E+01   0.42831E+00   0.14098E+00   0.56393E-03   0.34004E+01   0.64943E+00   0.11965E+01   0.29913E+00   0.45892E-01
  0.130   0.40288E+00   0.14650E-02   0.38891E+01   0.22124E+01   0.37411E+01   0.12422E+01   0.51645E+00   0.17606E+00   0.70425E-03   0.35900E+01   0.81133E+00   0.14948E+01   0.37369E+00   0.71570E-01
  0.140   0.43940E+00   0.15978E-02   0.33916E+01   0.23033E+01   0.38056E+01   0.13551E+01   0.59895E+00   0.21226E+00   0.84905E-03   0.36232E+01   0.97847E+00   0.18027E+01   0.45068E+00   0.10403E+00
  0.150   0.47032E+00   0.17102E-02   0.27756E+01   0.23802E+01   0.38602E+01   0.14507E+01   0.67136E+00   0.24799E+00   0.99196E-03   0.34956E+01   0.11435E+01   0.21067E+01   0.52669E+00   0.14199E+00
  0.160   0.49468E+00   0.17989E-02   0.20865E+01   0.24409E+01   0.39033E+01   0.15261E+01   0.73012E+00   0.28170E+00   0.11268E-02   0.32333E+01   0.12382E+01   0.22409E+01   0.59844E+00   0.18256E+00
  0.170   0.51187E+00   0.18613E-02   0.13463E+01   0.24838E+01   0.39338E+01   0.15794E+01   0.77244E+00   0.31250E+00   0.12500E-02   0.29197E+01   0.12906E+01   0.22784E+01   0.66402E+00   0.22152E+00
  0.180   0.52168E+00   0.18970E-02   0.62735E+00   0.25084E+01   0.39512E+01   0.16099E+01   0.79694E+00   0.33994E+00   0.13598E-02   0.25608E+01   0.13374E+01   0.23118E+01   0.72246E+00   0.25759E+00
  0.190   0.52476E+00   0.19082E-02   0.10484E-01   0.25162E+01   0.39567E+01   0.16196E+01   0.80467E+00   0.36357E+00   0.14543E-02   0.21586E+01   0.13776E+01   0.23406E+01   0.77280E+00   0.28968E+00
  0.200   0.52227E+00   0.18992E-02  -0.49278E+00   0.25014E+01   0.39306E+01   0.16121E+01   0.80467E+00   0.38298E+00   0.15319E-02   0.17175E+01   0.14107E+01   0.23642E+01   0.81418E+00   0.31675E+00
  0.210   0.51522E+00   0.18735E-02  -0.90060E+00   0.24544E+01   0.38442E+01   0.15904E+01   0.80467E+00   0.39778E+00   0.15911E-02   0.12355E+01   0.14360E+01   0.23823E+01   0.84576E+00   0.33782E+00
  0.220   0.50450E+00   0.18345E-02  -0.12349E+01   0.23826E+01   0.37122E+01   0.15575E+01   0.80467E+00   0.40756E+00   0.16302E-02   0.71274E+00   0.14527E+01   0.23942E+01   0.86666E+00   0.35194E+00
  0.230   0.49061E+00   0.17841E-02  -0.15422E+01   0.22895E+01   0.35412E+01   0.15147E+01   0.80467E+00   0.41191E+00   0.16476E-02   0.15132E+00   0.14602E+01   0.23996E+01   0.87604E+00   0.35828E+00
  0.240   0.47356E+00   0.17220E-02  -0.18783E+01   0.21752E+01   0.33311E+01   0.14622E+01   0.80467E+00   0.41047E+00   0.16419E-02  -0.44553E+00   0.14536E+01   0.23873E+01   0.87309E+00   0.35856E+00
  0.250   0.45288E+00   0.16468E-02  -0.22647E+01   0.20365E+01   0.30762E+01   0.13985E+01   0.80467E+00   0.40293E+00   0.16117E-02  -0.10638E+01   0.14191E+01   0.23237E+01   0.85719E+00   0.35856E+00
  0.260   0.42814E+00   0.15569E-02  -0.26894E+01   0.18706E+01   0.27713E+01   0.13222E+01   0.80467E+00   0.38918E+00   0.15567E-02  -0.16846E+01   0.13559E+01   0.22073E+01   0.82809E+00   0.35856E+00
  0.270   0.39904E+00   0.14511E-02  -0.31299E+01   0.16755E+01   0.24126E+01   0.12325E+01   0.80467E+00   0.36929E+00   0.14771E-02  -0.22906E+01   0.12643E+01   0.20385E+01   0.78590E+00   0.35856E+00
  0.280   0.36572E+00   0.13299E-02  -0.35181E+01   0.14519E+01   0.20017E+01   0.11298E+01   0.80467E+00   0.34347E+00   0.13739E-02  -0.28654E+01   0.11454E+01   0.18194E+01   0.73112E+00   0.35856E+00
  0.290   0.32912E+00   0.11968E-02  -0.37743E+01   0.12062E+01   0.15502E+01   0.10169E+01   0.80467E+00   0.31214E+00   0.12486E-02  -0.33906E+01   0.10010E+01   0.15533E+01   0.66460E+00   0.35856E+00
  0.300   0.29076E+00   0.10573E-02  -0.38717E+01   0.94866E+00   0.10768E+01   0.89859E+00   0.80467E+00   0.27589E+00   0.11036E-02  -0.38457E+01   0.83379E+00   0.12453E+01   0.58760E+00   0.35856E+00
  0.310   0.25220E+00   0.91709E-03  -0.38149E+01   0.68960E+00   0.60063E+00   0.77956E+00   0.80467E+00   0.23553E+00   0.94213E-03  -0.42095E+01   0.64759E+00   0.90229E+00   0.50184E+00   0.35856E+00
  0.320   0.21493E+00   0.78155E-03  -0.36195E+01   0.43910E+00   0.14024E+00   0.66446E+00   0.80467E+00   0.19208E+00   0.76830E-03  -0.44618E+01   0.44703E+00   0.53280E+00   0.40946E+00   0.35856E+00
  0.330   0.18011E+00   0.65496E-03  -0.33321E+01   0.20508E+00  -0.28987E+00   0.55693E+00   0.80467E+00   0.14673E+00   0.58691E-03  -0.45851E+01   0.23768E+00   0.14712E+00   0.31304E+00   0.35856E+00
  0.340   0.14841E+00   0.53967E-03  -0.30063E+01  -0.81029E-02  -0.68167E+00   0.45898E+00   0.80467E+00   0.10084E+00   0.40337E-03  -0.45682E+01   0.25784E-01  -0.24326E+00   0.21545E+00   0.35856E+00
  0.350   0.11996E+00   0.43621E-03  -0.26892E+01  -0.19943E+00  -0.10333E+01   0.37107E+00   0.80467E+00   0.55845E-01   0.22338E-03  -0.44074E+01  -0.18208E+00  -0.62620E+00   0.11971E+00   0.35856E+00
  0.360   0.94398E-01   0.34326E-03  -0.24405E+01  -0.37129E+00  -0.13492E+01   0.29210E+00   0.80467E+00   0.13157E-01   0.52626E-04  -0.41082E+01  -0.37934E+00  -0.98962E+00   0.28856E-01   0.35856E+00
  0.370   0.70724E-01   0.25718E-03  -0.23189E+01  -0.53040E+00  -0.16416E+01   0.21900E+00   0.80467E+00  -0.25910E-01  -0.10364E-03  -0.36868E+01  -0.55994E+00  -0.13223E+01  -0.54323E-01   0.35856E+00
  0.380   0.47528E-01   0.17283E-03  -0.23445E+01  -0.68619E+00  -0.19279E+01   0.14741E+00   0.80467E+00  -0.60261E-01  -0.24104E-03  -0.31701E+01  -0.71880E+00  -0.16150E+01  -0.12749E+00   0.35856E+00
  0.390   0.23447E-01   0.85261E-04  -0.24861E+01  -0.84785E+00  -0.22250E+01   0.73133E-01   0.80467E+00  -0.89111E-01  -0.35645E-03  -0.25931E+01  -0.85229E+00  -0.18609E+01  -0.18897E+00   0.35856E+00
  0.400  -0.23521E-02  -0.85529E-05  -0.26750E+01  -0.10210E+01  -0.25433E+01  -0.64340E-02   0.80467E+00  -0.11205E+00  -0.44820E-03  -0.19950E+01  -0.94983E+00  -0.20349E+01  -0.23789E+00   0.35856E+00
  0.410  -0.29971E-01  -0.10899E-03  -0.28414E+01  -0.12064E+01  -0.28841E+01  -0.91625E-01   0.80467E+00  -0.12921E+00  -0.51683E-03  -0.14511E+01  -0.97911E+00  -0.20558E+01  -0.27450E+00   0.35856E+00
  0.420  -0.59011E-01  -0.21459E-03  -0.29598E+01  -0.13584E+01  -0.31348E+01  -0.18122E+00   0.80467E+00  -0.14137E+00  -0.56549E-03  -0.99488E+00  -0.99988E+00  -0.20707E+01  -0.30047E+00   0.35856E+00
  0.430  -0.89086E-01  -0.32395E-03  -0.30496E+01  -0.14330E+01  -0.31878E+01  -0.27401E+00   0.80467E+00  -0.14926E+00  -0.59705E-03  -0.59008E+00  -0.10134E+01  -0.20803E+01  -0.31733E+00   0.35856E+00
  0.440  -0.11979E+00  -0.43560E-03  -0.30758E+01  -0.15093E+01  -0.32420E+01  -0.36877E+00   0.80467E+00  -0.15332E+00  -0.61329E-03  -0.22986E+00  -0.10203E+01  -0.20853E+01  -0.32605E+00   0.35856E+00
  0.450  -0.15024E+00  -0.54634E-03  -0.29950E+01  -0.15850E+01  -0.32957E+01  -0.46278E+00   0.80467E+00  -0.15402E+00  -0.61607E-03   0.83274E-01  -0.10218E+01  -0.20867E+01  -0.32759E+00   0.35856E+00
  0.460  -0.17928E+00  -0.65194E-03  -0.27920E+01  -0.16572E+01  -0.33470E+01  -0.55247E+00   0.80467E+00  -0.15182E+00  -0.60729E-03   0.34684E+00  -0.10118E+01  -0.20682E+01  -0.32298E+00   0.35856E+00
  0.470  -0.20570E+00  -0.74801E-03  -0.24744E+01  -0.17229E+01  -0.33936E+01  -0.63411E+00   0.80467E+00  -0.14726E+00  -0.58906E-03   0.55554E+00  -0.99083E+00  -0.20296E+01  -0.31333E+00   0.35856E+00
  0.480  -0.22850E+00  -0.83089E-03  -0.20740E+01  -0.17796E+01  -0.34339E+01  -0.70458E+00   0.80467E+00  -0.14090E+00  -0.56360E-03   0.70770E+00  -0.96152E+00  -0.19756E+01  -0.29982E+00   0.35856E+00
  0.490  -0.24706E+00  -0.89841E-03  -0.16381E+01  -0.18259E+01  -0.34667E+01  -0.76202E+00   0.80467E+00  -0.13329E+00  -0.53318E-03   0.80443E+00  -0.92644E+00  -0.19110E+01  -0.28367E+00   0.35856E+00
  0.500  -0.26134E+00  -0.95031E-03  -0.12258E+01  -0.18614E+01  -0.34919E+01  -0.80620E+00   0.80499E+00  -0.12499E+00  -0.49995E-03   0.84855E+00  -0.88810E+00  -0.18404E+01  -0.26601E+00   0.35856E+00
  0.510  -0.27179E+00  -0.98833E-03  -0.87713E+00  -0.18875E+01  -0.35104E+01  -0.83858E+00   0.82459E+00  -0.11649E+00  -0.46595E-03   0.84364E+00  -0.84885E+00  -0.17681E+01  -0.24793E+00   0.35856E+00
  0.520  -0.27900E+00  -0.10145E-02  -0.56512E+00  -0.19055E+01  -0.35232E+01  -0.86092E+00   0.83826E+00  -0.10826E+00  -0.43305E-03   0.79469E+00  -0.81084E+00  -0.16980E+01  -0.23043E+00   0.35856E+00
  0.530  -0.28295E+00  -0.10289E-02  -0.20946E+00  -0.19154E+01  -0.35302E+01  -0.87322E+00   0.84580E+00  -0.10071E+00  -0.40286E-03   0.70993E+00  -0.77594E+00  -0.16338E+01  -0.21435E+00   0.35856E+00
  0.540  -0.28282E+00  -0.10284E-02   0.25637E+00  -0.19137E+01  -0.35264E+01  -0.87297E+00   0.84680E+00  -0.94142E-01  -0.37657E-03   0.60172E+00  -0.74555E+00  -0.15778E+01  -0.20035E+00   0.35856E+00
  0.550  -0.27752E+00  -0.10092E-02   0.81251E+00  -0.18785E+01  -0.34616E+01  -0.85678E+00   0.84680E+00  -0.88690E-01  -0.35476E-03   0.49042E+00  -0.72032E+00  -0.15313E+01  -0.18873E+00   0.35856E+00
  0.560  -0.26652E+00  -0.96916E-03   0.13848E+01  -0.18050E+01  -0.33265E+01  -0.82300E+00   0.84680E+00  -0.84261E-01  -0.33704E-03   0.40093E+00  -0.69982E+00  -0.14935E+01  -0.17929E+00   0.35856E+00
  0.570  -0.24995E+00  -0.90891E-03   0.19196E+01  -0.16940E+01  -0.31226E+01  -0.77203E+00   0.84680E+00  -0.80527E-01  -0.32211E-03   0.35460E+00  -0.68256E+00  -0.14617E+01  -0.17134E+00   0.35856E+00
  0.580  -0.22835E+00  -0.83036E-03   0.23875E+01  -0.15493E+01  -0.28565E+01  -0.70551E+00   0.84680E+00  -0.76971E-01  -0.30788E-03   0.36742E+00  -0.66615E+00  -0.14315E+01  -0.16378E+00   0.35856E+00
  0.590  -0.20246E+00  -0.73623E-03   0.27766E+01  -0.13756E+01  -0.25374E+01  -0.62573E+00   0.84680E+00  -0.72948E-01  -0.29179E-03   0.44899E+00  -0.64761E+00  -0.13973E+01  -0.15525E+00   0.35856E+00
  0.600  -0.17310E+00  -0.62946E-03   0.30804E+01  -0.11786E+01  -0.21753E+01  -0.53521E+00   0.84680E+00  -0.67751E-01  -0.27100E-03   0.60233E+00  -0.62368E+00  -0.13532E+01  -0.14422E+00   0.35856E+00
  0.610  -0.14122E+00  -0.51353E-03   0.32746E+01  -0.96462E+00  -0.17820E+01  -0.43687E+00   0.84680E+00  -0.60675E-01  -0.24270E-03   0.82351E+00  -0.59111E+00  -0.12932E+01  -0.12922E+00   0.35856E+00
  0.620  -0.10808E+00  -0.39301E-03   0.33291E+01  -0.74203E+00  -0.13729E+01  -0.33459E+00   0.84680E+00  -0.51093E-01  -0.20437E-03   0.11009E+01  -0.54699E+00  -0.12119E+01  -0.10890E+00   0.35856E+00
  0.630  -0.75165E-01  -0.27333E-03   0.32260E+01  -0.52089E+00  -0.96644E+00  -0.23298E+00   0.84680E+00  -0.38531E-01  -0.15412E-03   0.14156E+01  -0.48913E+00  -0.11054E+01  -0.82250E-01   0.35856E+00
  0.640  -0.44074E-01  -0.16027E-03   0.29680E+01  -0.31187E+00  -0.58229E+00  -0.13695E+00   0.84680E+00  -0.22740E-01  -0.90959E-04   0.17423E+01  -0.41636E+00  -0.97129E+00  -0.48734E-01   0.35856E+00
  0.650  -0.16257E-01  -0.59116E-04   0.25748E+01  -0.12475E+00  -0.23839E+00  -0.50970E-01   0.84680E+00  -0.37429E-02  -0.14972E-04   0.20516E+01  -0.32878E+00  -0.80994E+00  -0.83966E-02   0.35856E+00
  0.660   0.70361E-02   0.25586E-04   0.20660E+01   0.32054E-01   0.49802E-01   0.21078E-01   0.84680E+00   0.18132E-01   0.72526E-04   0.23127E+01  -0.22790E+00  -0.62407E+00   0.38071E-01   0.35856E+00
  0.670   0.24795E-01   0.90163E-04   0.14765E+01   0.15174E+00   0.26977E+00   0.76069E-01   0.84680E+00   0.42249E-01   0.16900E-03   0.24954E+01  -0.11661E+00  -0.41905E+00   0.89326E-01   0.35856E+00
  0.680   0.36476E-01   0.13264E-03   0.85959E+00   0.23062E+00   0.41474E+00   0.11231E+00   0.84680E+00   0.67691E-01   0.27076E-03   0.25738E+01   0.83344E-03  -0.20268E+00   0.14342E+00   0.35856E+00
  0.690   0.42002E-01   0.15273E-03   0.24705E+00   0.26816E+00   0.48371E+00   0.12956E+00   0.84680E+00   0.93311E-01   0.37325E-03   0.25285E+01   0.11916E+00   0.15319E-01   0.19792E+00   0.35856E+00
  0.700   0.41450E-01   0.15073E-03  -0.35579E+00   0.26486E+00   0.47764E+00   0.12804E+00   0.84680E+00   0.11781E+00   0.47124E-03   0.23481E+01   0.23238E+00   0.22389E+00   0.25006E+00   0.35856E+00
  0.710   0.34905E-01   0.12693E-03  -0.95303E+00   0.22130E+00   0.39758E+00   0.10802E+00   0.84680E+00   0.13981E+00   0.55924E-03   0.20285E+01   0.33411E+00   0.41131E+00   0.29692E+00   0.35856E+00
  0.720   0.22421E-01   0.81529E-04  -0.15409E+01   0.13784E+00   0.24418E+00   0.69673E-01   0.84680E+00   0.15793E+00   0.63171E-03   0.15732E+01   0.41799E+00   0.56584E+00   0.33555E+00   0.35856E+00
  0.730   0.42090E-02   0.15305E-04  -0.20922E+01   0.15888E-01   0.20033E-01   0.13635E-01   0.84680E+00   0.17086E+00   0.68343E-03   0.99314E+00   0.47797E+00   0.67632E+00   0.36317E+00   0.35856E+00
  0.740  -0.19069E-01  -0.69340E-04  -0.25373E+01  -0.14017E+00  -0.26679E+00  -0.58070E-01   0.84680E+00   0.17744E+00   0.70975E-03   0.30759E+00   0.50868E+00   0.73289E+00   0.37732E+00   0.35856E+00
  0.750  -0.45918E-01  -0.16697E-03  -0.27969E+01  -0.32034E+00  -0.59793E+00  -0.14086E+00   0.84680E+00   0.17675E+00   0.70702E-03  -0.45386E+00   0.50588E+00   0.72773E+00   0.37603E+00   0.35856E+00
  0.760  -0.74200E-01  -0.26982E-03  -0.28148E+01  -0.51030E+00  -0.94706E+00  -0.22814E+00   0.84680E+00   0.16824E+00   0.67296E-03  -0.12515E+01   0.46693E+00   0.65596E+00   0.35808E+00   0.35856E+00
  0.770  -0.10138E+00  -0.36865E-03  -0.25825E+01  -0.69302E+00  -0.12829E+01  -0.31210E+00   0.84680E+00   0.15177E+00   0.60707E-03  -0.20367E+01   0.39123E+00   0.51649E+00   0.32322E+00   0.35856E+00
  0.780  -0.12520E+00  -0.45527E-03  -0.21550E+01  -0.85331E+00  -0.15775E+01  -0.38574E+00   0.84680E+00   0.12772E+00   0.51089E-03  -0.27567E+01   0.28054E+00   0.31256E+00   0.27223E+00   0.35856E+00
  0.790  -0.14408E+00  -0.52392E-03  -0.16067E+01  -0.98049E+00  -0.18112E+01  -0.44418E+00   0.84680E+00   0.97022E-01   0.38809E-03  -0.33600E+01   0.13905E+00   0.51896E-01   0.20707E+00   0.35856E+00
