## NFILE-hach125m T1-hach125m T2-hach125m CB1-hach125m CB2-hach125m P1-hach125m P2-hach125m RWALL1-hach125m RWALL2-hach125m XMAX1-hach125m XMAX2-hach125m GMAX1-hach125m GMAX2-hach125m YMAX1-hach125m YMAX2-hach125m CEMAX1-hach125m CEMAX2-hach125m
 1    0.10596E+01    0.45658E+00    0.50000E-01    0.77545E-01    0.17682E+01    0.11877E+01    0.97022E+01    0.65171E+01    0.20001E+03    0.53628E+02    0.72732E+00    0.21451E+00    0.22167E+03    0.10286E+03    0.30244E+02    0.21626E+02
 2    0.75304E+00    0.32641E+00    0.10000E+00    0.15020E+00    0.35365E+01    0.23005E+01    0.19404E+02    0.12623E+02    0.20002E+03    0.17469E+02    0.72734E+00    0.69874E-01    0.15877E+03    0.36676E+02    0.22105E+03    0.40739E+02
 3    0.61699E+00    0.26845E+00    0.15000E+00    0.22053E+00    0.53047E+01    0.33777E+01    0.29107E+02    0.18534E+02    0.31251E+02    0.71329E+01    0.11364E+00    0.28532E-01    0.66571E+02    0.30724E+02    0.60100E+03    0.13011E+03
 4    0.53576E+00    0.23376E+00    0.20000E+00    0.28929E+00    0.70729E+01    0.44309E+01    0.38809E+02    0.24312E+02    0.15953E+02    0.43837E+01    0.58013E-01    0.17535E-01    0.73443E+02    0.20777E+02    0.67268E+03    0.10753E+03
 5    0.43915E+00    0.19234E+00    0.30000E+00    0.42400E+00    0.10609E+02    0.64942E+01    0.58213E+02    0.35633E+02    0.20001E+03    0.48523E+01    0.72731E+00    0.19409E-01    0.95308E+02    0.26778E+02    0.61997E+03    0.11146E+03
 6    0.38152E+00    0.16758E+00    0.40000E+00    0.55503E+00    0.14146E+02    0.85012E+01    0.77618E+02    0.46646E+02    0.82614E+01    0.21739E+01    0.30042E-01    0.86957E-02    0.43127E+02    0.28310E+02    0.69565E+03    0.69225E+02
 7    0.34211E+00    0.15060E+00    0.50000E+00    0.68371E+00    0.17682E+02    0.10472E+02    0.97022E+02    0.57460E+02    0.52359E+01    0.27104E+01    0.19040E-01    0.10842E-01    0.44618E+02    0.31738E+02    0.50625E+03    0.14154E+03
 8    0.31297E+00    0.13802E+00    0.60000E+00    0.81055E+00    0.21219E+02    0.12415E+02    0.11643E+03    0.68120E+02    0.47316E+01    0.29874E+01    0.17206E-01    0.11950E-01    0.45411E+02    0.32805E+02    0.43332E+03    0.16287E+03
 9    0.29029E+00    0.12821E+00    0.70000E+00    0.93590E+00    0.24755E+02    0.14335E+02    0.13583E+03    0.78655E+02    0.38327E+01    0.26375E+01    0.13937E-01    0.10550E-01    0.44628E+02    0.32673E+02    0.43282E+03    0.16223E+03
10    0.27199E+00    0.12028E+00    0.80000E+00    0.10600E+01    0.28292E+02    0.16236E+02    0.15524E+03    0.89084E+02    0.26610E+01    0.42824E+01    0.96764E-02    0.17129E-01    0.40435E+02    0.35405E+02    0.29192E+03    0.20302E+03
11    0.25680E+00    0.11368E+00    0.90000E+00    0.11830E+01    0.31828E+02    0.18120E+02    0.17464E+03    0.99424E+02    0.23224E+01    0.44907E+01    0.84451E-02    0.17963E-01    0.34203E+02    0.38887E+02    0.25126E+03    0.19530E+03
12    0.24394E+00    0.10809E+00    0.10000E+01    0.13051E+01    0.35365E+02    0.19990E+02    0.19404E+03    0.10969E+03    0.21023E+01    0.18899E+01    0.76447E-02    0.75594E-02    0.33678E+02    0.27544E+02    0.22550E+03    0.10352E+03
