  0.053	0.000224
  0.119	0.000224
  0.192	0.000671
  0.341	0.001902
  0.504	0.003244
  0.578	0.003915
  0.799	0.006152
  0.802	0.006488
  0.878	0.007159
  0.955	0.007718
  1.028	0.008725
  1.103	0.009620
  1.184	0.010630
  1.255	0.011860
  1.330	0.013420
  1.404	0.014090
  1.482	0.015100
  1.556	0.016550
  1.640	0.015770
  1.713	0.021360
  1.786	0.021810
  1.819	0.023380
  1.862	0.026170
  1.941	0.027740
  2.013	0.028860
  2.086	0.030200
  2.157	0.032440
