0.60 0.000e+00 2.830e-04
0.59 3.261e-04 2.830e-04
0.81 4.348e-04 3.774e-04
1.00 6.522e-04 4.717e-04
1.26 7.609e-04 8.491e-04
1.50 7.609e-04 1.415e-03
1.75 1.087e-03 1.604e-03
2.01 1.304e-03 1.981e-03
1.90 1.413e-03 1.792e-03
1.87 1.196e-03 1.981e-03
2.02 1.196e-03 2.170e-03
2.22 1.304e-03 2.264e-03
2.42 1.522e-03 2.547e-03
2.61 1.739e-03 2.830e-03
2.81 1.739e-03 3.208e-03
3.02 1.848e-03 3.491e-03
2.83 1.957e-03 3.774e-03
2.48 1.957e-03 3.774e-03
1.99 1.739e-03 3.679e-03
1.50 1.522e-03 3.491e-03
1.00 1.522e-03 2.736e-03
0.50 1.087e-03 2.264e-03
1.02 1.196e-03 2.453e-03
1.51 1.522e-03 2.547e-03
2.02 1.630e-03 3.019e-03
2.53 1.739e-03 3.491e-03
3.00 2.065e-03 3.774e-03
3.21 2.065e-03 4.151e-03
3.41 2.065e-03 4.340e-03
3.61 2.283e-03 4.717e-03
3.46 2.500e-03 5.283e-03
3.43 2.065e-03 5.377e-03
3.61 2.174e-03 5.377e-03
3.80 2.283e-03 5.566e-03
4.00 2.391e-03 5.849e-03
4.21 2.500e-03 6.509e-03
4.21 2.500e-03 6.698e-03
4.42 2.717e-03 6.887e-03
4.61 2.935e-03 7.453e-03
4.81 2.826e-03 8.019e-03
5.01 3.043e-03 8.491e-03
4.78 3.804e-03 8.962e-03
4.78 3.804e-03 8.962e-03
5.23 3.804e-03 9.528e-03
5.40 3.913e-03 1.000e-02
5.23 5.109e-03 1.000e-02
5.20 4.783e-03 1.000e-02
5.41 5.217e-03 1.000e-02
5.61 5.435e-03 1.038e-02
5.79 5.761e-03 1.104e-02
6.01 6.304e-03 1.179e-02
6.20 6.848e-03 1.217e-02
6.42 7.500e-03 1.292e-02
6.08 7.935e-03 1.406e-02
6.42 8.152e-03 1.415e-02
6.31 8.043e-03 1.443e-02
6.60 8.587e-03 1.462e-02
6.80 9.239e-03 1.538e-02
6.99 9.891e-03 1.594e-02
7.22 1.065e-02 1.698e-02
7.39 1.120e-02 1.774e-02
7.43 1.141e-02 1.792e-02
7.61 1.228e-02 1.896e-02
7.83 1.315e-02 1.981e-02
8.00 1.391e-02 2.075e-02
7.52 1.478e-02 2.160e-02
1.58 1.174e-02 1.821e-02
3.48 1.304e-02 1.858e-02
0.44 8.261e-03 1.340e-02
-0.08 4.674e-03 1.000e-02
0.57 5.326e-03 1.000e-02
1.01 6.196e-03 1.047e-02
1.51 6.957e-03 1.132e-02
2.01 8.152e-03 1.245e-02
0.10 5.109e-03 9.906e-03
1.54 7.283e-03 1.170e-02
2.05 7.935e-03 1.264e-02
2.51 8.913e-03 1.340e-02
3.01 9.891e-03 1.453e-02
3.51 1.087e-02 1.538e-02
4.00 1.130e-02 1.642e-02
4.51 1.207e-02 1.717e-02
5.00 1.272e-02 1.792e-02
5.54 1.326e-02 1.877e-02
5.98 1.370e-02 1.953e-02
6.53 1.457e-02 2.038e-02
7.03 1.500e-02 2.113e-02
7.52 1.576e-02 2.208e-02
7.79 1.652e-02 2.274e-02
8.02 1.696e-02 2.330e-02
8.24 1.728e-02 2.415e-02
7.85 1.783e-02 2.462e-02
7.82 1.793e-02 2.453e-02
7.55 1.783e-02 2.453e-02
6.97 1.761e-02 2.453e-02
5.75 1.739e-02 2.396e-02
4.97 1.717e-02 2.349e-02
3.99 1.630e-02 2.292e-02
2.99 1.554e-02 2.179e-02
1.99 1.435e-02 2.000e-02
1.01 1.207e-02 1.774e-02
0.50 9.783e-03 1.575e-02
0.14 8.043e-03 1.387e-02
0.20 7.609e-03 1.283e-02
0.20 7.609e-03 1.283e-02
0.51 7.826e-03 1.292e-02
1.01 8.478e-03 1.349e-02
1.45 9.348e-03 1.425e-02
1.47 9.457e-03 1.434e-02
2.01 1.065e-02 1.528e-02
2.52 1.185e-02 1.632e-02
3.01 1.261e-02 1.726e-02
3.49 1.337e-02 1.830e-02
3.48 1.359e-02 1.802e-02
4.04 1.402e-02 1.934e-02
4.51 1.478e-02 2.000e-02
5.01 1.533e-02 2.075e-02
5.53 1.587e-02 2.160e-02
6.02 1.652e-02 2.217e-02
6.50 1.685e-02 2.311e-02
6.56 1.707e-02 2.321e-02
7.02 1.739e-02 2.368e-02
7.53 1.783e-02 2.443e-02
8.02 1.848e-02 2.557e-02
7.78 1.891e-02 2.604e-02
8.08 1.913e-02 2.632e-02
8.25 1.924e-02 2.642e-02
8.53 1.957e-02 2.717e-02
8.79 2.054e-02 2.802e-02
9.05 2.130e-02 2.877e-02
9.26 2.196e-02 2.991e-02
9.52 2.348e-02 3.151e-02
9.27 2.424e-02 3.208e-02
9.76 2.522e-02 3.340e-02
10.01 2.707e-02 3.575e-02
10.29 2.913e-02 3.868e-02
10.49 3.141e-02 4.142e-02
10.72 3.446e-02 4.585e-02
10.30 3.533e-02 4.679e-02
9.94 3.533e-02 4.679e-02
8.95 3.554e-02 4.651e-02
7.96 3.554e-02 4.632e-02
6.96 3.565e-02 4.585e-02
5.97 3.543e-02 4.519e-02
5.03 3.489e-02 4.434e-02
3.98 3.402e-02 4.283e-02
2.97 3.326e-02 4.104e-02
1.99 3.130e-02 3.849e-02
1.02 2.848e-02 3.519e-02
0.51 2.587e-02 3.264e-02
0.25 2.304e-02 3.085e-02
0.25 2.304e-02 3.085e-02
