  0.125	0.000000
  0.143	-0.000206
  0.517	0.002366
  0.928	0.007407
  1.177	0.010600
  1.516	0.017280
  1.641	0.018720
  1.730	0.021500
  1.909	0.025620
  2.051	0.032000
  2.212	0.035490
  2.265	0.037860
  2.390	0.041870
  2.444	0.044650
  2.533	0.048050
  2.676	0.054940
  2.765	0.062760
  2.783	0.067280
  2.961	0.073250
  3.050	0.081070
  3.086	0.088790
