CH.000,CH.001,CH.002,CH.003,CH.004,CH.005,CH.006,CH.007,CH.008,CH.009,CH.010,CH.011,CH.012,CH.013,CH.014,CH.015,CH.@01,CH.@02,CH.@03,CH.@04,CH.@05,CH.@06,CH.@07,CH.@08,CH.@09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,GAMMA,THETA,THETA-UL,THETA-UR,THETA-DL,THETA-DR,DELTA-UL,DELTA-UR,DELTA-DL,DELTA-DR,CH.000,P/M
200,8.840000153,8.5,8.119999886,0,0.01,0.280000001,0.479999989,0,0,0.109999999,-0.059999999,-0.379999995,-0.639999986,-0.01,-7,-0.0036,0,0.0031,0.0046,0,0.379999995,0,0.025,-0.507499993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.003241758,-4.31034E-06,0.003636363,0,0.003090909,0.011454545,0.239999995,0,0.025,-0.50999999,200,109.8901099
210,9.720000267,9,8.93999958,0,0,0.280000001,0.479999989,0,0,0.109999999,-0.059999999,-0.479999989,-0.730000019,-0.01,26,-0.0036,0,0.0031,0.0045,0,0.379999995,0,0.025,-0.605000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.003564103,0,0.003636363,0,0.003090909,0.013090909,0.239999995,0,0.025,-0.605000004,210,115.3846154
225,10.5,10,9.800000191,0,0.01,0.300000012,0.569999993,0,0,0.109999999,-0.059999999,-0.560000002,-0.829999983,-0.01,57,-0.0049,0,0.0031,0.0049,0,0.435000002,0,0.025,-0.694999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.003849817,-4.31034E-06,0.004909091,0,0.003090909,0.014909091,0.284999996,0,0.025,-0.694999993,225,123.6263736
230,10.93999958,10.5,10.22000027,0,0,0.370000005,0.569999993,0,0,0.109999999,-0.059999999,-0.569999993,-0.850000024,-0.01,6,-0.0036,0,0.0031,0.0052,0,0.469999999,0,0.025,-0.712499976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.004010989,0,0.003636363,0,0.003090909,0.015272728,0.284999996,0,0.025,-0.710000008,230,126.3736264
245,12.07999992,12,11.89999962,0,0.01,0.379999995,0.579999983,0,0.100000001,0.109999999,-0.059999999,-0.629999995,-0.959999979,-0.01,35,-0.0036,-0.0018,0.0031,0.0061,0,0.479999989,0.050000001,0.025,-0.797500014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.004428571,-4.31034E-06,0.003636363,0.001818182,0.003090909,0.017272727,0.289999992,0.050000001,0.025,-0.794999987,245,134.6153846
275,13.67000008,13.5,13.60000038,0,0,0.370000005,0.670000017,0,0,0.200000003,-0.059999999,-0.670000017,-1.039999962,-0.01,8,-0.0055,0,0.0047,0.0067,0,0.519999981,0,0.07,-0.855000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.005010989,0,0.005454546,0,0.004727273,0.018727272,0.335000008,0,0.070000002,-0.854999989,275,151.0989011
300,15.46000004,15,15.31999969,0,0.01,0.379999995,0.769999981,0,0,0.209999993,-0.059999999,-0.670000017,-1.090000033,-0.01,36,-0.0071,0,0.0049,0.0075,0,0.574999988,0,0.075000003,-0.877499998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.005666667,-4.31034E-06,0.007090909,0,0.004909091,0.019636364,0.38499999,0,0.074999997,-0.880000025,300,164.8351648
310,16.82999992,16,16.12000084,0,0.01,0.460000008,0.769999981,0,0,0.209999993,-0.059999999,-0.670000017,-1.090000033,-0.01,39,-0.0056,0,0.0049,0.0076,0,0.61500001,0,0.075000003,-0.879999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.006168498,-4.31034E-06,0.005636363,0,0.004909091,0.019636364,0.38499999,0,0.074999997,-0.880000025,310,170.3296703
330,18.86000061,17.5,17.78000069,0,0.01,0.469999999,0.860000014,0,0,0.209999993,-0.059999999,-0.670000017,-1.110000014,0,15,-0.0071,0,0.0049,0.0079,0,0.665000021,0,0.075000003,-0.887499988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.006908425,-4.31034E-06,0.007090909,0,0.004909091,0.020181818,0.430000007,0,0.074999997,-0.890000015,330,181.3186813
346,20,19,19.47999954,0,0.01,0.469999999,0.930000007,-0.01,0,0.209999993,-0.059999999,-0.670000017,-1.129999995,0,44,-0.0084,-0.0002,0.0049,0.0084,0,0.699999988,-0.005,0.075000003,-0.899999976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.007326007,-4.31034E-06,0.008363637,0.000181818,0.004909091,0.020545454,0.460000004,-0.005,0.074999997,-0.900000006,346,190.1098901
356,21.02000046,20,20.34000015,0,0.01,0.469999999,0.949999988,-0.090000004,0,0.209999993,-0.059999999,-0.670000017,-1.169999957,0,16,-0.0087,-0.0016,0.0049,0.009,0,0.709999979,-0.045000002,0.075000003,-0.917500019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.007699634,-4.31034E-06,0.008727273,0.001636364,0.004909091,0.021272726,0.429999992,-0.045000002,0.074999997,-0.919999987,356,195.6043956
381,28.53000069,27.5,27.54000092,0,-0.02,0.469999999,1.100000024,-0.109999999,0,0.209999993,-0.129999995,-0.579999983,-1.230000019,-0.01,49,-0.0115,-0.002,0.0062,0.0117,0,0.785000026,-0.055,0.039999999,-0.902499974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.010454213,8.62069E-06,0.011454546,0.002,0.006181818,0.022181819,0.495000012,-0.055,0.039999999,-0.905000001,381,209.3406593
411,31.55999947,31.5,31.20000076,0,-0.029999999,0.469999999,1.220000029,-0.209999993,0,0.209999993,-0.150000006,-0.479999989,-1.269999981,-0.01,65,-0.0136,-0.0038,0.0065,0.0144,0,0.845000029,-0.104999997,0.029999999,-0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.011564102,1.2931E-05,0.013636364,0.003818182,0.006545455,0.022909091,0.505000018,-0.104999997,0.029999994,-0.874999985,411,225.8241758
426,33.61000061,33,32.97999954,0,-0.090000004,0.50999999,1.24000001,-0.209999993,0,0.209999993,-0.150000006,-0.479999989,-1.289999962,0,58,-0.0133,-0.0038,0.0065,0.0147,0,0.875,-0.104999997,0.029999999,-0.88499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.012311356,3.87931E-05,0.013272728,0.003818182,0.006545455,0.023454545,0.515000008,-0.104999997,0.029999994,-0.884999976,426,234.0659341
451,36.95999908,36.5,36.54000092,0,-0.090000004,0.560000002,1.409999967,-0.219999999,-0.050000001,0.209999993,-0.159999996,-0.379999995,-1.309999943,0,28,-0.0155,-0.0031,0.0067,0.017000001,0,0.985000014,-0.135000005,0.025,-0.847500026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.013538461,3.87931E-05,0.015454545,0.003090909,0.006727273,0.023818181,0.594999984,-0.135,0.024999999,-0.844999969,451,247.8021978
476,40.91999817,39.5,40.04000092,0,-0.090000004,0.639999986,1.529999971,-0.319999993,-0.100000001,0.209999993,-0.159999996,-0.330000013,-1.340000033,0,34,-0.0162,-0.004,0.0067,0.018300001,0,1.085000038,-0.209999993,0.025,-0.832499981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.01498901,3.87931E-05,0.016181818,0.004,0.006727273,0.024363637,0.604999989,-0.209999997,0.024999999,-0.835000023,476,261.5384615
481,42.72000122,41.5,41.75999832,0,-0.090000004,0.660000026,1.620000005,-0.319999993,-0.100000001,0.280000001,-0.159999996,-0.289999992,-1.340000033,0,40,-0.0175,-0.004,0.008,0.018999999,0,1.139999986,-0.209999993,0.059999999,-0.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.015648352,3.87931E-05,0.017454545,0.004,0.008,0.024363637,0.650000006,-0.209999997,0.060000002,-0.815000013,481,264.2857143
496,56.38999939,55,55.34000015,0,-0.079999998,0.680000007,2.029999971,-0.529999971,-0.209999993,0.310000002,-0.25,0.140000001,-1.210000038,-0.01,95,-0.024499999,-0.0058,0.0102,0.024499999,0,1.355000019,-0.370000005,0.029999999,-0.532500029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.02065934,3.44828E-05,0.024545454,0.005818181,0.010181818,0.021818183,0.75,-0.369999982,0.030000001,-0.535000019,496,272.5274725
546,63.63999939,63,62.54000092,0,-0.090000004,0.800000012,2.319999933,-0.74000001,-0.209999993,0.319999993,-0.25,0.360000014,-1.129999995,0,93,-0.0276,-0.0096,0.0104,0.027000001,0,1.559999943,-0.474999994,0.035,-0.382499993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.023311355,3.87931E-05,0.027636362,0.009636364,0.010363636,0.020545454,0.789999962,-0.475000001,0.034999996,-0.38499999,546,300
581,71.72000122,70,69.68000031,0,-0.079999998,0.939999998,2.630000114,-0.839999974,-0.310000002,0.310000002,-0.280000001,0.620000005,-1.049999952,0.01,57,-0.0307,-0.0096,0.0107,0.0305,0,1.784999967,-0.574999988,0.015,-0.217500001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.0262674,3.44828E-05,0.030727275,0.009636363,0.010727273,0.019272726,0.89500007,-0.574999988,0.015000001,-0.214999974,581,319.2307692
596,74.01999664,74,73.09999847,0,-0.090000004,0.99000001,2.799999952,-0.850000024,-0.310000002,0.310000002,-0.340000004,0.74000001,-1.019999981,0.01,76,-0.032900002,-0.0098,0.0118,0.032099999,0,1.894999981,-0.579999983,-0.015,-0.142499998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.027109889,3.87931E-05,0.03290909,0.009818182,0.011818182,0.018727272,0.974999964,-0.580000013,-0.015000001,-0.139999986,596,327.4725275
621,81.27999878,81,79.73999786,0,-0.100000001,1.080000043,3.059999943,-1.049999952,-0.360000014,0.319999993,-0.349999994,1,-0.959999979,0.01,96,-0.035999998,-0.0125,0.0122,0.035599999,0,2.069999933,-0.704999983,-0.015,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.02976923,4.31034E-05,0.035999998,0.012545453,0.012181818,0.017636363,1.004999995,-0.704999983,-0.015000001,0.020000011,621,341.2087912
646,88.51999664,88.5,86.86000061,0,-0.109999999,1.129999995,3.319999933,-1.149999976,-0.409999996,0.419999987,-0.379999995,1.25999999,-0.879999995,0.01,80,-0.039799999,-0.0135,0.0145,0.038800001,0,2.224999905,-0.779999971,0.02,0.192499995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.032421244,4.74138E-05,0.039818181,0.013454545,0.014545454,0.016181818,1.084999979,-0.779999986,0.019999996,0.189999998,646,354.9450549
751,132.3099976,132,132.3099976,0,-0.180000007,0.879999995,4.210000038,-2.670000076,-1.230000019,0.620000005,-0.50999999,2.670000076,-0.449999988,0.02,114,-0.0605,-0.0262,0.020500001,0.056699999,1E-04,2.545000076,-1.950000048,0.055,1.110000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.048457875,7.75862E-05,0.060545455,0.026181819,0.020545454,0.008545454,0.769999981,-1.950000048,0.055000007,1.110000044,751,412.6373626
796,139.7400055,139,139.7400055,0,-0.180000007,1.029999971,4.539999962,-2.880000114,-1.330000043,0.620000005,-0.540000021,2.910000086,-0.400000006,0.02,98,-0.0638,-0.028200001,0.0211,0.0601,1E-04,2.785000086,-2.105000019,0.039999999,1.257500052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.051179489,7.75862E-05,0.063818182,0.028181819,0.02109091,0.007636364,0.829999924,-2.105000079,0.039999992,1.25500004,796,437.3626374
891,154.0299988,153,154.0299988,0,-0.180000007,1.460000038,5.300000191,-3.180000067,-1.429999948,0.730000019,-0.629999995,3.339999914,-0.300000012,0.029999999,103,-0.069799997,-0.031800002,0.024700001,0.066200003,1E-04,3.380000114,-2.305000067,0.050000001,1.519999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.056410256,7.75862E-05,0.069818185,0.031818184,0.024727273,0.006,1.060000062,-2.305000007,0.050000012,1.519999951,891,489.5604396
996,169.0500031,167.5,169.0500031,0,-0.180000007,2.089999914,6.159999847,-3.440000057,-1.539999962,0.75,-0.730000019,3.74000001,-0.180000007,0.029999999,92,-0.074000001,-0.034499999,0.026900001,0.0713,1E-04,4.125,-2.49000001,0.01,1.779999971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.061912089,7.75862E-05,0.073999999,0.034545456,0.026909091,0.003818182,1.359999895,-2.49000001,0.00999999,1.780000001,996,547.2527473
1042,176.2100067,174.5,176.2100067,0,-0.180000007,2.349999905,6.590000153,-3.559999943,-1.539999962,0.829999983,-0.779999971,3.960000038,-0.140000001,0.029999999,43,-0.077100001,-0.036699999,0.029300001,0.074500002,1E-04,4.46999979,-2.549999952,0.025,1.912500024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.064534801,7.75862E-05,0.077090914,0.036727272,0.029272726,0.003090909,1.515000105,-2.549999952,0.025000006,1.910000019,1042,572.5274725
