CH.000,CH.001,CH.002,CH.003,CH.004,CH.005,CH.006,CH.007,CH.008,CH.009,CH.010,CH.011,CH.012,CH.013,CH.014,CH.015,CH.@01,CH.@02,CH.@03,CH.@04,CH.@05,CH.@06,CH.@07,CH.@08,CH.@09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,GAMMA,THETA,THETA-UL,THETA-UR,THETA-DL,THETA-DR,DELTA-UL,DELTA-UR,DELTA-DL,DELTA-DR,CH.000,P/M
-551,-7.78000021,-7.5,-7.400000095,0.100000001,0.01,0,-0.100000001,0.209999993,0,0.109999999,0.140000001,0,0.119999997,-0.029999999,-13,0.0018,0.0038,-0.0005,-0.0022,0,-0.050000001,0.104999997,0.125,0.059999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.002838828,3.87931E-05,-0.001818182,-0.003818182,-0.000545455,-0.002727273,0.054999996,0.104999997,0.125,0.059999999,-551,-302.7472527
-576,-8.68999958,-8.5,-8.239999771,0.109999999,0.01,0,-0.100000001,0.209999993,0,0.109999999,0.189999998,0,0.140000001,-0.029999999,0,0.0018,0.0038,-0.0015,-0.0025,0,-0.050000001,0.104999997,0.150000006,0.067500003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.003172161,4.31034E-05,-0.001818182,-0.003818182,-0.001454545,-0.003090909,0.054999996,0.104999997,0.149999999,0.07,-576,-316.4835165
-586,-9.199999809,-9,-8.640000343,0.100000001,0.01,0,-0.100000001,0.209999993,0,0.109999999,0.189999998,0,0.140000001,-0.029999999,-10,0.0018,0.0038,-0.0015,-0.0025,0,-0.050000001,0.104999997,0.150000006,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.003358974,3.87931E-05,-0.001818182,-0.003818182,-0.001454545,-0.003090909,0.054999996,0.104999997,0.149999999,0.07,-586,-321.978022
-606,-10.59000015,-9.5,-9.399999619,0.100000001,0.01,0,-0.100000001,0.209999993,0,0.109999999,0.189999998,0,0.159999996,-0.039999999,-10,0.0018,0.0038,-0.0015,-0.0028,0,-0.050000001,0.104999997,0.150000006,0.077500001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.003864469,3.87931E-05,-0.001818182,-0.003818182,-0.001454545,-0.003636364,0.054999996,0.104999997,0.149999999,0.079999998,-606,-332.967033
-616,-12.52000046,-12,-11.43999958,0.01,0.01,0,-0.189999998,0.300000012,0,0.109999999,0.289999992,0,0.140000001,-0.050000001,-47,0.0035,0.0055,-0.0033,-0.0025,0,-0.094999999,0.150000006,0.200000003,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.004567766,0,-0.003454545,-0.005454546,-0.003272727,-0.003454545,0.055000007,0.150000006,0.199999996,0.07,-616,-338.4615385
-636,-13.13000011,-12.5,-12.27999973,0.01,0.01,0,-0.200000003,0.310000002,0,0.109999999,0.289999992,0,0.140000001,-0.050000001,-218,0.0036,0.0056,-0.0033,-0.0026,0,-0.100000001,0.155000001,0.200000003,0.072499998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.004791209,0,-0.003636364,-0.005636364,-0.003272727,-0.003454545,0.055,0.155000001,0.199999996,0.07,-636,-349.4505495
-676,-13.88000011,-14.5,-13.93999958,0.01,0.01,0,-0.280000001,0.389999986,0.039999999,0.109999999,0.289999992,0,0.170000002,-0.050000001,-16,0.0051,0.0064,-0.0033,-0.003,0,-0.140000001,0.215000004,0.200000003,0.082500003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.005065934,0,-0.005090909,-0.006363636,-0.003272727,-0.004,0.054999992,0.214999992,0.199999996,0.085000001,-676,-371.4285714
-706,-16.29000092,-16,-15.61999989,0.01,0.01,0,-0.289999992,0.409999996,0.109999999,0.109999999,0.310000002,0,0.180000007,-0.059999999,-8,0.0053,0.0055,-0.0036,-0.0032,0,-0.144999996,0.25999999,0.209999993,0.087499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.005945055,0,-0.005272727,-0.005454545,-0.003636364,-0.004363636,0.060000002,0.259999998,0.210000001,0.090000004,-706,-387.9120879
-721,-17.67000008,-17,-16.44000053,0.01,0.01,0,-0.289999992,0.409999996,0.109999999,0.109999999,0.340000004,0,0.180000007,-0.059999999,19,0.0053,0.0055,-0.0042,-0.0032,0,-0.144999996,0.25999999,0.224999994,0.087499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.006450549,0,-0.005272727,-0.005454545,-0.004181818,-0.004363636,0.060000002,0.259999998,0.225000001,0.090000004,-721,-396.1538462
-751,-18.70999908,-18.5,-18.12000084,0.01,0.02,0,-0.289999992,0.50999999,0.109999999,0.109999999,0.379999995,0,0.189999998,-0.07,-50,0.0053,0.0073,-0.0049,-0.0034,0,-0.144999996,0.310000002,0.245000005,0.092500001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.006827838,-4.31034E-06,-0.005272727,-0.007272727,-0.004909091,-0.004727273,0.109999999,0.309999995,0.244999997,0.094999999,-751,-412.6373626
-776,-20.04999924,-20.5,-19.78000069,0.01,0.01,0,-0.289999992,0.50999999,0.109999999,0.109999999,0.379999995,0,0.209999993,-0.07,-16,0.0053,0.0073,-0.0049,-0.0037,0,-0.144999996,0.310000002,0.245000005,0.102499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.007318681,0,-0.005272727,-0.007272727,-0.004909091,-0.005090909,0.109999999,0.309999995,0.244999997,0.104999997,-776,-426.3736264
-796,-30.44000053,-30,-29.63999939,-0.090000004,0.02,0,-0.469999999,0.829999983,0.109999999,0.209999993,0.600000024,0,0.289999992,-0.079999998,6,0.0085,0.0131,-0.0071,-0.0053,0,-0.234999999,0.469999999,0.405000001,0.144999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.011120879,-4.74138E-05,-0.008545455,-0.013090909,-0.00709091,-0.006727273,0.179999992,0.469999991,0.405000009,0.144999996,-796,-437.3626374
-836,-34.25999832,-33.5,-33.22000122,-0.079999998,0.02,0,-0.469999999,0.930000007,0.209999993,0.209999993,0.670000017,0,0.319999993,-0.090000004,-29,0.0085,0.0131,-0.0084,-0.0057,0,-0.234999999,0.569999993,0.439999998,0.157499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.012516483,-4.31034E-05,-0.008545455,-0.013090909,-0.008363637,-0.007454545,0.230000004,0.57,0.440000005,0.159999996,-836,-459.3406593
-871,-37.38999939,-37.5,-36.77999878,-0.090000004,0.02,0,-0.469999999,1.039999962,0.209999993,0.209999993,0.75999999,0,0.379999995,-0.090000004,-20,0.0085,0.0151,-0.01,-0.0068,0,-0.234999999,0.625,0.485000014,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.013663003,-4.74138E-05,-0.008545455,-0.015090909,-0.01,-0.008545455,0.284999982,0.624999978,0.484999992,0.189999998,-871,-478.5714286
-881,-38.41999817,-39,-38.58000183,-0.090000004,0.02,0,-0.529999971,1.129999995,0.209999993,0.209999993,0.790000021,0,0.389999986,-0.090000004,-20,0.0096,0.0167,-0.0105,-0.007,0,-0.264999986,0.670000017,0.5,0.192499995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.014040292,-4.74138E-05,-0.009636363,-0.016727273,-0.010545455,-0.008727273,0.300000012,0.669999994,0.500000007,0.194999993,-881,-484.0659341
-906,-42.59999847,-42,-42.15999985,-0.079999998,0.02,0,-0.569999993,1.25,0.209999993,0.209999993,0.860000014,0,0.419999987,-0.100000001,-11,0.0104,0.0189,-0.0118,-0.0077,0,-0.284999996,0.730000019,0.535000026,0.212500006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.015567765,-4.31034E-05,-0.010363636,-0.018909091,-0.011818182,-0.009454545,0.340000004,0.729999997,0.535000004,0.209999993,-906,-497.8021978
-921,-87.5,-86.5,-86.40000153,-0.180000007,0.07,0.100000001,-0.939999998,3.220000029,1.029999971,0.519999981,2.089999914,-0.01,0.800000012,-0.109999999,29,0.0189,0.039799999,-0.0285,-0.0147,-1E-04,-0.419999987,2.125,1.304999948,0.395000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.032010989,-0.000107759,-0.018909091,-0.039818183,-0.028545453,-0.016545455,1.140000015,2.125,1.304999948,0.395000006,-921,-506.043956
