CH.000,CH.001,CH.002,CH.003,CH.004,CH.005,CH.006,CH.007,CH.008,CH.009,CH.010,CH.011,CH.012,CH.013,CH.014,CH.015,CH.@01,CH.@02,CH.@03,CH.@04,CH.@05,CH.@06,CH.@07,CH.@08,CH.@09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,GAMMA,THETA,THETA-UL,THETA-UR,THETA-DL,THETA-DR,DELTA-UL,DELTA-UR,DELTA-DL,DELTA-DR,CH.000,P/M
-481,-4.090000153,-5,-4.199999809,0.01,0.01,-0.189999998,-0.289999992,0.209999993,0,-0.100000001,-0.029999999,0.01,0.140000001,-0.01,-62,0.0018,0.0038,-0.0013,-0.0024,0,-0.239999995,0.104999997,-0.064999998,0.075000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.001494506,0,-0.001818182,-0.003818182,-0.001272727,-0.002727273,-0.039999999,0.104999997,-0.065,0.075,-481,-264.2857143
-496,-5,-5.5,-4.900000095,0.01,0.01,-0.189999998,-0.289999992,0.219999999,0,-0.02,0.01,0,0.180000007,0.01,-78,0.0018,0.004,-0.0005,-0.0032,0,-0.239999995,0.109999999,-0.005,0.087499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.001835165,0,-0.001818182,-0.004,-0.000545455,-0.003090909,-0.034999996,0.109999999,-0.005,0.090000004,-496,-272.5274725
-536,-6.010000229,-6,-5.699999809,0.01,0.01,-0.189999998,-0.289999992,0.310000002,0.01,-0.100000001,0.01,0.01,0.200000003,0.01,-52,0.0018,0.0055,-0.002,-0.0034,0,-0.239999995,0.159999996,-0.045000002,0.102499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.002205128,0,-0.001818182,-0.005454546,-0.002,-0.003454546,0.010000005,0.160000001,-0.045000001,0.105000001,-536,-294.5054945
-576,-7.150000095,-7.5,-6.480000019,0.01,0.01,-0.189999998,-0.289999992,0.310000002,0.100000001,-0.109999999,0,0.01,0.219999999,0.01,-86,0.0018,0.0038,-0.002,-0.0037,0,-0.239999995,0.204999998,-0.055,0.112499997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.002622711,0,-0.001818182,-0.003818182,-0.002,-0.003818182,0.010000005,0.205000002,-0.055,0.114999999,-576,-316.4835165
-641,-8.109999657,-8.5,-7.679999828,0.01,0.01,-0.189999998,-0.379999995,0.310000002,0.100000001,-0.100000001,-0.039999999,0,0.25999999,0.01,-72,0.0035,0.0038,-0.0011,-0.0047,0,-0.284999996,0.204999998,-0.07,0.129999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.002974359,0,-0.003454545,-0.003818182,-0.001090909,-0.004545454,-0.034999996,0.205000002,-0.07,0.129999995,-641,-352.1978022
-686,-8.989999771,-9,-8.479999542,0.01,0.01,-0.189999998,-0.379999995,0.409999996,0.100000001,-0.209999993,-0.090000004,0,0.280000001,0.01,-80,0.0035,0.0056,-0.0022,-0.005,0,-0.284999996,0.254999995,-0.150000006,0.137500003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.003296703,0,-0.003454545,-0.005636364,-0.002181818,-0.004909091,0.015000001,0.254999999,-0.149999999,0.140000001,-686,-376.9230769
-706,-9.380000114,-9.5,-8.880000114,0.01,0.01,-0.569999993,-0.379999995,0.419999987,0.100000001,-0.209999993,-0.090000004,0,0.280000001,0.01,-73,-0.0035,0.0058,-0.0022,-0.0051,0,-0.474999994,0.25999999,-0.150000006,0.140000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.00343956,0,0.003454545,-0.005818182,-0.002181818,-0.004909091,0.019999996,0.259999994,-0.149999999,0.140000001,-706,-387.9120879
-731,-9.869999886,-10.5,-9.579999924,0.01,0.01,-0.280000001,-0.469999999,0.409999996,0.100000001,-0.209999993,-0.090000004,0.01,0.300000012,0.01,-73,0.0035,0.0056,-0.0022,-0.0054,0,-0.375,0.254999995,-0.150000006,0.157499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.003619048,0,-0.003454545,-0.005636364,-0.002181818,-0.005272727,-0.030000001,0.254999999,-0.149999999,0.155000006,-731,-401.6483516
-796,-14.78999996,-15,-14.42000008,-0.01,0.01,-0.289999992,-0.469999999,0.620000005,0.200000003,-0.409999996,-0.180000007,0.100000001,0.409999996,0.01,-74,0.0033,0.0076,-0.0042,-0.0055,0,-0.379999995,0.409999996,-0.294999987,0.252499998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.005421245,-8.62069E-06,-0.003272727,-0.007636364,-0.004181818,-0.007272727,0.075000003,0.410000004,-0.295000002,0.254999999,-796,-437.3626374
-861,-16.84000015,-16.5,-16.12000084,-0.01,0.01,-0.280000001,-0.469999999,0.730000019,0.200000003,-0.430000007,-0.230000004,0.100000001,0.419999987,0.01,-94,0.0035,0.0096,-0.0036,-0.0058,0,-0.375,0.465000004,-0.330000013,0.25999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.006172161,-8.62069E-06,-0.003454545,-0.009636364,-0.003636364,-0.007454545,0.13000001,0.465000011,-0.330000006,0.259999994,-861,-473.0769231
-896,-17.06999969,-18,-16.95999908,-0.01,0.050000001,-0.280000001,-0.529999971,0.730000019,0.209999993,-0.519999981,-0.230000004,0.100000001,0.439999998,0.01,-84,0.0045,0.0095,-0.0053,-0.0061,0,-0.405000001,0.469999999,-0.375,0.267500013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.00625641,-2.58621E-05,-0.004545454,-0.009454546,-0.005272727,-0.007818182,0.100000024,0.470000006,-0.374999993,0.27,-896,-492.3076923
-956,-18.84000015,-19.5,-18.60000038,-0.01,0.090000004,-0.280000001,-0.569999993,0.839999974,0.310000002,-0.519999981,-0.280000001,0,0.469999999,0.01,-100,0.0053,0.0096,-0.0044,-0.0085,0,-0.425000012,0.574999988,-0.400000006,0.232500002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.006904762,-4.31034E-05,-0.005272727,-0.009636363,-0.004363636,-0.008363636,0.13499999,0.574999988,-0.399999991,0.234999999,-956,-525.2747253
-1012,-20.88999939,-21,-20.21999931,-0.01,0.109999999,-0.280000001,-0.569999993,0.939999998,0.330000013,-0.620000005,-0.280000001,0,0.50999999,0.01,-74,0.0053,0.0111,-0.0062,-0.0093,-1E-04,-0.425000012,0.63499999,-0.449999988,0.254999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.007655677,-5.17241E-05,-0.005272727,-0.011090909,-0.006181818,-0.009090909,0.185000002,0.635000005,-0.450000003,0.254999995,-1012,-556.043956
-1117,-30.90999985,-31,-30.52000046,0.01,0.109999999,-0.180000007,-0.660000026,1.409999967,0.560000002,-0.819999993,-0.289999992,0.01,0.629999995,0,-79,0.0087,0.0155,-0.0096,-0.0112,0,-0.419999987,0.985000014,-0.555000007,0.317499995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.011322344,-4.31034E-05,-0.008727273,-0.015454545,-0.009636364,-0.011454545,0.37499997,0.984999985,-0.554999992,0.319999998,-1117,-613.7362637
-1217,-34.59000015,-34,-34.02000046,0.01,0.209999993,-0.180000007,-0.660000026,1.669999957,0.709999979,-0.829999983,-0.289999992,-0.02,0.660000026,0,-95,0.0087,0.0175,-0.0098,-0.0124,-1E-04,-0.419999987,1.190000057,-0.560000002,0.319999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.01267033,-8.62069E-05,-0.008727273,-0.017454545,-0.009818182,-0.012,0.504999965,1.189999968,-0.559999987,0.320000013,-1217,-668.6813187
-1297,-38.11000061,-38.5,-37.45999908,0.01,0.280000001,-0.180000007,-0.75,1.940000057,0.870000005,-0.930000007,-0.289999992,-0.090000004,0.75,0,-98,0.0104,0.0195,-0.0116,-0.0152,-1E-04,-0.465000004,1.404999971,-0.610000014,0.327499986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.013959707,-0.000116379,-0.010363636,-0.019454546,-0.011636364,-0.013636364,0.595000029,1.405000031,-0.609999999,0.329999998,-1297,-712.6373626
-1332,-39.45999908,-40.5,-39.18000031,0.01,0.300000012,-0.180000007,-0.75999999,2.049999952,0.899999976,-0.930000007,-0.289999992,-0.090000004,0.779999971,0,-80,0.0105,0.0209,-0.0116,-0.015699999,-1E-04,-0.469999999,1.475000024,-0.610000014,0.342500001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.014454212,-0.000125,-0.010545454,-0.02090909,-0.011636364,-0.014181818,0.644999981,1.474999964,-0.609999999,0.344999984,-1332,-731.8681319
-1387,-43.43999863,-43.5,-42.59999847,0.01,0.310000002,-0.180000007,-0.75999999,2.25999999,1.019999981,-0.930000007,-0.280000001,-0.090000004,0.829999983,0,-95,0.0105,0.022500001,-0.0118,-0.0166,-1E-04,-0.469999999,1.639999986,-0.605000019,0.367500007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.015912087,-0.00012931,-0.010545454,-0.022545455,-0.011818182,-0.015090909,0.75,1.639999986,-0.605000004,0.36999999,-1387,-762.0879121
