CH.000,CH.001,CH.002,CH.003,CH.004,CH.005,CH.006,CH.007,CH.008,CH.009,CH.010,CH.011,CH.012,CH.013,CH.014,CH.015,CH.@01,CH.@02,CH.@03,CH.@04,CH.@05,CH.@06,CH.@07,CH.@08,CH.@09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,GAMMA,THETA,THETA-UL,THETA-UR,THETA-DL,THETA-DR,DELTA-UL,DELTA-UR,DELTA-DL,DELTA-DR,CH.000,P/M
215,4.690000057,6,5,0.01,0,0.100000001,0.189999998,-0.100000001,-0.039999999,0.100000001,0.01,0.050000001,-0.059999999,0,-43,-0.0016,-0.0011,0.0016,0.0019,0,0.144999996,-0.07,0.055,-0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.001717949,4.31034E-06,0.001636364,0.001090909,0.001636364,0.001090909,0.044999998,-0.07,0.055000001,-0.004999999,215,118.1318681
245,4.630000114,7,5.760000229,0.01,0,0.100000001,0.189999998,-0.100000001,-0.050000001,0.100000001,0.039999999,0.059999999,-0.059999999,0,-30,-0.0016,-0.0009,0.0011,0.0022,0,0.144999996,-0.075000003,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.001695971,4.31034E-06,0.001636364,0.000909091,0.001090909,0.001090909,0.044999998,-0.075000001,0.07,0,245,134.6153846
270,5.880000114,7.5,6.579999924,0.01,0,0.090000004,0.289999992,-0.100000001,-0.059999999,0.109999999,0.100000001,0.059999999,-0.059999999,0,-49,-0.0036,-0.0007,0.0002,0.0022,0,0.189999998,-0.079999998,0.104999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.002153846,4.31034E-06,0.003636363,0.000727273,0.000181818,0.001090909,0.094999995,-0.08,0.105,0,270,148.3516484
285,6.190000057,8,7.019999981,0.01,0,0.100000001,0.289999992,-0.100000001,-0.059999999,0.200000003,0.100000001,0.050000001,-0.07,0,3,-0.0035,-0.0007,0.0018,0.0021,0,0.194999993,-0.079999998,0.150000006,-0.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.002267399,4.31034E-06,0.003454545,0.000727273,0.001818182,0.001272727,0.094999995,-0.08,0.150000002,-0.01,285,156.5934066
310,7.019999981,8.5,7.800000191,0.01,0,0.100000001,0.289999992,-0.100000001,-0.050000001,0.200000003,0.100000001,0.059999999,-0.07,0,-18,-0.0035,-0.0009,0.0018,0.0023,0,0.194999993,-0.075000003,0.150000006,-0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.002571429,4.31034E-06,0.003454545,0.000909091,0.001818182,0.001272727,0.094999995,-0.075000001,0.150000002,-0.005000001,310,170.3296703
336,8.850000381,9.5,8.600000381,0.01,0,0.100000001,0.289999992,-0.129999995,-0.029999999,0.200000003,0.100000001,0.059999999,-0.07,0,-47,-0.0035,-0.0018,0.0018,0.0023,0,0.194999993,-0.079999998,0.150000006,-0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.003241758,4.31034E-06,0.003454545,0.001818182,0.001818182,0.001272727,0.079999998,-0.079999997,0.150000002,-0.005000001,336,184.6153846
346,7.989999771,10,9,0.01,0,0.100000001,0.310000002,-0.140000001,-0.02,0.219999999,0.109999999,0.059999999,-0.07,-0.01,-14,-0.0038,-0.0022,0.002,0.0023,0,0.204999998,-0.079999998,0.165000007,-0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.002930403,4.31034E-06,0.003818182,0.002181818,0.002,0.001090909,0.085000001,-0.08,0.164999999,-0.005000001,346,190.1098901
371,9.020000458,11,9.840000153,0.01,0,0.100000001,0.379999995,-0.170000002,-0.01,0.300000012,0.150000006,0.059999999,-0.07,0,-36,-0.0051,-0.0029,0.0027,0.0023,0,0.239999995,-0.090000004,0.224999994,-0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.003304029,4.31034E-06,0.005090909,0.002909091,0.002727273,0.001272727,0.104999997,-0.090000001,0.225000009,-0.005000001,371,203.8461538
381,11.27000046,12,11.35999966,0.01,0.01,0.100000001,0.379999995,-0.170000002,0,0.300000012,0.170000002,0.050000001,-0.059999999,0,-63,-0.0051,-0.0031,0.0024,0.0019,0,0.239999995,-0.085000001,0.234999999,-0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.004128205,0,0.005090909,0.003090909,0.002363637,0.001090909,0.104999997,-0.085000001,0.235000007,-0.004999999,381,209.3406593
421,13.01000023,14,13.03999996,0.01,0,0.189999998,0.449999988,-0.209999993,0,0.409999996,0.230000004,0.059999999,-0.059999999,-0.01,-24,-0.0047,-0.0038,0.0033,0.0022,0,0.319999993,-0.104999997,0.319999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.004769231,4.31034E-06,0.004727273,0.003818182,0.003272727,0.000909091,0.119999997,-0.104999997,0.32,0,421,231.3186813
441,13.93000031,15,13.85999966,0.01,0,0.189999998,0.469999999,-0.209999993,-0.01,0.439999998,0.289999992,0.119999997,-0.059999999,-0.01,-22,-0.0051,-0.0036,0.0027,0.0033,0,0.330000013,-0.109999999,0.36500001,0.029999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.005106227,4.31034E-06,0.005090909,0.003636364,0.002727273,0.000909091,0.130000003,-0.109999997,0.364999995,0.029999999,441,242.3076923
476,14.97999954,16.5,15.56000042,0.01,0,0.189999998,0.469999999,-0.200000003,0,0.560000002,0.389999986,0.150000006,-0.059999999,0,-46,-0.0051,-0.0036,0.0031,0.0038,0,0.330000013,-0.100000001,0.474999994,0.045000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.005487179,4.31034E-06,0.005090909,0.003636364,0.003090909,0.001090909,0.134999998,-0.100000001,0.474999994,0.045000004,476,261.5384615
506,17.62999916,18,17.23999977,0.01,0.01,0.189999998,0.569999993,-0.209999993,0,0.660000026,0.439999998,0.150000006,-0.059999999,0,-42,-0.0069,-0.0038,0.004,0.0038,0,0.379999995,-0.104999997,0.550000012,0.045000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.006457875,0,0.006909091,0.003818182,0.004000001,0.001090909,0.18,-0.104999997,0.550000012,0.045000004,506,278.021978
521,17.78000069,18.5,18.18000031,0.01,0,0.189999998,0.569999993,-0.209999993,-0.01,0.709999979,0.479999989,0.150000006,-0.059999999,-0.01,-58,-0.0069,-0.0036,0.0042,0.0038,0,0.379999995,-0.109999999,0.595000029,0.045000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.006516484,4.31034E-06,0.006909091,0.003636364,0.004181818,0.000909091,0.18,-0.109999997,0.594999984,0.045000004,521,286.2637363
546,19.61000061,20,19.87999916,0.01,0,0.200000003,0.579999983,-0.209999993,0,0.819999993,0.550000012,0.209999993,-0.059999999,0,-42,-0.0069,-0.0038,0.0049,0.0049,0,0.389999986,-0.104999997,0.685000002,0.075000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.00718315,4.31034E-06,0.006909091,0.003818182,0.004909091,0.001090909,0.184999995,-0.104999997,0.685000002,0.074999997,546,300
551,20.77000046,21.5,21.31999969,0.01,0,0.189999998,0.660000026,-0.209999993,0,0.920000017,0.579999983,0.239999995,-0.059999999,0,-59,-0.0085,-0.0038,0.0062,0.0054,0,0.425000012,-0.104999997,0.75,0.092500001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.007608059,4.31034E-06,0.008545455,0.003818182,0.006181819,0.001090909,0.225000016,-0.104999997,0.75,0.089999998,551,302.7472527
586,26.12000084,27,26.68000031,0.01,0.01,0.200000003,0.790000021,-0.310000002,-0.079999998,0.920000017,0.579999983,0.349999994,-0.029999999,-0.01,21,-0.0107,-0.0042,0.0062,0.0069,0,0.495000005,-0.194999993,0.75,0.159999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.009571429,0,0.010727273,0.004181818,0.006181819,0.000363636,0.24000001,-0.195,0.75,0.159999997,586,321.978022
606,28.46999931,29,28.55999947,0.01,0.01,0.280000001,0.850000024,-0.310000002,-0.079999998,1.019999981,0.660000026,0.430000007,-0.029999999,-0.01,-6,-0.0104,-0.0042,0.0065,0.0084,0,0.564999998,-0.194999993,0.839999974,0.200000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.010432234,0,0.010363637,0.004181818,0.006545454,0.000363636,0.270000011,-0.195,0.840000004,0.200000004,606,332.967033
636,31.82999992,32.5,32.15999985,0.01,0.01,0.289999992,0.939999998,-0.409999996,-0.079999998,1.120000005,0.699999988,0.529999971,0.01,-0.01,-49,-0.0118,-0.006,0.0076,0.0094,0,0.61500001,-0.245000005,0.910000026,0.272500008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.011663004,0,0.011818182,0.006,0.007636364,-0.000363636,0.265000001,-0.244999997,0.909999996,0.269999986,636,349.4505495
656,36.31999969,36,35.74000168,0.01,0,0.289999992,1.039999962,-0.419999987,-0.050000001,1.230000019,0.769999981,0.629999995,0.039999999,-0.01,-10,-0.0136,-0.0067,0.0084,0.0108,0,0.665000021,-0.234999999,1,0.332500011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0.013307692,4.31034E-06,0.013636363,0.006727272,0.008363637,-0.000909091,0.309999987,-0.234999994,1,0.334999997,656,360.4395604
