CH.000,CH.001,CH.002,CH.003,CH.004,CH.005,CH.006,CH.007,CH.008,CH.009,CH.010,CH.011,CH.012,CH.013,CH.014,CH.015,CH.@01,CH.@02,CH.@03,CH.@04,CH.@05,CH.@06,CH.@07,CH.@08,CH.@09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,GAMMA,THETA,THETA-UL,THETA-UR,THETA-DL,THETA-DR,DELTA-UL,DELTA-UR,DELTA-DL,DELTA-DR,CH.000,P/M
-531,-12.19999981,-11.5,-11.93999958,0.01,0.01,0,-0.090000004,0.310000002,0,0.209999993,0.300000012,0.479999989,0.639999986,-0.01,94,0.0016,0.0056,-0.0016,-0.0028,0,-0.045000002,0.155000001,0.254999995,0.557500005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.004465201,0,-0.001636364,-0.005636364,-0.001636364,-0.011818182,0.109999999,0.155000001,0.255000003,0.559999987,-531,-291.7582418
-571,-14.09000015,-13.5,-13.60000038,0.01,0.01,0.01,-0.180000007,0.310000002,0,0.209999993,0.310000002,0.5,0.689999998,-0.01,112,0.0035,0.0056,-0.0018,-0.0034,0,-0.085000001,0.155000001,0.25999999,0.592499971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.005157509,0,-0.003454546,-0.005636364,-0.001818182,-0.012727273,0.064999998,0.155000001,0.259999998,0.594999999,-571,-313.7362637
-591,-14.81999969,-14,-14.43999958,0.01,0.01,0.01,-0.180000007,0.310000002,0,0.209999993,0.319999993,0.569999993,0.730000019,-0.01,33,0.0035,0.0056,-0.002,-0.0029,0,-0.085000001,0.155000001,0.264999986,0.649999976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.005424908,0,-0.003454546,-0.005636364,-0.002,-0.013454546,0.064999998,0.155000001,0.264999993,0.650000006,-591,-324.7252747
-631,-16.55999947,-16,-16.10000038,0.01,0.01,0,-0.180000007,0.389999986,0,0.209999993,0.360000014,0.629999995,0.829999983,-0.02,71,0.0033,0.0071,-0.0027,-0.0037,0,-0.090000004,0.194999993,0.284999996,0.732500017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.006058608,0,-0.003272727,-0.007090909,-0.002727273,-0.015454545,0.104999989,0.194999993,0.285000004,0.729999989,-631,-346.7032967
-666,-18.22999954,-17.5,-17.78000069,0.01,0.01,0.01,-0.270000011,0.419999987,0,0.209999993,0.360000014,0.670000017,0.939999998,-0.02,113,0.0051,0.0076,-0.0027,-0.0049,0,-0.129999995,0.209999993,0.284999996,0.805000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.00667033,0,-0.005090909,-0.007636363,-0.002727273,-0.017454545,0.074999988,0.209999993,0.285000004,0.805000007,-666,-365.9340659
-696,-19.96999931,-19,-19.44000053,0.01,0.01,0.01,-0.270000011,0.419999987,0,0.200000003,0.360000014,0.75999999,1.019999981,-0.02,73,0.0051,0.0076,-0.0029,-0.0048,0,-0.129999995,0.209999993,0.280000001,0.892499983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.007307692,0,-0.005090909,-0.007636363,-0.002909091,-0.018909091,0.074999988,0.209999993,0.280000009,0.889999986,-696,-382.4175824
-711,-20.84000015,-20,-20.28000069,0.01,0.01,0.01,-0.270000011,0.449999988,0,0.170000002,0.360000014,0.810000002,1.070000052,-0.02,103,0.0051,0.0082,-0.0035,-0.0047,0,-0.129999995,0.224999994,0.264999986,0.939999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.007626374,0,-0.005090909,-0.008181818,-0.003454546,-0.019818183,0.089999989,0.224999994,0.265000008,0.940000027,-711,-390.6593407
-736,-29.54000092,-29,-29,0.01,0,0.01,-0.280000001,0.839999974,0.200000003,0.109999999,0.550000012,0.800000012,1.129999995,-0.02,107,0.0053,0.0116,-0.008,-0.0059,0,-0.135000005,0.519999981,0.330000013,0.962499976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.010813187,4.31034E-06,-0.005272727,-0.011636363,-0.008,-0.020909091,0.279999986,0.519999988,0.330000006,0.965000004,-736,-404.3956044
-781,-32.5,-32,-32.58000183,0.01,0,0.01,-0.310000002,0.939999998,0.200000003,0.109999999,0.579999983,0.860000014,1.210000038,-0.02,35,0.0058,0.0135,-0.0085,-0.0063,0,-0.150000006,0.569999993,0.344999999,1.032500029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.011897436,4.31034E-06,-0.005818182,-0.013454545,-0.008545454,-0.022363637,0.314999998,0.57,0.344999991,1.035000026,-781,-429.1208791
-801,-34.24000168,-34,-34.40000153,0.01,0,0.100000001,-0.360000014,0.99000001,0.200000003,0.100000001,0.589999974,0.860000014,1.230000019,-0.02,139,0.0084,0.0144,-0.0089,-0.0067,0,-0.129999995,0.595000029,0.344999999,1.044999957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.012534799,4.31034E-06,-0.008363637,-0.014363636,-0.00890909,-0.022727273,0.314999998,0.595000006,0.344999988,1.045000017,-801,-440.1098901
-831,-38.95999908,-37,-37.95999908,0.01,0,0.100000001,-0.319999993,1.110000014,0.200000003,0,0.639999986,0.860000014,1.289999962,-0.01,125,0.0076,0.0165,-0.0116,-0.0079,0,-0.109999999,0.654999971,0.319999993,1.077499986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.014267399,4.31034E-06,-0.007636364,-0.016545455,-0.011636363,-0.023636363,0.395000011,0.655000009,0.319999993,1.074999988,-831,-456.5934066
-861,-41.97999954,-41,-41.52000046,0.01,0,0.100000001,-0.300000012,1.25,0.300000012,0,0.689999998,0.860000014,1.340000033,-0.02,93,0.0073,0.0173,-0.0125,-0.0087,0,-0.100000001,0.774999976,0.344999999,1.100000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.015369963,4.31034E-06,-0.007272728,-0.017272727,-0.012545455,-0.024727273,0.474999994,0.775000006,0.344999999,1.100000024,-861,-473.0769231
-871,-43.74000168,-43,-43.27999878,0.01,0,0.189999998,-0.289999992,1.25999999,0.310000002,0,0.74000001,0.860000014,1.360000014,-0.01,103,0.0087,0.0173,-0.0135,-0.0091,0,-0.050000001,0.785000026,0.370000005,1.110000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,-0.016018316,4.31034E-06,-0.008727273,-0.017272727,-0.013454546,-0.024909091,0.484999999,0.784999996,0.370000005,1.110000014,-871,-478.5714286
