## NFILE-kob100m T1-kob100m T2-kob100m CB1-kob100m CB2-kob100m P1-kob100m P2-kob100m RWALL1-kob100m RWALL2-kob100m XMAX1-kob100m XMAX2-kob100m GMAX1-kob100m GMAX2-kob100m YMAX1-kob100m YMAX2-kob100m CEMAX1-kob100m CEMAX2-kob100m
 1    0.10596E+01    0.45658E+00    0.50000E-01    0.77545E-01    0.17682E+01    0.11877E+01    0.97022E+01    0.65171E+01    0.20000E+03    0.15472E+03    0.72729E+00    0.61886E+00    0.28021E+03    0.29462E+03    0.98314E+02    0.21682E+02
 2    0.75304E+00    0.32641E+00    0.10000E+00    0.15020E+00    0.35365E+01    0.23005E+01    0.19404E+02    0.12623E+02    0.16332E+02    0.73675E+01    0.59390E-01    0.29470E-01    0.84199E+02    0.35556E+02    0.26028E+03    0.66238E+02
 3    0.61699E+00    0.26845E+00    0.15000E+00    0.22053E+00    0.53047E+01    0.33777E+01    0.29107E+02    0.18534E+02    0.18329E+02    0.81478E+01    0.66651E-01    0.32591E-01    0.87472E+02    0.40103E+02    0.37523E+03    0.10661E+03
 4    0.53576E+00    0.23376E+00    0.20000E+00    0.28929E+00    0.70729E+01    0.44309E+01    0.38809E+02    0.24312E+02    0.13119E+02    0.10582E+02    0.47706E-01    0.42329E-01    0.84541E+02    0.41660E+02    0.45752E+03    0.14232E+03
 5    0.43915E+00    0.19234E+00    0.30000E+00    0.42400E+00    0.10609E+02    0.64942E+01    0.58213E+02    0.35633E+02    0.16283E+02    0.88663E+01    0.59213E-01    0.35465E-01    0.95459E+02    0.46622E+02    0.60619E+03    0.19398E+03
 6    0.38152E+00    0.16758E+00    0.40000E+00    0.55503E+00    0.14146E+02    0.85012E+01    0.77618E+02    0.46646E+02    0.15062E+02    0.69881E+01    0.54769E-01    0.27952E-01    0.87749E+02    0.52969E+02    0.66495E+03    0.20994E+03
 7    0.34211E+00    0.15060E+00    0.50000E+00    0.68371E+00    0.17682E+02    0.10472E+02    0.97022E+02    0.57460E+02    0.18313E+02    0.71149E+01    0.66593E-01    0.28460E-01    0.96807E+02    0.34918E+02    0.85860E+03    0.19937E+03
 8    0.31297E+00    0.13802E+00    0.60000E+00    0.81055E+00    0.21219E+02    0.12415E+02    0.11643E+03    0.68120E+02    0.24410E+02    0.56560E+01    0.88765E-01    0.22624E-01    0.92973E+02    0.30814E+02    0.79328E+03    0.15036E+03
 9    0.29029E+00    0.12821E+00    0.70000E+00    0.93590E+00    0.24755E+02    0.14335E+02    0.13583E+03    0.78655E+02    0.19698E+02    0.93377E+01    0.71629E-01    0.37351E-01    0.74579E+02    0.34185E+02    0.73291E+03    0.21162E+03
10    0.27199E+00    0.12028E+00    0.80000E+00    0.10600E+01    0.28292E+02    0.16236E+02    0.15524E+03    0.89084E+02    0.16551E+02    0.81765E+01    0.60184E-01    0.32706E-01    0.66692E+02    0.31020E+02    0.69943E+03    0.20927E+03
11    0.25680E+00    0.11368E+00    0.90000E+00    0.11830E+01    0.31828E+02    0.18120E+02    0.17464E+03    0.99424E+02    0.15460E+02    0.20138E+01    0.56220E-01    0.80554E-02    0.63750E+02    0.25458E+02    0.78694E+03    0.57567E+02
12    0.24394E+00    0.10809E+00    0.10000E+01    0.13051E+01    0.35365E+02    0.19990E+02    0.19404E+03    0.10969E+03    0.67610E+01    0.17578E+01    0.24585E-01    0.70314E-02    0.41451E+02    0.27870E+02    0.55808E+03    0.78712E+02
