# CTIME-kob100h DISP1-kob100h GAMMA1-kob100h VEL1-kob100h FORCE1-kob100h FORCETRI1-kob100h FORCESLIP1-kob100h ENERGY1-kob100h DISP2-kob100h GAMMA2-kob100h VEL2-kob100h FORCE2-kob100h FORCETRI2-kob100h FORCESLIP2-kob100h ENERGY2-kob100h
  0.020   0.31799E-04   0.11563E-06   0.47277E-02   0.28165E-03   0.51782E-03   0.12945E-03   0.46155E-08   0.64745E-06   0.25898E-08   0.13826E-03   0.38902E-05   0.71710E-05   0.17928E-05   0.13153E-11
  0.040   0.12972E-03   0.47169E-06   0.67210E-03   0.11827E-02   0.21738E-02   0.54346E-03   0.76801E-07   0.10553E-04   0.42210E-07   0.90142E-03   0.65083E-04   0.11993E-03   0.29983E-04   0.34942E-09
  0.060  -0.19965E-04  -0.72601E-07  -0.15203E-01  -0.15433E-03  -0.28421E-03  -0.71052E-04   0.77116E-07   0.30135E-04   0.12054E-06   0.70917E-03   0.18820E-03   0.34675E-03   0.86689E-04   0.28494E-08
  0.080  -0.38349E-03  -0.13945E-05  -0.16965E-01  -0.34694E-02  -0.63770E-02  -0.15943E-02   0.67125E-06   0.21880E-04   0.87519E-07  -0.19053E-02   0.13971E-03   0.25733E-03   0.64334E-04   0.34242E-08
  0.100  -0.49703E-03  -0.18074E-05   0.11348E-01  -0.45578E-02  -0.83765E-02  -0.20941E-02   0.12706E-05  -0.50342E-04  -0.20137E-06  -0.50110E-02  -0.30957E-03  -0.57047E-03  -0.14262E-03   0.79522E-08
  0.120   0.22396E-03   0.81441E-06   0.62663E-01   0.19294E-02   0.35483E-02   0.88708E-03   0.12706E-05  -0.14414E-03  -0.57656E-06  -0.29602E-02  -0.90078E-03  -0.16596E-02  -0.41490E-03   0.65194E-07
  0.140   0.19192E-02   0.69788E-05   0.10064E+00   0.17334E-01   0.31862E-01   0.79656E-02   0.16812E-04  -0.96190E-04  -0.38476E-06   0.97158E-02  -0.61590E-03  -0.11344E-02  -0.28360E-03   0.75289E-07
  0.160   0.39834E-02   0.14485E-04   0.98892E-01   0.36180E-01   0.66500E-01   0.16625E-01   0.72423E-04   0.31273E-03   0.12509E-05   0.32385E-01   0.19216E-02   0.35411E-02   0.88529E-03   0.30688E-06
  0.180   0.57607E-02   0.20948E-04   0.79982E-01   0.52440E-01   0.96384E-01   0.24096E-01   0.15147E-03   0.12186E-02   0.48744E-05   0.58004E-01   0.75739E-02   0.13955E-01   0.34888E-02   0.46596E-05
  0.200   0.71669E-02   0.26062E-04   0.58751E-01   0.65317E-01   0.12005E+00   0.30012E-01   0.23445E-03   0.26014E-02   0.10406E-04   0.78895E-01   0.16225E-01   0.29894E-01   0.74737E-02   0.21235E-04
  0.220   0.78251E-02   0.28455E-04  -0.50467E-02   0.71442E-01   0.13130E+00   0.32826E-01   0.27967E-03   0.42926E-02   0.17170E-04   0.87288E-01   0.26828E-01   0.49427E-01   0.12357E-01   0.57818E-04
  0.240   0.67703E-02   0.24619E-04  -0.98215E-01   0.61985E-01   0.11392E+00   0.28480E-01   0.27967E-03   0.59352E-02   0.23741E-04   0.72287E-01   0.37155E-01   0.68453E-01   0.17114E-01   0.11053E-03
  0.260   0.44209E-02   0.16076E-04  -0.11344E+00   0.40568E-01   0.74555E-01   0.18639E-01   0.27967E-03   0.69943E-02   0.27977E-04   0.29648E-01   0.43856E-01   0.80796E-01   0.20199E-01   0.15350E-03
  0.280   0.30257E-02   0.11002E-04  -0.10164E-01   0.27641E-01   0.50801E-01   0.12700E-01   0.27967E-03   0.70364E-02   0.28145E-04  -0.25262E-01   0.44190E-01   0.81410E-01   0.20353E-01   0.16064E-03
  0.300   0.42073E-02   0.15299E-04   0.12231E+00   0.38183E-01   0.70181E-01   0.17545E-01   0.27967E-03   0.60909E-02   0.24364E-04  -0.64469E-01   0.38307E-01   0.70570E-01   0.17643E-01   0.16064E-03
  0.320   0.75300E-02   0.27382E-04   0.19706E+00   0.68376E-01   0.12568E+00   0.31419E-01   0.27967E-03   0.47037E-02   0.18815E-04  -0.67409E-01   0.29604E-01   0.54538E-01   0.13635E-01   0.16064E-03
  0.340   0.11754E-01   0.42741E-04   0.22164E+00   0.10689E+00   0.19646E+00   0.49116E-01   0.63059E-03   0.36615E-02   0.14646E-04  -0.30669E-01   0.23018E-01   0.42404E-01   0.10601E-01   0.16064E-03
